9.520000e+08	  3	  3000	  2105	1.409390583786066e-03	4.216965034285813e+02	7.957987543990001e+01
9.530000e+08	  3	  3000	  2767	9.628394696612659e-04	4.216965034285813e+02	8.010668534167833e+01
9.540000e+08	  3	  3000	  2583	1.708263881373945e-03	4.216965034285813e+02	8.063096443752714e+01
9.550000e+08	  3	  3000	  2223	1.992365914985539e-03	4.216965034285813e+02	8.115711793148736e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[2223]	= 1.251840e-02
E_error	= 9.074880661465710e-01
L_error	= -nan
dE_correct	= 0.000000000000000e+00
step	= 9.550000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14181.184724[s]
user time	= 41680.200000[s]
system time	= 803.868000[s]
Execution Time	(total	= 1.418118e+04 [s])
Corrector		= 6.111478e+03 [s]	43.10 [%]
Predictor		= 3.275295e+03 [s]	23.10 [%]
Iteration		= 2.542637e+03 [s]	17.93 [%]
Fragmentation		= 1.271434e+03 [s]	 8.97 [%]
Orbital_Elements	= 3.708406e+01 [s]	 0.26 [%]
Energy			= 2.073082e+01 [s]	 0.15 [%]
Collision_Judgement	= 2.537911e+00 [s]	 0.02 [%]
Others			= 9.199881e+02 [s]	 6.49 [%]
-----
myid = 2	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_noacc/rand03/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_noacc/rand03/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
9.550000e+08	  3	  3000	  2223	1.992365914985539e-03	4.216965034285813e+02	8.115711793148736e+01
9.560000e+08	  3	  3000	  1078	2.447193494274541e-03	4.216965034285813e+02	8.168126578456341e+01
9.570000e+08	  3	  3000	   940	1.723128780368048e-03	4.216965034285813e+02	8.220697929843423e+01
9.580000e+08	  3	  3000	  2350	1.936366283690499e-03	4.216965034285813e+02	8.273291954640197e+01
9.590000e+08	  3	  3000	   475	1.781688396081936e-03	4.216965034285813e+02	8.325794760562427e+01
9.600000e+08	  3	  3000	  1702	1.320613318110474e-03	4.216965034285813e+02	8.378393386014361e+01
9.610000e+08	  3	  3000	   805	1.276169620841731e-03	4.216965034285813e+02	8.430799735703849e+01
9.620000e+08	  3	  3000	   724	1.607929629404891e-03	4.216965034285813e+02	8.483345072489485e+01
9.630000e+08	  3	  3000	  2425	1.916177830820126e-03	4.216965034285813e+02	8.535744154717111e+01
9.640000e+08	  3	  3000	  2061	1.630781062475421e-03	4.216965034285813e+02	8.588339872564268e+01
9.650000e+08	  3	  3000	  2140	1.788914539708205e-03	4.216965034285813e+02	8.640740296193519e+01
9.660000e+08	  3	  3000	  1854	2.358279191700643e-03	4.216965034285813e+02	8.693435927695289e+01
9.670000e+08	  3	  3000	  1079	1.774964510550877e-03	4.216965034285813e+02	8.745896293883415e+01
9.680000e+08	  3	  3000	  1771	2.277863921146583e-03	4.216965034285813e+02	8.798421525269919e+01
9.690000e+08	  3	  3000	   756	1.518967332295757e-03	4.216965034285813e+02	8.851033158138581e+01
9.700000e+08	  3	  3000	  1011	1.453237922972942e-03	4.216965034285813e+02	8.903486462511651e+01
9.710000e+08	  3	  3000	  1010	1.676996217685452e-03	4.216965034285813e+02	8.956102203243273e+01
9.720000e+08	  3	  3000	   416	1.181861699593330e-03	4.216965034285813e+02	9.008619056207363e+01
9.730000e+08	  3	  3000	  1564	1.558307174634242e-03	4.216965034285813e+02	9.061242806782060e+01
9.740000e+08	  3	  3000	  1002	2.444547911362041e-03	4.216965034285813e+02	9.113754480783672e+01
9.750000e+08	  3	  3000	  2610	8.474108621561393e-04	4.216965034285813e+02	9.166337103998396e+01
9.760000e+08	  3	  3000	  1254	1.472018957150821e-03	4.216965034285813e+02	9.218918735245200e+01
9.770000e+08	  3	  3000	  1794	1.290202927033444e-03	4.216965034285813e+02	9.271432632767862e+01
9.780000e+08	  3	  3000	  2079	1.010167530136070e-03	4.216965034285813e+02	9.324115226729249e+01
9.790000e+08	  3	  3000	  2981	2.162913269572399e-03	4.216965034285813e+02	9.376576228784343e+01
9.800000e+08	  3	  3000	   187	1.703724768957518e-03	4.216965034285813e+02	9.429126870013160e+01
9.810000e+08	  3	  3000	  1422	1.253045675593733e-03	4.216965034285813e+02	9.481664156251681e+01
9.820000e+08	  3	  3000	   855	2.334072090552946e-03	4.216965034285813e+02	9.534266607604540e+01
9.830000e+08	  3	  3000	  1876	1.792970270452310e-03	4.216965034285813e+02	9.586798745607909e+01
9.840000e+08	  3	  3000	  2473	1.284995511091837e-03	4.216965034285813e+02	9.639433555101162e+01
9.850000e+08	  3	  3000	  1282	1.761755434662299e-03	4.216965034285813e+02	9.691864753148569e+01
9.860000e+08	  3	  3000	  1438	1.887287743145290e-03	4.216965034285813e+02	9.744439993512960e+01
9.870000e+08	  3	  3000	  2216	1.616975866486383e-03	4.216965034285813e+02	9.796942454802512e+01
9.880000e+08	  3	  3000	  1315	1.105783374310750e-03	4.216965034285813e+02	9.849528437369054e+01
9.890000e+08	  3	  3000	  1509	1.542629028682198e-03	4.216965034285813e+02	9.901907869141114e+01
9.900000e+08	  3	  3000	  2636	1.458932968487129e-03	4.216965034285813e+02	9.954364563479059e+01
9.910000e+08	  3	  3000	  2770	1.188883676125235e-03	4.216965034285813e+02	1.000684987505667e+02
9.920000e+08	  3	  3000	  2397	1.493970830543419e-03	4.216965034285813e+02	1.005929024570978e+02
9.930000e+08	  3	  3000	  2752	1.227194348377920e-03	4.216965034285813e+02	1.011188274786006e+02
9.940000e+08	  3	  3000	  1826	1.943912537742840e-03	4.216965034285813e+02	1.016435574416044e+02
9.950000e+08	  3	  3000	  2013	1.528014324254020e-03	4.216965034285813e+02	1.021691442282950e+02
9.960000e+08	  3	  3000	  1628	1.799465901580024e-03	4.216965034285813e+02	1.026932522244047e+02
9.970000e+08	  3	  3000	  2120	1.340420874014251e-03	4.216965034285813e+02	1.032200811155151e+02
9.980000e+08	  3	  3000	   826	1.376531875123787e-03	4.216965034285813e+02	1.037441005106728e+02
collision No.18	5.256207e+02[yr]	i=1, j=2475	r_ij=5.193536733096572e-05	radius[1]+radius[2475]=5.334307036356803e-05
9.990000e+08	  3	  3000	  1874	1.002462050774922e-03	4.216965034285813e+02	1.042695756139235e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+09	  3	  3000	   373	7.128843944077935e-04	4.216965034285813e+02	1.047940680905254e+02
1.001000e+09	  3	  3000	  1263	1.751002913211775e-03	4.216965034285813e+02	1.053211159383372e+02
1.002000e+09	  3	  3000	  2572	1.360619739456232e-03	4.216965034285813e+02	1.058446663856250e+02
1.003000e+09	  3	  3000	  1443	1.811282884468076e-03	4.216965034285813e+02	1.063713257961523e+02
1.004000e+09	  3	  3000	  2223	1.797850201248641e-03	4.216965034285813e+02	1.068961576402763e+02
1.005000e+09	  3	  3000	  1435	1.121017204126805e-03	4.216965034285813e+02	1.074204374252300e+02
1.006000e+09	  3	  3000	     2	1.437718013213022e-03	4.216965034285813e+02	1.079464599582876e+02
1.007000e+09	  3	  3000	   674	1.216665932991362e-03	4.216965034285813e+02	1.084725261722595e+02
1.008000e+09	  3	  3000	  1206	1.661591333454862e-03	4.216965034285813e+02	1.089980073672955e+02
1.009000e+09	  3	  3000	  2173	1.136278860691432e-03	4.216965034285813e+02	1.095238451066586e+02
1.010000e+09	  3	  3000	  2190	1.372199427359724e-03	4.216965034285813e+02	1.100480244803192e+02
1.011000e+09	  3	  3000	  2998	1.656301050915743e-03	4.216965034285813e+02	1.105727862752386e+02
1.012000e+09	  3	  3000	  2473	1.420311019085536e-03	4.216965034285813e+02	1.110996276655377e+02
1.013000e+09	  3	  3000	  1849	1.804006508111937e-03	4.216965034285813e+02	1.116223731431651e+02
1.014000e+09	  3	  3000	   939	1.180296387336973e-03	4.216965034285813e+02	1.121493394631911e+02
1.015000e+09	  3	  3000	  2863	1.644784135924950e-03	4.216965034285813e+02	1.126743490831530e+02
1.016000e+09	  3	  3000	  2208	1.065527440322734e-03	4.216965034285813e+02	1.132003068026362e+02
collision No.19	5.354215e+02[yr]	i=2, j=2368	r_ij=5.223965659062015e-05	radius[2]+radius[2368]=5.305584676349737e-05
1.017000e+09	  3	  3000	  2676	1.420890049952872e-03	4.216965034285813e+02	1.137265373506004e+02
1.018000e+09	  3	  3000	   310	1.504628159884484e-03	4.216965034285813e+02	1.142512529729143e+02
1.019000e+09	  3	  3000	  2318	1.395643018600653e-03	4.216965034285813e+02	1.147777320793900e+02
1.020000e+09	  3	  3000	   602	1.283069919466609e-03	4.216965034285813e+02	1.153030492290251e+02
1.021000e+09	  3	  3000	   154	1.561189512929683e-03	4.216965034285813e+02	1.158271904681127e+02
1.022000e+09	  3	  3000	  2443	1.182847642964372e-03	4.216965034285813e+02	1.163543690640273e+02
1.023000e+09	  3	  3000	  2246	1.399362626051045e-03	4.216965034285813e+02	1.168778906146871e+02
1.024000e+09	  3	  3000	  1059	2.288225133790927e-03	4.216965034285813e+02	1.174032119944012e+02
1.025000e+09	  3	  3000	  1301	2.202334097800532e-03	4.216965034285813e+02	1.179303494761956e+02
1.026000e+09	  3	  3000	  1039	1.036642675977422e-03	4.216965034285813e+02	1.184539608781105e+02
1.027000e+09	  3	  3000	  1990	1.283114909983423e-03	4.216965034285813e+02	1.189796081358932e+02
1.028000e+09	  3	  3000	   240	1.422808198758027e-03	4.216965034285813e+02	1.195043352161323e+02
1.029000e+09	  3	  3000	   976	1.275112490878951e-05	4.216965034285813e+02	1.200283008197721e+02
1.030000e+09	  3	  3000	    20	1.406855134783690e-03	4.216965034285813e+02	1.205545556624467e+02
1.031000e+09	  3	  3000	  2972	1.520592991074573e-03	4.216965034285813e+02	1.210791044709974e+02
1.032000e+09	  3	  3000	  1557	1.426872396983053e-03	4.216965034285813e+02	1.216051972875128e+02
1.033000e+09	  3	  3000	  1347	1.255107081788687e-03	4.216965034285813e+02	1.221293636038262e+02
1.034000e+09	  3	  3000	  1540	2.181176682990622e-03	4.216965034285813e+02	1.226554700938009e+02
1.035000e+09	  3	  3000	  1600	1.036575449189014e-03	4.216965034285813e+02	1.231787799010724e+02
1.036000e+09	  3	  3000	  1973	2.135921018288385e-03	4.216965034285813e+02	1.237052573685325e+02
1.037000e+09	  3	  3000	  2734	1.248981552996331e-03	4.216965034285813e+02	1.242291690693983e+02
1.038000e+09	  3	  3000	   453	2.043774229690904e-03	4.216965034285813e+02	1.247537350931461e+02
1.039000e+09	  3	  3000	    26	1.753781111046882e-03	4.216965034285813e+02	1.252794788173697e+02
1.040000e+09	  3	  3000	   125	1.454698926930178e-03	4.216965034285813e+02	1.258050256165386e+02
1.041000e+09	  3	  3000	  1637	1.758359335937030e-03	4.216965034285813e+02	1.263298158823952e+02
1.042000e+09	  3	  3000	  1844	1.741269256255775e-03	4.216965034285813e+02	1.268570857241995e+02
1.043000e+09	  3	  3000	   998	1.668239376041963e-03	4.216965034285813e+02	1.273806062276929e+02
1.044000e+09	  3	  3000	  2659	1.889124159180294e-03	4.216965034285813e+02	1.279070131187370e+02
1.045000e+09	  3	  3000	  1648	1.657290539961841e-03	4.216965034285813e+02	1.284307021255090e+02
1.046000e+09	  3	  3000	   214	1.373212814911041e-03	4.216965034285813e+02	1.289579321190336e+02
1.047000e+09	  3	  3000	   682	2.414348645750416e-03	4.216965034285813e+02	1.294816738339951e+02
1.048000e+09	  3	  3000	   423	2.227283583617286e-03	4.216965034285813e+02	1.300068677310157e+02
1.049000e+09	  3	  3000	   539	2.126230901003740e-03	4.216965034285813e+02	1.305309759654559e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.050000e+09	  3	  3000	    35	1.087801677328740e-03	4.216965034285813e+02	1.310570549055774e+02
collision No.20	5.531622e+02[yr]	i=1, j=2971	r_ij=5.256170158514304e-05	radius[1]+radius[2971]=5.275223610844532e-05
1.051000e+09	  3	  3000	  1163	1.139331785257258e-03	4.216965034285813e+02	1.315820863674057e+02
1.052000e+09	  3	  3000	  1640	2.157791807605173e-03	4.216965034285813e+02	1.321083886424452e+02
1.053000e+09	  3	  3000	  2953	1.404950739992057e-03	4.216965034285813e+02	1.326329942630505e+02
1.054000e+09	  3	  3000	  2081	2.263341673964847e-03	4.216965034285813e+02	1.331574681743495e+02
1.055000e+09	  3	  3000	   722	1.891798258169473e-03	4.216965034285813e+02	1.336827706593697e+02
1.056000e+09	  3	  3000	  2515	1.836185763678312e-03	4.216965034285813e+02	1.342089834119683e+02
1.057000e+09	  3	  3000	  2068	1.161043731016564e-03	4.216965034285813e+02	1.347325654224574e+02
1.058000e+09	  3	  3000	   146	1.308036201821297e-03	4.216965034285813e+02	1.352596462141467e+02
1.059000e+09	  3	  3000	  2582	1.432818842724786e-03	4.216965034285813e+02	1.357824347747521e+02
1.060000e+09	  3	  3000	   723	1.876951614168812e-03	4.216965034285813e+02	1.363074279239343e+02
1.061000e+09	  3	  3000	  1320	1.567803306385826e-03	4.216965034285813e+02	1.368325525757374e+02
1.062000e+09	  3	  3000	  2490	1.683702008233186e-03	4.216965034285813e+02	1.373563806891076e+02
1.063000e+09	  3	  3000	  2619	1.221506830815720e-03	4.216965034285813e+02	1.378813124891639e+02
1.064000e+09	  3	  3000	  1487	1.629257703903104e-03	4.216965034285813e+02	1.384045761480278e+02
1.065000e+09	  3	  3000	   411	1.917136998897846e-03	4.216965034285813e+02	1.389300354541747e+02
1.066000e+09	  3	  3000	  1382	8.841616620880013e-04	4.216965034285813e+02	1.394559142963644e+02
1.067000e+09	  3	  3000	   230	1.016122138806347e-03	4.216965034285813e+02	1.399810370654917e+02
1.068000e+09	  3	  3000	  2969	1.510857663576744e-03	4.216965034285813e+02	1.405068364436390e+02
1.069000e+09	  3	  3000	  1795	1.767673054937053e-03	5.623413251903478e+02	3.866281253584786e-01
1.070000e+09	  3	  3000	  2061	1.593876198204192e-03	5.623413251903478e+02	9.107425535252079e-01
1.071000e+09	  3	  3000	  1799	1.828290000941716e-03	5.623413251903478e+02	1.437098609134866e+00
1.072000e+09	  3	  3000	   972	2.029447106080430e-03	5.623413251903478e+02	1.961000460906305e+00
1.073000e+09	  3	  3000	   888	1.259726232033234e-03	5.623413251903478e+02	2.487057876476997e+00
1.074000e+09	  3	  3000	   985	1.853214582144912e-03	5.623413251903478e+02	3.011750296433897e+00
1.075000e+09	  3	  3000	  2741	1.050648610876827e-03	5.623413251903478e+02	3.536883893497298e+00
1.076000e+09	  3	  3000	    84	1.631607725659660e-03	5.623413251903478e+02	4.063393123535111e+00
collision No.21	5.668928e+02[yr]	i=2, j=1115	r_ij=4.930377568769922e-05	radius[2]+radius[1115]=5.268263087132132e-05
1.077000e+09	  3	  3000	   806	1.315571402214501e-03	5.623413251903478e+02	4.587307601329622e+00
1.078000e+09	  3	  3000	  2323	1.311406657425026e-03	5.623413251903478e+02	5.113853264832975e+00
1.079000e+09	  3	  3000	  1711	1.430143856729682e-03	5.623413251903478e+02	5.637981617108927e+00
1.080000e+09	  3	  3000	  1694	1.465856682204771e-03	5.623413251903478e+02	6.163778530523484e+00
1.081000e+09	  3	  3000	   258	1.779437609047676e-03	5.623413251903478e+02	6.688141860034030e+00
1.082000e+09	  3	  3000	  1727	2.581374311539177e-03	5.623413251903478e+02	7.213930115485926e+00
1.083000e+09	  3	  3000	   268	1.551607109113856e-03	5.623413251903478e+02	7.739205295385813e+00
1.084000e+09	  3	  3000	   252	1.838272364103010e-03	5.623413251903478e+02	8.263627085921033e+00
1.085000e+09	  3	  3000	  2685	1.668464648245253e-03	5.623413251903478e+02	8.788967380987559e+00
1.086000e+09	  3	  3000	  2558	1.453178201838965e-03	5.623413251903478e+02	9.314632511656393e+00
1.087000e+09	  3	  3000	   932	2.135901688291533e-03	5.623413251903478e+02	9.839956139676568e+00
1.088000e+09	  3	  3000	   434	1.881526941180544e-03	5.623413251903478e+02	1.036489968198073e+01
1.089000e+09	  3	  3000	  1244	1.354818362929534e-03	5.623413251903478e+02	1.089112310151185e+01
1.090000e+09	  3	  3000	   394	1.623104929288428e-03	5.623413251903478e+02	1.141609176601954e+01
1.091000e+09	  3	  3000	   731	1.915783079722609e-03	5.623413251903478e+02	1.194216304393478e+01
1.092000e+09	  3	  3000	  1384	1.650340934037859e-03	5.623413251903478e+02	1.246685216753713e+01
1.093000e+09	  3	  3000	  2673	1.102928735589890e-03	5.623413251903478e+02	1.299328029193148e+01
1.094000e+09	  3	  3000	  2727	2.205351338720764e-03	5.623413251903478e+02	1.351580446536690e+01
1.095000e+09	  3	  3000	  2133	1.877004708864782e-03	5.623413251903478e+02	1.404135754148545e+01
1.096000e+09	  3	  3000	  1939	1.316656422783053e-03	5.623413251903478e+02	1.456741302102085e+01
1.097000e+09	  3	  3000	   464	1.459023161779930e-03	5.623413251903478e+02	1.509118016621586e+01
1.098000e+09	  3	  3000	  2514	1.849093960450101e-03	5.623413251903478e+02	1.561626137679121e+01
1.099000e+09	  3	  3000	   131	1.806438480037319e-03	5.623413251903478e+02	1.614163617340681e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.100000e+09	  3	  3000	  2971	1.545248947017720e-03	5.623413251903478e+02	1.666507943400445e+01
1.101000e+09	  3	  3000	  1145	1.548961338999528e-03	5.623413251903478e+02	1.718885715368808e+01
1.102000e+09	  3	  3000	  2112	1.506732865906847e-03	5.623413251903478e+02	1.771384334618184e+01
1.103000e+09	  3	  3000	  2661	1.783031086533559e-03	5.623413251903478e+02	1.823872325900306e+01
1.104000e+09	  3	  3000	  1612	1.718129191984556e-03	5.623413251903478e+02	1.876414391225061e+01
1.105000e+09	  3	  3000	  1517	1.574582381425380e-03	5.623413251903478e+02	1.928916781472929e+01
1.106000e+09	  3	  3000	   563	2.412656555490205e-03	5.623413251903478e+02	1.981481851835024e+01
1.107000e+09	  3	  3000	   698	1.318663412920374e-03	5.623413251903478e+02	2.033971600535125e+01
1.108000e+09	  3	  3000	  1765	1.724928597310714e-03	5.623413251903478e+02	2.086546368539450e+01
1.109000e+09	  3	  3000	  2438	1.676740100136974e-03	5.623413251903478e+02	2.139106174006921e+01
1.110000e+09	  3	  3000	  2381	1.010924538832191e-03	5.623413251903478e+02	2.191632221109106e+01
1.111000e+09	  3	  3000	   504	1.242342779223860e-03	5.623413251903478e+02	2.244143392126515e+01
1.112000e+09	  3	  3000	  2640	1.687002823479813e-03	5.623413251903478e+02	2.296730561889312e+01
1.113000e+09	  3	  3000	  1596	2.256096866671444e-03	5.623413251903478e+02	2.349143537671362e+01
1.114000e+09	  3	  3000	  2934	1.508517650632627e-03	5.623413251903478e+02	2.401655306235333e+01
1.115000e+09	  3	  3000	  2600	1.140741911164265e-03	5.623413251903478e+02	2.454102975845046e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[2600]	= 7.167493e-03
E_error	= 9.076264175500723e-01
L_error	= -nan
dE_correct	= 0.000000000000000e+00
step	= 1.115000000000000e+09
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14152.852523[s]
user time	= 41650.484000[s]
system time	= 766.448000[s]
Execution Time	(total	= 1.415285e+04 [s])
Corrector		= 6.079862e+03 [s]	42.96 [%]
Predictor		= 3.280443e+03 [s]	23.18 [%]
Iteration		= 2.550097e+03 [s]	18.02 [%]
Fragmentation		= 1.293569e+03 [s]	 9.14 [%]
Orbital_Elements	= 4.048934e+01 [s]	 0.29 [%]
Collision_Judgement	= 2.529987e+00 [s]	 0.02 [%]
Energy			= 1.558030e-01 [s]	 0.00 [%]
Others			= 9.057072e+02 [s]	 6.40 [%]
-----
myid = 2	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_noacc/rand03/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_noacc/rand03/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.115000e+09	  3	  3000	  2600	1.140741911164265e-03	5.623413251903478e+02	2.454102975845046e+01
1.116000e+09	  3	  3000	   385	1.917639201104306e-03	5.623413251903478e+02	2.506389007407462e+01
1.117000e+09	  3	  3000	  2345	1.268839618423538e-03	5.623413251903478e+02	2.558992209779075e+01
1.118000e+09	  3	  3000	  1089	1.737769690977486e-03	5.623413251903478e+02	2.611378546123187e+01
1.119000e+09	  3	  3000	  1005	2.007335104101725e-03	5.623413251903478e+02	2.664027833110018e+01
1.120000e+09	  3	  3000	   366	1.634715844679207e-03	5.623413251903478e+02	2.716568425744951e+01
1.121000e+09	  3	  3000	  2956	1.715640841303173e-03	5.623413251903478e+02	2.768979418792297e+01
1.122000e+09	  3	  3000	   112	1.470730355056217e-03	5.623413251903478e+02	2.821559141716330e+01
1.123000e+09	  3	  3000	  1253	1.459965232703396e-03	5.623413251903478e+02	2.874049148846789e+01
1.124000e+09	  3	  3000	  1711	1.301217630493797e-03	5.623413251903478e+02	2.926627378216941e+01
1.125000e+09	  3	  3000	  2586	2.030453505524279e-03	5.623413251903478e+02	2.979151352574321e+01
1.126000e+09	  3	  3000	  1302	1.074027806951251e-03	5.623413251903478e+02	3.031720844898051e+01
1.127000e+09	  3	  3000	  2513	1.234866252267325e-03	5.623413251903478e+02	3.084284207297052e+01
1.128000e+09	  3	  3000	  1750	1.306386846209080e-03	5.623413251903478e+02	3.136717509493295e+01
1.129000e+09	  3	  3000	  1681	1.212015366858567e-03	5.623413251903478e+02	3.189338208367418e+01
1.130000e+09	  3	  3000	   638	2.486218872459740e-03	5.623413251903478e+02	3.241684970862051e+01
1.131000e+09	  3	  3000	   327	1.273773599216388e-03	5.623413251903478e+02	3.294230277209764e+01
1.132000e+09	  3	  3000	   512	1.212222794099486e-03	5.623413251903478e+02	3.346590388739980e+01
1.133000e+09	  3	  3000	  2377	1.579299120605745e-03	5.623413251903478e+02	3.399065781365578e+01
1.134000e+09	  3	  3000	   265	1.871804766066286e-03	5.623413251903478e+02	3.451661409942015e+01
1.135000e+09	  3	  3000	   321	1.895904421086298e-03	5.623413251903478e+02	3.503932510553994e+01
1.136000e+09	  3	  3000	   313	1.649324993227185e-03	5.623413251903478e+02	3.556484717570667e+01
1.137000e+09	  3	  3000	  1753	2.166071388088216e-03	5.623413251903478e+02	3.608774023069808e+01
1.138000e+09	  3	  3000	  1288	1.719154945458105e-03	5.623413251903478e+02	3.661342224545969e+01
1.139000e+09	  3	  3000	   651	1.845714227034285e-03	5.623413251903478e+02	3.713750637458739e+01
1.140000e+09	  3	  3000	  1188	2.213660724801357e-03	5.623413251903478e+02	3.766373242139710e+01
1.141000e+09	  3	  3000	  2563	1.354591507070065e-03	5.623413251903478e+02	3.818870052319264e+01
1.142000e+09	  3	  3000	  1276	1.765113625959369e-03	5.623413251903478e+02	3.871307678111523e+01
1.143000e+09	  3	  3000	  2879	1.592635863163787e-03	5.623413251903478e+02	3.923926280631215e+01
1.144000e+09	  3	  3000	  2755	1.802929576324771e-03	5.623413251903478e+02	3.976269708646740e+01
1.145000e+09	  3	  3000	  2713	1.095259104000517e-03	5.623413251903478e+02	4.028647565566231e+01
1.146000e+09	  3	  3000	  2880	2.537491876354048e-03	5.623413251903478e+02	4.080882054460258e+01
1.147000e+09	  3	  3000	   442	1.197678391538705e-03	5.623413251903478e+02	4.133475673946651e+01
1.148000e+09	  3	  3000	  1491	1.546362538348769e-03	5.623413251903478e+02	4.185967008847479e+01
1.149000e+09	  3	  3000	  2148	1.255651430299713e-03	5.623413251903478e+02	4.238340270921503e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.150000e+09	  3	  3000	  2651	9.934696717543341e-04	5.623413251903478e+02	4.290913501696230e+01
1.151000e+09	  3	  3000	  2332	1.392059447085697e-03	5.623413251903478e+02	4.343488759663203e+01
1.152000e+09	  3	  3000	   920	1.798311327551989e-03	5.623413251903478e+02	4.395975325356972e+01
1.153000e+09	  3	  3000	   568	1.250121146778007e-03	5.623413251903478e+02	4.448454558419471e+01
1.154000e+09	  3	  3000	   410	1.582204804868039e-03	5.623413251903478e+02	4.500918025623956e+01
1.155000e+09	  3	  3000	  1952	1.596910207791116e-03	5.623413251903478e+02	4.553586254666134e+01
1.156000e+09	  3	  3000	  2116	1.752043682625427e-03	5.623413251903478e+02	4.605899107329615e+01
1.157000e+09	  3	  3000	   798	1.761851449631077e-03	5.623413251903478e+02	4.658346917364321e+01
1.158000e+09	  3	  3000	   936	2.146992986865476e-03	5.623413251903478e+02	4.710865487367883e+01
1.159000e+09	  3	  3000	  2054	1.210058753980103e-03	5.623413251903478e+02	4.763290675651291e+01
1.160000e+09	  3	  3000	  2650	1.528345129563357e-03	5.623413251903478e+02	4.815880026653507e+01
1.161000e+09	  3	  3000	  2003	1.049320026512678e-03	5.623413251903478e+02	4.868308268280916e+01
1.162000e+09	  3	  3000	   930	1.818174863254500e-03	5.623413251903478e+02	4.920929855728060e+01
1.163000e+09	  3	  3000	  2688	1.756768794982094e-03	5.623413251903478e+02	4.973419199915638e+01
1.164000e+09	  3	  3000	  1867	1.551659325211696e-03	5.623413251903478e+02	5.025864959973866e+01
1.165000e+09	  3	  3000	  2687	1.624582405570887e-03	5.623413251903478e+02	5.078372063109057e+01
1.166000e+09	  3	  3000	  1219	2.071321204954723e-03	5.623413251903478e+02	5.130869060778057e+01
1.167000e+09	  3	  3000	  2025	1.586665509593127e-03	5.623413251903478e+02	5.183465417598140e+01
1.168000e+09	  3	  3000	  1749	1.922782738243388e-03	5.623413251903478e+02	5.235877251518927e+01
1.169000e+09	  3	  3000	   323	1.555850059754272e-03	5.623413251903478e+02	5.288476496355200e+01
1.170000e+09	  3	  3000	  2336	1.678317521406562e-03	5.623413251903478e+02	5.340891556302144e+01
1.171000e+09	  3	  3000	   172	1.428136481664135e-03	5.623413251903478e+02	5.393460334542475e+01
1.172000e+09	  3	  3000	   714	1.722590717452606e-03	5.623413251903478e+02	5.445926436655127e+01
1.173000e+09	  3	  3000	   156	1.895851646149719e-03	5.623413251903478e+02	5.498478666945540e+01
1.174000e+09	  3	  3000	   652	1.370835560042468e-03	5.623413251903478e+02	5.550881634175491e+01
1.175000e+09	  3	  3000	   426	1.338026174321954e-03	5.623413251903478e+02	5.603448044968446e+01
1.176000e+09	  3	  3000	   678	1.534086801287646e-03	5.623413251903478e+02	5.655982680079869e+01
1.177000e+09	  3	  3000	  2691	1.142175872053747e-03	5.623413251903478e+02	5.708355983068603e+01
1.178000e+09	  3	  3000	  1247	1.839971145152837e-03	5.623413251903478e+02	5.760951226519607e+01
collision No.22	6.201984e+02[yr]	i=3, j=495	r_ij=5.236944268631148e-05	radius[3]+radius[495]=5.261330904346288e-05
1.179000e+09	  3	  3000	  2423	1.817128896839174e-03	5.623413251903478e+02	5.813291832626758e+01
1.180000e+09	  3	  3000	   634	1.477243819413658e-03	5.623413251903478e+02	5.865892495976291e+01
1.181000e+09	  3	  3000	   325	2.422525926564963e-03	5.623413251903478e+02	5.918275581332936e+01
1.182000e+09	  3	  3000	  1703	1.299720169797257e-03	5.623413251903478e+02	5.970854919007230e+01
1.183000e+09	  3	  3000	   126	9.657250929982903e-04	5.623413251903478e+02	6.023173821586276e+01
