myid = 5	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/rand06/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*1.0)
PLANET_INC	((0.01*1.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*1.0)
INC_RMS	((0.01*1.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.618000e+09	  1	  1000	   486	2.017194365010252e-03	5.623413251903478e+03	1.623700317226342e+03
4.619000e+09	  1	  1000	   106	1.899122663357380e-03	5.623413251903478e+03	1.625267174438471e+03
4.620000e+09	  1	  1000	   481	1.774393590821280e-03	5.623413251903478e+03	1.626835047995054e+03
4.621000e+09	  1	  1000	   128	1.550892181418120e-03	5.623413251903478e+03	1.628405347602762e+03
4.622000e+09	  1	  1000	   360	1.505850225576296e-03	5.623413251903478e+03	1.629974886312151e+03
4.623000e+09	  1	  1000	   882	9.149194668654530e-04	5.623413251903478e+03	1.631543594833557e+03
4.624000e+09	  1	  1000	   628	1.508805813199817e-03	5.623413251903478e+03	1.633113005200982e+03
4.625000e+09	  1	  1000	   887	1.799890576024314e-03	5.623413251903478e+03	1.634681083406550e+03
4.626000e+09	  1	  1000	  1001	1.884966663806784e-03	5.623413251903478e+03	1.636250000308352e+03
4.627000e+09	  1	  1000	   639	7.781879652781006e-04	5.623413251903478e+03	1.637820309843438e+03
4.628000e+09	  1	  1000	   686	1.250058307126043e-03	5.623413251903478e+03	1.639388729113799e+03
4.629000e+09	  1	  1000	   362	1.227353400667286e-03	5.623413251903478e+03	1.640955851187876e+03
4.630000e+09	  1	  1000	   775	2.025642060278630e-03	5.623413251903478e+03	1.642527832312288e+03
4.631000e+09	  1	  1000	   714	1.475681640049190e-03	5.623413251903478e+03	1.644091852659977e+03
4.632000e+09	  1	  1000	    37	1.591679863485100e-03	5.623413251903478e+03	1.645662957546003e+03
4.633000e+09	  1	  1000	   118	1.263128431334981e-03	5.623413251903478e+03	1.647232149324323e+03
4.634000e+09	  1	  1000	   392	8.713754334479063e-04	5.623413251903478e+03	1.648801838353095e+03
4.635000e+09	  1	  1000	   118	2.032204208864134e-03	5.623413251903478e+03	1.650369161140103e+03
4.636000e+09	  1	  1000	   852	1.919557820094948e-03	5.623413251903478e+03	1.651940395990466e+03
4.637000e+09	  1	  1000	   820	1.469358251374410e-03	5.623413251903478e+03	1.653507481408071e+03
4.638000e+09	  1	  1000	   539	1.192960797678300e-03	5.623413251903478e+03	1.655076529309126e+03
4.639000e+09	  1	  1000	   830	9.072498233672422e-04	5.623413251903478e+03	1.656646474926264e+03
4.640000e+09	  1	  1000	   832	1.532394741762593e-03	5.623413251903478e+03	1.658214840502955e+03
4.641000e+09	  1	  1000	   528	1.634247514761642e-03	5.623413251903478e+03	1.659781496898428e+03
4.642000e+09	  1	  1000	   235	1.212205809753487e-03	5.623413251903478e+03	1.661351263014356e+03
4.643000e+09	  1	  1000	    25	1.412115666568807e-03	5.623413251903478e+03	1.662917465835718e+03
4.644000e+09	  1	  1000	   241	1.575033233877200e-03	5.623413251903478e+03	1.664487066856290e+03
4.645000e+09	  1	  1000	    53	2.438988476679711e-03	5.623413251903478e+03	1.666056018572030e+03
4.646000e+09	  1	  1000	   409	1.734741550316211e-03	5.623413251903478e+03	1.667626322298300e+03
4.647000e+09	  1	  1000	   124	2.223715196869086e-03	5.623413251903478e+03	1.669192834216037e+03
4.648000e+09	  1	  1000	   124	1.197983238688801e-03	5.623413251903478e+03	1.670764755888793e+03
4.649000e+09	  1	  1000	   541	1.498698397423244e-03	5.623413251903478e+03	1.672332966496878e+03
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.650000e+09	  1	  1000	   230	1.465190410104699e-03	5.623413251903478e+03	1.673899871084899e+03
4.651000e+09	  1	  1000	   937	1.315637141377402e-03	5.623413251903478e+03	1.675470381913613e+03
4.652000e+09	  1	  1000	    22	7.935646541669635e-04	5.623413251903478e+03	1.677039535152658e+03
4.653000e+09	  1	  1000	   598	1.866850814605427e-03	5.623413251903478e+03	1.678609368285236e+03
4.654000e+09	  1	  1000	   791	1.410624509397432e-03	5.623413251903478e+03	1.680177580335923e+03
4.655000e+09	  1	  1000	   763	1.507034579834297e-03	5.623413251903478e+03	1.681747680097212e+03
4.656000e+09	  1	  1000	   813	1.961704176713111e-03	5.623413251903478e+03	1.683317003231122e+03
4.657000e+09	  1	  1000	   432	1.733986867856425e-03	5.623413251903478e+03	1.684887165370907e+03
4.658000e+09	  1	  1000	   864	1.517866245375507e-03	5.623413251903478e+03	1.686455429731881e+03
4.659000e+09	  1	  1000	   595	8.141297217519698e-04	5.623413251903478e+03	1.688025451117590e+03
4.660000e+09	  1	  1000	    69	1.910114379552932e-03	5.623413251903478e+03	1.689591576132032e+03
4.661000e+09	  1	  1000	   574	1.389243812111966e-03	5.623413251903478e+03	1.691162645630129e+03
4.662000e+09	  1	  1000	   777	1.739142727995532e-03	5.623413251903478e+03	1.692731497429106e+03
4.663000e+09	  1	  1000	   296	1.869898221447920e-03	5.623413251903478e+03	1.694297383829171e+03
4.664000e+09	  1	  1000	   917	1.396662094426805e-03	5.623413251903478e+03	1.695870659651217e+03
4.665000e+09	  1	  1000	   535	1.297495976584464e-03	5.623413251903478e+03	1.697439014618878e+03
4.666000e+09	  1	  1000	   345	1.256848704903146e-03	5.623413251903478e+03	1.699008578428090e+03
4.667000e+09	  1	  1000	   578	1.458884652468505e-03	5.623413251903478e+03	1.700578235701418e+03
4.668000e+09	  1	  1000	   111	2.236245309875175e-03	5.623413251903478e+03	1.702147052456014e+03
4.669000e+09	  1	  1000	   496	2.146889993879635e-03	5.623413251903478e+03	1.703716188332487e+03
4.670000e+09	  1	  1000	   345	1.953790237401264e-03	5.623413251903478e+03	1.705288037904287e+03
4.671000e+09	  1	  1000	   713	1.046450799449537e-03	5.623413251903478e+03	1.706856070748151e+03
4.672000e+09	  1	  1000	   294	7.120343506687433e-04	5.623413251903478e+03	1.708425149005162e+03
4.673000e+09	  1	  1000	   248	1.360811607364820e-03	5.623413251903478e+03	1.709994717750149e+03
4.674000e+09	  1	  1000	   732	1.782257512535117e-03	5.623413251903478e+03	1.711565291020208e+03
4.675000e+09	  1	  1000	   783	1.887484945818430e-03	5.623413251903478e+03	1.713133375422275e+03
4.676000e+09	  1	  1000	   634	1.590379622035504e-03	5.623413251903478e+03	1.714703947197519e+03
4.677000e+09	  1	  1000	    51	1.260944984510282e-03	5.623413251903478e+03	1.716273526882216e+03
4.678000e+09	  1	  1000	   810	1.718087743718787e-03	5.623413251903478e+03	1.717843909087458e+03
4.679000e+09	  1	  1000	   236	1.417063530733623e-03	5.623413251903478e+03	1.719412498629637e+03
4.680000e+09	  1	  1000	     4	1.669994205046771e-03	5.623413251903478e+03	1.720983872236981e+03
4.681000e+09	  1	  1000	   868	2.053162942219999e-03	5.623413251903478e+03	1.722553692648333e+03
4.682000e+09	  1	  1000	   253	1.264584283705566e-03	5.623413251903478e+03	1.724122338359498e+03
4.683000e+09	  1	  1000	   712	1.934398102754826e-03	5.623413251903478e+03	1.725695749086874e+03
4.684000e+09	  1	  1000	   115	2.055396599787365e-03	5.623413251903478e+03	1.727263454215157e+03
4.685000e+09	  1	  1000	   334	1.239137610214552e-03	5.623413251903478e+03	1.728837759221140e+03
4.686000e+09	  1	  1000	   229	1.266613167838863e-03	5.623413251903478e+03	1.730403854183702e+03
4.687000e+09	  1	  1000	   808	1.134315972398375e-03	5.623413251903478e+03	1.731975297857724e+03
4.688000e+09	  1	  1000	   184	1.518529860797527e-03	5.623413251903478e+03	1.733545191013951e+03
4.689000e+09	  1	  1000	   363	1.473666930604990e-03	5.623413251903478e+03	1.735114673103368e+03
4.690000e+09	  1	  1000	   423	1.854974208011322e-03	5.623413251903478e+03	1.736686593022558e+03
4.691000e+09	  1	  1000	   767	2.086240602113445e-03	5.623413251903478e+03	1.738255848640699e+03
4.692000e+09	  1	  1000	   781	1.805131295069269e-03	5.623413251903478e+03	1.739826684909972e+03
4.693000e+09	  1	  1000	   554	1.491874139013429e-03	5.623413251903478e+03	1.741398710465129e+03
4.694000e+09	  1	  1000	   142	1.324650747034881e-03	5.623413251903478e+03	1.742968411800817e+03
4.695000e+09	  1	  1000	   426	1.559389217274226e-03	5.623413251903478e+03	1.744539561532570e+03
4.696000e+09	  1	  1000	   701	1.353948796762840e-03	5.623413251903478e+03	1.746104729110269e+03
4.697000e+09	  1	  1000	   181	1.788560338408101e-03	5.623413251903478e+03	1.747674254773287e+03
4.698000e+09	  1	  1000	   497	1.616848610637042e-03	5.623413251903478e+03	1.749244983807994e+03
4.699000e+09	  1	  1000	   704	1.139555180373683e-03	5.623413251903478e+03	1.750813281534455e+03
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.700000e+09	  1	  1000	   685	1.665605989424652e-03	5.623413251903478e+03	1.752384499816890e+03
4.701000e+09	  1	  1000	   392	1.141005908985147e-03	5.623413251903478e+03	1.753953505501302e+03
4.702000e+09	  1	  1000	   454	1.217059104202863e-03	5.623413251903478e+03	1.755525858424773e+03
4.703000e+09	  1	  1000	    12	2.080769066957196e-03	5.623413251903478e+03	1.757095064796104e+03
4.704000e+09	  1	  1000	   690	1.355165830939950e-03	5.623413251903478e+03	1.758665805184454e+03
4.705000e+09	  1	  1000	   857	1.808770077423655e-03	5.623413251903478e+03	1.760234170514055e+03
4.706000e+09	  1	  1000	    51	1.598303645731404e-03	5.623413251903478e+03	1.761804700517532e+03
4.707000e+09	  1	  1000	   432	1.871059047341383e-03	5.623413251903478e+03	1.763374704196260e+03
4.708000e+09	  1	  1000	   581	1.307948838671930e-03	5.623413251903478e+03	1.764941931511866e+03
4.709000e+09	  1	  1000	   910	1.001519261601044e-03	5.623413251903478e+03	1.766514185629127e+03
4.710000e+09	  1	  1000	   181	1.826034822800257e-03	5.623413251903478e+03	1.768081107456651e+03
4.711000e+09	  1	  1000	   491	1.792906435093390e-03	5.623413251903478e+03	1.769652288993870e+03
4.712000e+09	  1	  1000	   746	1.413609757750270e-03	5.623413251903478e+03	1.771220226218939e+03
4.713000e+09	  1	  1000	   359	1.351426449713308e-03	5.623413251903478e+03	1.772791389569197e+03
4.714000e+09	  1	  1000	   731	2.772188176498717e-03	5.623413251903478e+03	1.774357970876643e+03
4.715000e+09	  1	  1000	   515	1.665800988573945e-03	5.623413251903478e+03	1.775926427598720e+03
4.716000e+09	  1	  1000	   385	1.693760836908771e-03	5.623413251903478e+03	1.777497464969293e+03
4.717000e+09	  1	  1000	   962	1.548262681272211e-03	5.623413251903478e+03	1.779064503482517e+03
4.718000e+09	  1	  1000	   227	1.354541069365508e-03	5.623413251903478e+03	1.780633892072307e+03
4.719000e+09	  1	  1000	   459	1.393598077324714e-03	5.623413251903478e+03	1.782201960530324e+03
4.720000e+09	  1	  1000	   925	1.366794629487540e-03	5.623413251903478e+03	1.783773805641799e+03
4.721000e+09	  1	  1000	   829	1.500245419338812e-03	5.623413251903478e+03	1.785340059925599e+03
4.722000e+09	  1	  1000	   848	1.508114255026695e-03	5.623413251903478e+03	1.786908675735205e+03
4.723000e+09	  1	  1000	   295	1.126350872511662e-03	5.623413251903478e+03	1.788477732227986e+03
4.724000e+09	  1	  1000	   350	1.604368999252334e-03	5.623413251903478e+03	1.790047294282847e+03
4.725000e+09	  1	  1000	   124	1.847906171874659e-03	5.623413251903478e+03	1.791617433035516e+03
4.726000e+09	  1	  1000	   578	1.352868792105833e-03	5.623413251903478e+03	1.793185273893015e+03
4.727000e+09	  1	  1000	   663	1.460958461122809e-03	5.623413251903478e+03	1.794753598220510e+03
4.728000e+09	  1	  1000	   991	2.530376967735209e-03	5.623413251903478e+03	1.796324145523828e+03
4.729000e+09	  1	  1000	   381	9.980914357990576e-04	5.623413251903478e+03	1.797890715578298e+03
4.730000e+09	  1	  1000	   441	1.492822100009809e-03	5.623413251903478e+03	1.799460193633530e+03
4.731000e+09	  1	  1000	   975	1.250884442350720e-03	5.623413251903478e+03	1.801029254485575e+03
4.732000e+09	  1	  1000	   271	1.333125498094443e-03	5.623413251903478e+03	1.802599388827652e+03
4.733000e+09	  1	  1000	   220	1.643216206360428e-03	5.623413251903478e+03	1.804166505682691e+03
4.734000e+09	  1	  1000	   251	1.523886078499716e-03	5.623413251903478e+03	1.805736851345735e+03
4.735000e+09	  1	  1000	   813	1.567760049913523e-03	5.623413251903478e+03	1.807304308502853e+03
4.736000e+09	  1	  1000	   695	1.551963646353539e-03	5.623413251903478e+03	1.808875504141758e+03
4.737000e+09	  1	  1000	   342	1.209961161858227e-03	5.623413251903478e+03	1.810443983944893e+03
4.738000e+09	  1	  1000	   216	1.682629565465986e-03	5.623413251903478e+03	1.812013081554261e+03
4.739000e+09	  1	  1000	   435	2.164646473057388e-03	5.623413251903478e+03	1.813580353786746e+03
4.740000e+09	  1	  1000	   409	1.707471714198623e-03	5.623413251903478e+03	1.815151344667418e+03
4.741000e+09	  1	  1000	   756	1.072962330393424e-03	5.623413251903478e+03	1.816720566027059e+03
4.742000e+09	  1	  1000	   102	1.482861754668510e-03	5.623413251903478e+03	1.818288971693297e+03
4.743000e+09	  1	  1000	   472	2.075172661571627e-03	5.623413251903478e+03	1.819857470804288e+03
4.744000e+09	  1	  1000	   921	2.011750474109634e-03	5.623413251903478e+03	1.821427333543968e+03
4.745000e+09	  1	  1000	   969	1.335605513363239e-03	5.623413251903478e+03	1.822997645274764e+03
4.746000e+09	  1	  1000	   762	1.496352918218932e-03	5.623413251903478e+03	1.824564772864302e+03
4.747000e+09	  1	  1000	     5	1.148300858406137e-03	5.623413251903478e+03	1.826133399985040e+03
4.748000e+09	  1	  1000	    26	1.326293788939819e-03	5.623413251903478e+03	1.827703917771903e+03
4.749000e+09	  1	  1000	   472	1.533071619683745e-03	5.623413251903478e+03	1.829273198169842e+03
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.750000e+09	  1	  1000	   663	1.274509914993815e-03	5.623413251903478e+03	1.830840609370120e+03
4.751000e+09	  1	  1000	   811	1.803309241024549e-03	5.623413251903478e+03	1.832413599072105e+03
4.752000e+09	  1	  1000	   662	1.483958130497382e-03	5.623413251903478e+03	1.833977931685514e+03
4.753000e+09	  1	  1000	   655	2.131577965393707e-03	5.623413251903478e+03	1.835549951639948e+03
4.754000e+09	  1	  1000	   624	1.243169886504222e-03	5.623413251903478e+03	1.837118235852940e+03
4.755000e+09	  1	  1000	   887	1.877138358661081e-03	5.623413251903478e+03	1.838685810294878e+03
4.756000e+09	  1	  1000	    46	2.551585758579039e-03	5.623413251903478e+03	1.840253901533464e+03
4.757000e+09	  1	  1000	   715	1.421480949442160e-03	5.623413251903478e+03	1.841822369284715e+03
4.758000e+09	  1	  1000	   644	1.296528559517233e-03	5.623413251903478e+03	1.843391142070994e+03
4.759000e+09	  1	  1000	   941	1.093735554854443e-03	5.623413251903478e+03	1.844956579936162e+03
4.760000e+09	  1	  1000	   988	1.992242654228310e-03	5.623413251903478e+03	1.846528298334111e+03
4.761000e+09	  1	  1000	   585	1.910331612190133e-03	5.623413251903478e+03	1.848093141606877e+03
4.762000e+09	  1	  1000	   851	1.727401641605733e-03	5.623413251903478e+03	1.849663711444102e+03
4.763000e+09	  1	  1000	   811	1.503890643031432e-03	5.623413251903478e+03	1.851228454880464e+03
4.764000e+09	  1	  1000	   900	1.514777341039854e-03	5.623413251903478e+03	1.852796070535755e+03
4.765000e+09	  1	  1000	   987	1.295252722365252e-03	5.623413251903478e+03	1.854363907702363e+03
4.766000e+09	  1	  1000	   280	1.574855067774046e-03	5.623413251903478e+03	1.855929967791114e+03
4.767000e+09	  1	  1000	   939	1.702154269012230e-03	5.623413251903478e+03	1.857501819051318e+03
4.768000e+09	  1	  1000	   315	1.339956698400197e-03	5.623413251903478e+03	1.859066542168318e+03
4.769000e+09	  1	  1000	   598	1.576910500364256e-03	5.623413251903478e+03	1.860636154506817e+03
4.770000e+09	  1	  1000	   683	1.302786965147866e-03	5.623413251903478e+03	1.862203703042504e+03
4.771000e+09	  1	  1000	   194	1.786296069928110e-03	5.623413251903478e+03	1.863772622073775e+03
4.772000e+09	  1	  1000	   252	1.095647301539556e-03	5.623413251903478e+03	1.865339302828789e+03
4.773000e+09	  1	  1000	   932	1.669879370833025e-03	5.623413251903478e+03	1.866907272667977e+03
4.774000e+09	  1	  1000	   389	1.253266407109984e-03	5.623413251903478e+03	1.868476484048595e+03
4.775000e+09	  1	  1000	   986	1.703979399874776e-03	5.623413251903478e+03	1.870044681371342e+03
4.776000e+09	  1	  1000	    68	1.173517387781474e-03	5.623413251903478e+03	1.871611164980292e+03
4.777000e+09	  1	  1000	   892	1.651090011711719e-03	5.623413251903478e+03	1.873180455507134e+03
4.778000e+09	  1	  1000	   147	8.159146408407402e-04	5.623413251903478e+03	1.874749625769690e+03
4.779000e+09	  1	  1000	   645	1.071141895567602e-03	7.498942093324542e+03	7.863703697812171e-01
4.780000e+09	  1	  1000	    19	1.368474298029406e-03	7.498942093324542e+03	2.354977117386753e+00
4.781000e+09	  1	  1000	   534	1.601893663295339e-03	7.498942093324542e+03	3.921210841952183e+00
4.782000e+09	  1	  1000	   532	1.678271357130987e-03	7.498942093324542e+03	5.490014893268595e+00
4.783000e+09	  1	  1000	   625	1.722392478900051e-03	7.498942093324542e+03	7.056495633110138e+00
4.784000e+09	  1	  1000	   265	2.053622514211882e-03	7.498942093324542e+03	8.625949845990823e+00
4.785000e+09	  1	  1000	    73	2.213681344452482e-03	7.498942093324542e+03	1.019289886835979e+01
4.786000e+09	  1	  1000	   241	1.890599317483841e-03	7.498942093324542e+03	1.176180298991875e+01
4.787000e+09	  1	  1000	   384	1.835097989528248e-03	7.498942093324542e+03	1.332633020188555e+01
4.788000e+09	  1	  1000	   747	9.959064128292215e-04	7.498942093324542e+03	1.489388604656458e+01
4.789000e+09	  1	  1000	    20	1.622170962969304e-03	7.498942093324542e+03	1.646160472565565e+01
4.790000e+09	  1	  1000	     4	1.869733085321611e-03	7.498942093324542e+03	1.803114801987667e+01
4.791000e+09	  1	  1000	   303	1.973248703608619e-03	7.498942093324542e+03	1.959907728924477e+01
4.792000e+09	  1	  1000	   765	1.298544336411342e-03	7.498942093324542e+03	2.116749308215774e+01
4.793000e+09	  1	  1000	   817	1.287213235414165e-03	7.498942093324542e+03	2.273439270008922e+01
4.794000e+09	  1	  1000	   353	9.962201283455104e-04	7.498942093324542e+03	2.430285340554278e+01
4.795000e+09	  1	  1000	   955	1.463277806008948e-03	7.498942093324542e+03	2.587089032034043e+01
4.796000e+09	  1	  1000	   751	1.591248997751908e-03	7.498942093324542e+03	2.743859275820944e+01
4.797000e+09	  1	  1000	   297	9.162620233170381e-04	7.498942093324542e+03	2.900526380902694e+01
4.798000e+09	  1	  1000	   918	1.253013940702520e-03	7.498942093324542e+03	3.057475993923568e+01
4.799000e+09	  1	  1000	   481	1.874619641680737e-03	7.498942093324542e+03	3.214193317837888e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.800000e+09	  1	  1000	   574	1.309486084551763e-03	7.498942093324542e+03	3.370934452383676e+01
4.801000e+09	  1	  1000	   772	1.332496722870713e-03	7.498942093324542e+03	3.527849254725816e+01
4.802000e+09	  1	  1000	    22	7.598169274018078e-04	7.498942093324542e+03	3.684412449367136e+01
4.803000e+09	  1	  1000	   468	3.455061865693644e-03	7.498942093324542e+03	3.841206571035276e+01
4.804000e+09	  1	  1000	    27	1.398924777539882e-03	7.498942093324542e+03	3.997990792746217e+01
4.805000e+09	  1	  1000	   127	2.332593034519818e-03	7.498942093324542e+03	4.154651728863868e+01
4.806000e+09	  1	  1000	   173	1.900854089849844e-03	7.498942093324542e+03	4.311220709386308e+01
4.807000e+09	  1	  1000	   806	1.254925582694679e-03	7.498942093324542e+03	4.468149939371062e+01
4.808000e+09	  1	  1000	   243	1.404679570499137e-03	7.498942093324542e+03	4.624993898042268e+01
4.809000e+09	  1	  1000	   397	1.433503062436148e-03	7.498942093324542e+03	4.781613708422434e+01
4.810000e+09	  1	  1000	    22	7.904693343530749e-04	7.498942093324542e+03	4.938611719663969e+01
4.811000e+09	  1	  1000	   257	1.751034917975790e-03	7.498942093324542e+03	5.095206070147423e+01
4.812000e+09	  1	  1000	   592	1.271271966454804e-03	7.498942093324542e+03	5.251961121508887e+01
4.813000e+09	  1	  1000	   601	1.768448783364472e-03	7.498942093324542e+03	5.408596433174336e+01
4.814000e+09	  1	  1000	   970	1.346274180758042e-03	7.498942093324542e+03	5.565250900738899e+01
4.815000e+09	  1	  1000	   286	1.999350351624414e-03	7.498942093324542e+03	5.722325278661243e+01
4.816000e+09	  1	  1000	   255	1.440870215584659e-03	7.498942093324542e+03	5.878985249375651e+01
4.817000e+09	  1	  1000	   920	1.837873217322895e-03	7.498942093324542e+03	6.035756106994183e+01
4.818000e+09	  1	  1000	   292	1.778291677836186e-03	7.498942093324542e+03	6.192793994983799e+01
4.819000e+09	  1	  1000	   905	1.780862458132708e-03	7.498942093324542e+03	6.349339856015175e+01
4.820000e+09	  1	  1000	   744	1.263246803578998e-03	7.498942093324542e+03	6.506274840842485e+01
4.821000e+09	  1	  1000	   114	1.794062018996893e-03	7.498942093324542e+03	6.662900254477253e+01
4.822000e+09	  1	  1000	   323	1.546739755696364e-03	7.498942093324542e+03	6.819852633390768e+01
4.823000e+09	  1	  1000	   251	1.357551021510440e-03	7.498942093324542e+03	6.976313367828887e+01
4.824000e+09	  1	  1000	   294	8.090927615533285e-04	7.498942093324542e+03	7.133268183255977e+01
4.825000e+09	  1	  1000	   481	1.354723173687472e-03	7.498942093324542e+03	7.289979162248112e+01
4.826000e+09	  1	  1000	    27	1.853386792620129e-03	7.498942093324542e+03	7.446767241697064e+01
4.827000e+09	  1	  1000	   738	1.431139690524763e-03	7.498942093324542e+03	7.603650997025098e+01
4.828000e+09	  1	  1000	   538	1.222709409698576e-03	7.498942093324542e+03	7.760291011284338e+01
4.829000e+09	  1	  1000	   953	1.281535187963673e-03	7.498942093324542e+03	7.917134532163386e+01
4.830000e+09	  1	  1000	    49	1.010448877280023e-03	7.498942093324542e+03	8.073927501844027e+01
4.831000e+09	  1	  1000	   707	1.908515905722514e-03	7.498942093324542e+03	8.230611285659835e+01
4.832000e+09	  1	  1000	   816	1.330129977530919e-03	7.498942093324542e+03	8.387560537933493e+01
4.833000e+09	  1	  1000	   761	1.528869938960686e-03	7.498942093324542e+03	8.544199790399398e+01
4.834000e+09	  1	  1000	   680	1.560112669578517e-03	7.498942093324542e+03	8.700784315526393e+01
4.835000e+09	  1	  1000	   332	9.898211627316230e-04	7.498942093324542e+03	8.857688070013288e+01
4.836000e+09	  1	  1000	   684	2.109085257122807e-03	7.498942093324542e+03	9.014251380204855e+01
4.837000e+09	  1	  1000	   172	1.340396560415409e-03	7.498942093324542e+03	9.171038121983463e+01
4.838000e+09	  1	  1000	   158	1.362596141349137e-03	7.498942093324542e+03	9.327727646465551e+01
4.839000e+09	  1	  1000	    52	1.014406586874771e-03	7.498942093324542e+03	9.484601825912287e+01
4.840000e+09	  1	  1000	   554	1.270689742197101e-03	7.498942093324542e+03	9.641268754098829e+01
4.841000e+09	  1	  1000	    43	1.369779152602641e-03	7.498942093324542e+03	9.798066562137218e+01
4.842000e+09	  1	  1000	   219	1.524960561738248e-03	7.498942093324542e+03	9.954739515755288e+01
4.843000e+09	  1	  1000	    16	1.827555609856089e-03	7.498942093324542e+03	1.011173547655438e+02
4.844000e+09	  1	  1000	   986	1.745896797108023e-03	7.498942093324542e+03	1.026822241771505e+02
4.845000e+09	  1	  1000	   626	1.378810017570736e-03	7.498942093324542e+03	1.042515096962018e+02
4.846000e+09	  1	  1000	   552	1.206684104512542e-03	7.498942093324542e+03	1.058189643625888e+02
4.847000e+09	  1	  1000	   231	1.473351730834839e-03	7.498942093324542e+03	1.073859810998136e+02
4.848000e+09	  1	  1000	   938	8.815751657833914e-04	7.498942093324542e+03	1.089545065201924e+02
4.849000e+09	  1	  1000	   947	2.021393864481616e-03	7.498942093324542e+03	1.105202816065418e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.850000e+09	  1	  1000	   193	1.750446329957600e-03	7.498942093324542e+03	1.120854410384737e+02
4.851000e+09	  1	  1000	   726	1.810546629586002e-03	7.498942093324542e+03	1.136550726143435e+02
4.852000e+09	  1	  1000	   374	1.303940186261704e-03	7.498942093324542e+03	1.152213249996821e+02
4.853000e+09	  1	  1000	   965	1.738900675778155e-03	7.498942093324542e+03	1.167894345701512e+02
4.854000e+09	  1	  1000	    32	1.427771429580057e-03	7.498942093324542e+03	1.183545739908166e+02
4.855000e+09	  1	  1000	   798	1.567889090622918e-03	7.498942093324542e+03	1.199215317033062e+02
4.856000e+09	  1	  1000	   471	1.136781037835290e-03	7.498942093324542e+03	1.214876878047465e+02
4.857000e+09	  1	  1000	   459	1.137744573869246e-03	7.498942093324542e+03	1.230544072669232e+02
4.858000e+09	  1	  1000	   595	8.942330410936557e-04	7.498942093324542e+03	1.246195165148817e+02
4.859000e+09	  1	  1000	   215	1.519226826090128e-03	7.498942093324542e+03	1.261894230443021e+02
4.860000e+09	  1	  1000	    20	1.709356135428945e-03	7.498942093324542e+03	1.277540960973616e+02
4.861000e+09	  1	  1000	   681	1.653686218789161e-03	7.498942093324542e+03	1.293232158848342e+02
4.862000e+09	  1	  1000	   346	1.181975497085845e-03	7.498942093324542e+03	1.308880506936704e+02
4.863000e+09	  1	  1000	   898	9.664760681164362e-04	7.498942093324542e+03	1.324577942640107e+02
4.864000e+09	  1	  1000	   349	1.350095652741146e-03	7.498942093324542e+03	1.340253458043632e+02
4.865000e+09	  1	  1000	   297	8.884993941965631e-04	7.498942093324542e+03	1.355888076651634e+02
4.866000e+09	  1	  1000	   702	1.499178851534774e-03	7.498942093324542e+03	1.371606659783616e+02
4.867000e+09	  1	  1000	   645	1.057525370757772e-03	7.498942093324542e+03	1.387244056525294e+02
4.868000e+09	  1	  1000	   404	1.508240033540944e-03	7.498942093324542e+03	1.402960678907255e+02
4.869000e+09	  1	  1000	    56	1.326538457870268e-03	7.498942093324542e+03	1.418636176919523e+02
4.870000e+09	  1	  1000	   810	2.139772675563458e-03	7.498942093324542e+03	1.434315584477568e+02
4.871000e+09	  1	  1000	   422	2.097242729305465e-03	7.498942093324542e+03	1.449951760860783e+02
