9.440000e+08	  3	  3000	  1974	1.705988984094097e-03	4.216965034285813e+02	7.178628800887110e+01
9.450000e+08	  3	  3000	  2515	1.448138839628278e-03	4.216965034285813e+02	7.230777334937318e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[2515]	= 9.098925e-03
E_error	= 9.077611119038995e-01
L_error	= 2.937936635548845e+13
dE_correct	= 0.000000000000000e+00
step	= 9.450000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14181.911236[s]
user time	= 41736.052000[s]
system time	= 766.880000[s]
Execution Time	(total	= 1.418191e+04 [s])
Corrector		= 6.077815e+03 [s]	42.86 [%]
Predictor		= 3.285482e+03 [s]	23.17 [%]
Iteration		= 2.550390e+03 [s]	17.98 [%]
Fragmentation		= 1.303489e+03 [s]	 9.19 [%]
Orbital_Elements	= 4.058639e+01 [s]	 0.29 [%]
Collision_Judgement	= 2.522366e+00 [s]	 0.02 [%]
Energy			= 1.319480e-01 [s]	 0.00 [%]
Others			= 9.214941e+02 [s]	 6.50 [%]
-----
myid = 8	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_noacc/rand09/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_noacc/rand09/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
9.450000e+08	  3	  3000	  2515	1.448138839628278e-03	4.216965034285813e+02	7.230777334937318e+01
9.460000e+08	  3	  3000	   843	1.640003785433967e-03	4.216965034285813e+02	7.282770627512463e+01
9.470000e+08	  3	  3000	  2893	1.774574684889858e-03	4.216965034285813e+02	7.334909683923415e+01
9.480000e+08	  3	  3000	  1693	2.060194120052199e-03	4.216965034285813e+02	7.387044030466345e+01
9.490000e+08	  3	  3000	   415	1.312463174756503e-03	4.216965034285813e+02	7.439212655691313e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
9.500000e+08	  3	  3000	  1488	1.609674680774609e-03	4.216965034285813e+02	7.491318057436114e+01
9.510000e+08	  3	  3000	  2702	1.477196978078446e-03	4.216965034285813e+02	7.543427599794821e+01
9.520000e+08	  3	  3000	    13	1.485757189466242e-03	4.216965034285813e+02	7.595536691698064e+01
9.530000e+08	  3	  3000	  1574	1.186915115659861e-03	4.216965034285813e+02	7.647526003013591e+01
9.540000e+08	  3	  3000	   679	1.578836253541156e-03	4.216965034285813e+02	7.699568425027908e+01
9.550000e+08	  3	  3000	   732	1.710352947063142e-03	4.216965034285813e+02	7.751723476064623e+01
9.560000e+08	  3	  3000	  1587	1.459098613696902e-03	4.216965034285813e+02	7.803838050545009e+01
9.570000e+08	  3	  3000	   492	1.401999814978572e-03	4.216965034285813e+02	7.856004894481362e+01
9.580000e+08	  3	  3000	  1483	1.583489372541472e-03	4.216965034285813e+02	7.908187094797005e+01
9.590000e+08	  3	  3000	  2587	1.067147992145273e-03	4.216965034285813e+02	7.960347674861485e+01
9.600000e+08	  3	  3000	   472	1.812063841970388e-03	4.216965034285813e+02	8.012494983433997e+01
9.610000e+08	  3	  3000	   924	1.319506410221416e-03	4.216965034285813e+02	8.064625849590891e+01
9.620000e+08	  3	  3000	  2829	1.428616764962328e-03	4.216965034285813e+02	8.116704462729192e+01
9.630000e+08	  3	  3000	  2620	1.574426778203785e-03	4.216965034285813e+02	8.168911803446882e+01
9.640000e+08	  3	  3000	   243	1.372014454574924e-03	4.216965034285813e+02	8.220949431589071e+01
9.650000e+08	  3	  3000	   338	1.238328340416686e-03	4.216965034285813e+02	8.273313815220652e+01
9.660000e+08	  3	  3000	  2145	1.402452385763947e-03	4.216965034285813e+02	8.325314835981438e+01
9.670000e+08	  3	  3000	   664	2.029406075677950e-03	4.216965034285813e+02	8.377515098949250e+01
9.680000e+08	  3	  3000	  2768	1.968619908248264e-03	4.216965034285813e+02	8.429566906054784e+01
9.690000e+08	  3	  3000	  2230	2.308941880591321e-03	4.216965034285813e+02	8.481653984602904e+01
9.700000e+08	  3	  3000	   186	1.393765530513943e-03	4.216965034285813e+02	8.533760214330749e+01
9.710000e+08	  3	  3000	  1110	1.211383172200003e-03	4.216965034285813e+02	8.585954578874180e+01
9.720000e+08	  3	  3000	  1843	1.255989055047956e-03	4.216965034285813e+02	8.637917460778570e+01
9.730000e+08	  3	  3000	  2732	1.383608275460142e-03	4.216965034285813e+02	8.690235496701540e+01
9.740000e+08	  3	  3000	   171	2.113530592395899e-03	4.216965034285813e+02	8.742254388383250e+01
9.750000e+08	  3	  3000	  2410	1.443063244926751e-03	4.216965034285813e+02	8.794420414229721e+01
9.760000e+08	  3	  3000	   366	1.428080005423536e-03	4.216965034285813e+02	8.846559017681402e+01
9.770000e+08	  3	  3000	  2615	2.275513676468038e-03	4.216965034285813e+02	8.898659438646607e+01
9.780000e+08	  3	  3000	  1105	1.289279875965578e-03	4.216965034285813e+02	8.950700451076342e+01
9.790000e+08	  3	  3000	  2137	1.324951700998800e-03	4.216965034285813e+02	9.002811118266402e+01
9.800000e+08	  3	  3000	  2866	1.679941230072520e-03	4.216965034285813e+02	9.054952308046801e+01
9.810000e+08	  3	  3000	  1698	1.866387668817085e-03	4.216965034285813e+02	9.106963840607105e+01
9.820000e+08	  3	  3000	    43	1.212803263220664e-03	4.216965034285813e+02	9.159094183776224e+01
9.830000e+08	  3	  3000	  1265	1.441714467248330e-03	4.216965034285813e+02	9.211313562677991e+01
9.840000e+08	  3	  3000	  1346	1.808347402676654e-03	4.216965034285813e+02	9.263399873871811e+01
9.850000e+08	  3	  3000	   515	1.153397741732516e-03	4.216965034285813e+02	9.315617338484083e+01
9.860000e+08	  3	  3000	  1653	1.373784045999226e-03	4.216965034285813e+02	9.367711735000286e+01
9.870000e+08	  3	  3000	  1729	1.600719253838912e-03	4.216965034285813e+02	9.419918589370681e+01
9.880000e+08	  3	  3000	  2319	1.309878065298247e-03	4.216965034285813e+02	9.472004706689430e+01
9.890000e+08	  3	  3000	   314	1.349391382698792e-03	4.216965034285813e+02	9.524145270118973e+01
9.900000e+08	  3	  3000	   645	1.920818336193417e-03	4.216965034285813e+02	9.576153333666269e+01
9.910000e+08	  3	  3000	  2612	1.003117847601631e-03	4.216965034285813e+02	9.628366992052329e+01
9.920000e+08	  3	  3000	  2600	1.928909186953741e-03	4.216965034285813e+02	9.680412407248451e+01
9.930000e+08	  3	  3000	   521	1.491459529337213e-03	4.216965034285813e+02	9.732721390346435e+01
9.940000e+08	  3	  3000	  1159	1.410562780402602e-03	4.216965034285813e+02	9.784684801474268e+01
9.950000e+08	  3	  3000	  2959	1.423816042269322e-03	4.216965034285813e+02	9.836885019573766e+01
9.960000e+08	  3	  3000	  1984	1.721601422270811e-03	4.216965034285813e+02	9.889008072752816e+01
9.970000e+08	  3	  3000	  1976	1.361344344642558e-03	4.216965034285813e+02	9.941231924378295e+01
9.980000e+08	  3	  3000	    87	1.635768973031896e-03	4.216965034285813e+02	9.993247648055009e+01
9.990000e+08	  3	  3000	  1384	7.629029922750362e-04	4.216965034285813e+02	1.004540183925172e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+09	  3	  3000	  1966	1.820389669451863e-03	4.216965034285813e+02	1.009762468374951e+02
1.001000e+09	  3	  3000	   853	1.591744400430430e-03	4.216965034285813e+02	1.014962478157823e+02
1.002000e+09	  3	  3000	  1727	1.019325863697005e-03	4.216965034285813e+02	1.020189337663645e+02
1.003000e+09	  3	  3000	   507	1.419536248126617e-03	4.216965034285813e+02	1.025391870935818e+02
1.004000e+09	  3	  3000	    50	1.479507670599549e-03	4.216965034285813e+02	1.030603665117895e+02
1.005000e+09	  3	  3000	   260	1.664670919387714e-03	4.216965034285813e+02	1.035824548631630e+02
1.006000e+09	  3	  3000	    70	1.031541949852339e-03	4.216965034285813e+02	1.041029919084279e+02
1.007000e+09	  3	  3000	  2183	1.844101340909300e-03	4.216965034285813e+02	1.046253200443257e+02
1.008000e+09	  3	  3000	  1029	1.177199935965607e-03	4.216965034285813e+02	1.051462840852955e+02
1.009000e+09	  3	  3000	    55	1.778487229709521e-03	4.216965034285813e+02	1.056681625829382e+02
1.010000e+09	  3	  3000	   931	1.589926977004407e-03	4.216965034285813e+02	1.061887066759341e+02
1.011000e+09	  3	  3000	  1548	1.206639892158407e-03	4.216965034285813e+02	1.067108416615493e+02
1.012000e+09	  3	  3000	   416	1.289809594474954e-03	4.216965034285813e+02	1.072315437631330e+02
1.013000e+09	  3	  3000	  1717	1.412743690997129e-03	4.216965034285813e+02	1.077533690028095e+02
1.014000e+09	  3	  3000	  2280	2.113808151654260e-03	4.216965034285813e+02	1.082734592390752e+02
1.015000e+09	  3	  3000	  2752	1.413583215141441e-03	4.216965034285813e+02	1.087936711151019e+02
1.016000e+09	  3	  3000	  2807	1.332033084021900e-03	4.216965034285813e+02	1.093149730643671e+02
1.017000e+09	  3	  3000	  2160	1.217590077898135e-03	4.216965034285813e+02	1.098362386704073e+02
collision No.6	5.320458e+02[yr]	i=3, j=1484	r_ij=5.266350303240193e-05	radius[3]+radius[1484]=5.344196253215091e-05
1.018000e+09	  3	  3000	    23	2.215401941345153e-03	4.216965034285813e+02	1.103577913522549e+02
1.019000e+09	  3	  3000	   585	1.529734666832724e-03	4.216965034285813e+02	1.108780103230565e+02
1.020000e+09	  3	  3000	    31	1.499042484525656e-03	4.216965034285813e+02	1.114000794069254e+02
1.021000e+09	  3	  3000	   484	1.697687875008903e-03	4.216965034285813e+02	1.119215808380406e+02
1.022000e+09	  3	  3000	  2964	1.469569996785031e-03	4.216965034285813e+02	1.124425434432616e+02
1.023000e+09	  3	  3000	  1330	1.207777212226855e-03	4.216965034285813e+02	1.129644907700915e+02
1.024000e+09	  3	  3000	   442	1.456358794104960e-03	4.216965034285813e+02	1.134859735984807e+02
1.025000e+09	  3	  3000	  2159	1.376730708934464e-03	4.216965034285813e+02	1.140057375316416e+02
1.026000e+09	  3	  3000	   487	1.730184409741250e-03	4.216965034285813e+02	1.145270782501303e+02
1.027000e+09	  3	  3000	   154	2.434123117164756e-03	4.216965034285813e+02	1.150476928011568e+02
1.028000e+09	  3	  3000	    49	2.108164034078425e-03	4.216965034285813e+02	1.155695101233913e+02
1.029000e+09	  3	  3000	  2628	2.340131348008088e-03	4.216965034285813e+02	1.160907815169799e+02
1.030000e+09	  3	  3000	   483	1.506146309147606e-03	4.216965034285813e+02	1.166125232139657e+02
1.031000e+09	  3	  3000	  2573	1.727419503000676e-03	4.216965034285813e+02	1.171342812729583e+02
1.032000e+09	  3	  3000	   806	1.310082729170160e-03	4.216965034285813e+02	1.176543878151883e+02
1.033000e+09	  3	  3000	   566	2.051250262326141e-03	4.216965034285813e+02	1.181761334389847e+02
1.034000e+09	  3	  3000	   473	2.142128417914140e-03	4.216965034285813e+02	1.186971218195544e+02
1.035000e+09	  3	  3000	   435	1.456921073272067e-03	4.216965034285813e+02	1.192186238452484e+02
1.036000e+09	  3	  3000	   441	1.701822190574164e-03	4.216965034285813e+02	1.197408351645256e+02
1.037000e+09	  3	  3000	  2172	1.883278813475539e-03	4.216965034285813e+02	1.202616128414962e+02
1.038000e+09	  3	  3000	  1128	1.747818667032556e-03	4.216965034285813e+02	1.207830878806107e+02
1.039000e+09	  3	  3000	   957	1.248852951843823e-03	4.216965034285813e+02	1.213038508864469e+02
1.040000e+09	  3	  3000	  2514	1.401383248168193e-03	4.216965034285813e+02	1.218258328762160e+02
1.041000e+09	  3	  3000	  1947	1.836031738441702e-03	4.216965034285813e+02	1.223454534055758e+02
1.042000e+09	  3	  3000	   629	1.899609648449747e-03	4.216965034285813e+02	1.228652870974229e+02
1.043000e+09	  3	  3000	  1945	1.369274323051552e-03	4.216965034285813e+02	1.233874435641276e+02
1.044000e+09	  3	  3000	  1234	1.498222894786584e-03	4.216965034285813e+02	1.239069236324852e+02
1.045000e+09	  3	  3000	  2218	1.474606724681742e-03	4.216965034285813e+02	1.244300193059184e+02
1.046000e+09	  3	  3000	   752	1.802674948260934e-03	4.216965034285813e+02	1.249497060521042e+02
1.047000e+09	  3	  3000	  2555	2.409240212285124e-03	4.216965034285813e+02	1.254703548818644e+02
1.048000e+09	  3	  3000	  2690	1.667575941058098e-03	4.216965034285813e+02	1.259917193834477e+02
1.049000e+09	  3	  3000	  2023	1.629710316294532e-03	4.216965034285813e+02	1.265123649818399e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.050000e+09	  3	  3000	  1759	1.417195412349863e-03	4.216965034285813e+02	1.270346325189515e+02
1.051000e+09	  3	  3000	  1005	1.399527117732673e-03	4.216965034285813e+02	1.275554111975863e+02
1.052000e+09	  3	  3000	  1490	1.866380323707249e-03	4.216965034285813e+02	1.280771719351494e+02
1.053000e+09	  3	  3000	  1941	1.522683666426359e-03	4.216965034285813e+02	1.285984179911153e+02
1.054000e+09	  3	  3000	   735	1.575247425167925e-03	4.216965034285813e+02	1.291193696141534e+02
1.055000e+09	  3	  3000	   643	1.654268428605531e-03	4.216965034285813e+02	1.296407038306057e+02
1.056000e+09	  3	  3000	  1595	1.095671813123824e-03	4.216965034285813e+02	1.301619782202806e+02
1.057000e+09	  3	  3000	  1053	1.422105487848262e-03	4.216965034285813e+02	1.306837809329309e+02
1.058000e+09	  3	  3000	  1572	1.943073652397507e-03	4.216965034285813e+02	1.312033298907928e+02
1.059000e+09	  3	  3000	   906	9.263025815674926e-04	4.216965034285813e+02	1.317254858158248e+02
1.060000e+09	  3	  3000	  1378	1.218221720263541e-03	4.216965034285813e+02	1.322461787471451e+02
1.061000e+09	  3	  3000	  2621	3.119961446838931e-03	4.216965034285813e+02	1.327686305529098e+02
1.062000e+09	  3	  3000	   346	1.324795774860099e-03	4.216965034285813e+02	1.332884392765225e+02
1.063000e+09	  3	  3000	  2067	1.966987577622420e-03	4.216965034285813e+02	1.338106024031929e+02
1.064000e+09	  3	  3000	   694	1.126093043213551e-03	4.216965034285813e+02	1.343312108705376e+02
1.065000e+09	  3	  3000	  2605	1.691267153938482e-03	4.216965034285813e+02	1.348513067284935e+02
1.066000e+09	  3	  3000	   482	1.558058765693612e-03	4.216965034285813e+02	1.353727162386864e+02
1.067000e+09	  3	  3000	  2055	1.269689868446114e-03	4.216965034285813e+02	1.358940409716693e+02
1.068000e+09	  3	  3000	   610	1.720146221310442e-03	4.216965034285813e+02	1.364142113563990e+02
1.069000e+09	  3	  3000	  2106	1.889023468193635e-03	4.216965034285813e+02	1.369359773921980e+02
1.070000e+09	  3	  3000	  1707	1.476950833223222e-03	4.216965034285813e+02	1.374562941525732e+02
1.071000e+09	  3	  3000	  1646	1.489021519123533e-03	4.216965034285813e+02	1.379776716816449e+02
1.072000e+09	  3	  3000	   849	1.607385556076742e-03	4.216965034285813e+02	1.384990814562809e+02
1.073000e+09	  3	  3000	  1778	1.759894555779542e-03	4.216965034285813e+02	1.390203779032130e+02
1.074000e+09	  3	  3000	   808	1.573021124710338e-03	4.216965034285813e+02	1.395418456360520e+02
1.075000e+09	  3	  3000	  1509	1.287534061083015e-03	4.216965034285813e+02	1.400626755892497e+02
1.076000e+09	  3	  3000	  2003	1.061538767375578e-03	4.216965034285813e+02	1.405839875047696e+02
1.077000e+09	  3	  3000	  1564	1.278265273476988e-03	5.623413251903478e+02	4.595792975207756e-01
1.078000e+09	  3	  3000	  1180	1.553179459551781e-03	5.623413251903478e+02	9.811428938024150e-01
1.079000e+09	  3	  3000	  2280	2.233018671550505e-03	5.623413251903478e+02	1.501156194056097e+00
1.080000e+09	  3	  3000	  2725	1.652640947257983e-03	5.623413251903478e+02	2.023413944508137e+00
1.081000e+09	  3	  3000	   241	1.513776951317333e-03	5.623413251903478e+02	2.544554359345581e+00
1.082000e+09	  3	  3000	  2057	1.225915415063266e-03	5.623413251903478e+02	3.066142051609875e+00
1.083000e+09	  3	  3000	   601	1.508449357665600e-03	5.623413251903478e+02	3.587404762267956e+00
1.084000e+09	  3	  3000	    95	1.153054731565653e-03	5.623413251903478e+02	4.108857479327986e+00
1.085000e+09	  3	  3000	  1345	1.740286904344961e-03	5.623413251903478e+02	4.629192610254625e+00
1.086000e+09	  3	  3000	   609	1.162099326460707e-03	5.623413251903478e+02	5.150200250206359e+00
1.087000e+09	  3	  3000	  2463	1.517389335321345e-03	5.623413251903478e+02	5.670838623089722e+00
1.088000e+09	  3	  3000	  2763	2.214700034061102e-03	5.623413251903478e+02	6.192286010919418e+00
1.089000e+09	  3	  3000	  1574	1.430527966245499e-03	5.623413251903478e+02	6.712462857556114e+00
1.090000e+09	  3	  3000	  2702	1.549261119540525e-03	5.623413251903478e+02	7.234705328541803e+00
1.091000e+09	  3	  3000	    20	1.710944718608906e-03	5.623413251903478e+02	7.754589916348573e+00
1.092000e+09	  3	  3000	  1383	1.586353223886065e-03	5.623413251903478e+02	8.275904068578525e+00
1.093000e+09	  3	  3000	   992	1.351550446709094e-03	5.623413251903478e+02	8.797224146022554e+00
1.094000e+09	  3	  3000	  2904	1.545825473083274e-03	5.623413251903478e+02	9.318806665579135e+00
1.095000e+09	  3	  3000	  1122	1.836515234853304e-03	5.623413251903478e+02	9.839262725372755e+00
1.096000e+09	  3	  3000	   785	1.276467640857349e-03	5.623413251903478e+02	1.036033233385545e+01
1.097000e+09	  3	  3000	  1065	1.787896512865758e-03	5.623413251903478e+02	1.088204806655868e+01
1.098000e+09	  3	  3000	   631	1.624512064813762e-03	5.623413251903478e+02	1.140166634634621e+01
1.099000e+09	  3	  3000	  1266	1.925355996270793e-03	5.623413251903478e+02	1.192456149469713e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.100000e+09	  3	  3000	  2409	1.563882999416238e-03	5.623413251903478e+02	1.244410210479398e+01
1.101000e+09	  3	  3000	  2647	2.941999061068497e-03	5.623413251903478e+02	1.296598941932852e+01
1.102000e+09	  3	  3000	  1115	1.700484513970414e-03	5.623413251903478e+02	1.348793497190779e+01
1.103000e+09	  3	  3000	  2578	1.466052395290084e-03	5.623413251903478e+02	1.400776513634315e+01
1.104000e+09	  3	  3000	  1004	1.251239452972967e-03	5.623413251903478e+02	1.452900792675943e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[1004]	= 7.861769e-03
E_error	= 9.079232946071732e-01
L_error	= 3.920435701182176e+13
dE_correct	= 0.000000000000000e+00
step	= 1.104000000000000e+09
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14188.006759[s]
user time	= 41666.256000[s]
system time	= 843.464000[s]
Execution Time	(total	= 1.418801e+04 [s])
Corrector		= 6.057000e+03 [s]	42.69 [%]
Predictor		= 3.298558e+03 [s]	23.25 [%]
Iteration		= 2.537819e+03 [s]	17.89 [%]
Fragmentation		= 1.293666e+03 [s]	 9.12 [%]
Orbital_Elements	= 5.324268e+01 [s]	 0.38 [%]
Collision_Judgement	= 2.517158e+00 [s]	 0.02 [%]
Energy			= 1.557020e-01 [s]	 0.00 [%]
Others			= 9.450488e+02 [s]	 6.66 [%]
-----
myid = 8	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_noacc/rand09/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_noacc/rand09/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.104000e+09	  3	  3000	  1004	1.251239452972967e-03	5.623413251903478e+02	1.452900792675943e+01
1.105000e+09	  3	  3000	  1163	1.225203181399206e-03	5.623413251903478e+02	1.504882748074036e+01
1.106000e+09	  3	  3000	  1011	1.782961295557584e-03	5.623413251903478e+02	1.556978860811803e+01
1.107000e+09	  3	  3000	   173	1.333432117073983e-03	5.623413251903478e+02	1.609173727164162e+01
1.108000e+09	  3	  3000	  1407	1.213470806515775e-03	5.623413251903478e+02	1.661207835520825e+01
1.109000e+09	  3	  3000	   474	1.839650346913980e-03	5.623413251903478e+02	1.713415776401951e+01
1.110000e+09	  3	  3000	  1038	1.606873410311627e-03	5.623413251903478e+02	1.765565444466649e+01
1.111000e+09	  3	  3000	  2065	1.986707838756709e-03	5.623413251903478e+02	1.817627642459223e+01
1.112000e+09	  3	  3000	   284	2.384442545312616e-03	5.623413251903478e+02	1.869767116780988e+01
1.113000e+09	  3	  3000	   341	2.119441783142316e-03	5.623413251903478e+02	1.921803457681492e+01
1.114000e+09	  3	  3000	  1162	1.231343214091305e-03	5.623413251903478e+02	1.973991097947815e+01
1.115000e+09	  3	  3000	  2789	1.649441572939362e-03	5.623413251903478e+02	2.026113967613612e+01
1.116000e+09	  3	  3000	  1909	1.278889429385141e-03	5.623413251903478e+02	2.078201348216488e+01
1.117000e+09	  3	  3000	  1791	2.430412252320902e-03	5.623413251903478e+02	2.130328277621930e+01
1.118000e+09	  3	  3000	    74	1.652999071602521e-03	5.623413251903478e+02	2.182339940641291e+01
1.119000e+09	  3	  3000	  2194	1.362810713792968e-03	5.623413251903478e+02	2.234485742580890e+01
1.120000e+09	  3	  3000	   996	1.814905679242275e-03	5.623413251903478e+02	2.286660772025898e+01
1.121000e+09	  3	  3000	  1387	1.972492505116078e-03	5.623413251903478e+02	2.338717485372563e+01
1.122000e+09	  3	  3000	  1963	1.675254194600544e-03	5.623413251903478e+02	2.390918135155418e+01
1.123000e+09	  3	  3000	  1708	1.150259149534807e-03	5.623413251903478e+02	2.442602070390007e+01
1.124000e+09	  3	  3000	   846	1.919748224569442e-03	5.623413251903478e+02	2.494694125472669e+01
1.125000e+09	  3	  3000	  1621	1.654385747261627e-03	5.623413251903478e+02	2.546798845472731e+01
1.126000e+09	  3	  3000	  1002	1.995610801199716e-03	5.623413251903478e+02	2.598782593302323e+01
1.127000e+09	  3	  3000	   966	1.419262554644732e-03	5.623413251903478e+02	2.650965352333486e+01
1.128000e+09	  3	  3000	   448	1.362892982525562e-03	5.623413251903478e+02	2.703008421234512e+01
1.129000e+09	  3	  3000	  2807	1.219867365209629e-03	5.623413251903478e+02	2.755192812589851e+01
1.130000e+09	  3	  3000	   184	1.675801034897533e-03	5.623413251903478e+02	2.807111558544199e+01
1.131000e+09	  3	  3000	  1069	1.935859946709020e-03	5.623413251903478e+02	2.859317517758447e+01
1.132000e+09	  3	  3000	   560	1.541877083694615e-03	5.623413251903478e+02	2.911410373343810e+01
1.133000e+09	  3	  3000	   104	1.666937638044208e-03	5.623413251903478e+02	2.963481619965448e+01
1.134000e+09	  3	  3000	  2030	2.229450912114925e-03	5.623413251903478e+02	3.015752268419384e+01
1.135000e+09	  3	  3000	   985	2.341604650163777e-03	5.623413251903478e+02	3.067521554502492e+01
1.136000e+09	  3	  3000	   650	1.560873002020953e-03	5.623413251903478e+02	3.119846511463250e+01
1.137000e+09	  3	  3000	  2863	2.014861252655627e-03	5.623413251903478e+02	3.171683795508494e+01
1.138000e+09	  3	  3000	  2318	1.607062280177455e-03	5.623413251903478e+02	3.223918726469947e+01
1.139000e+09	  3	  3000	   565	1.329743750844328e-03	5.623413251903478e+02	3.276036763419164e+01
1.140000e+09	  3	  3000	  2178	2.076155176359557e-03	5.623413251903478e+02	3.327950485887508e+01
1.141000e+09	  3	  3000	  1101	1.368511438804370e-03	5.623413251903478e+02	3.380297687387812e+01
1.142000e+09	  3	  3000	   918	2.112591253160399e-03	5.623413251903478e+02	3.432082992049365e+01
1.143000e+09	  3	  3000	  2888	1.861947432323049e-03	5.623413251903478e+02	3.484383882955187e+01
1.144000e+09	  3	  3000	   461	1.573073784050190e-03	5.623413251903478e+02	3.536278378638371e+01
1.145000e+09	  3	  3000	  1864	1.350887605453086e-03	5.623413251903478e+02	3.588537812432549e+01
1.146000e+09	  3	  3000	  2166	9.918403280473745e-04	5.623413251903478e+02	3.640493580294368e+01
1.147000e+09	  3	  3000	   599	1.937417144426479e-03	5.623413251903478e+02	3.692721756101955e+01
1.148000e+09	  3	  3000	    86	2.293423064057639e-03	5.623413251903478e+02	3.744768235147049e+01
1.149000e+09	  3	  3000	  2510	1.579351899335611e-03	5.623413251903478e+02	3.796825722834419e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.150000e+09	  3	  3000	   117	1.290068790081728e-03	5.623413251903478e+02	3.848896369287684e+01
1.151000e+09	  3	  3000	  1304	2.480763838026596e-03	5.623413251903478e+02	3.900954023296828e+01
1.152000e+09	  3	  3000	   269	1.657457556652168e-03	5.623413251903478e+02	3.953095807017257e+01
1.153000e+09	  3	  3000	  2906	1.910272547252441e-03	5.623413251903478e+02	4.005132496641617e+01
1.154000e+09	  3	  3000	  2275	2.422604529454536e-03	5.623413251903478e+02	4.057354654377867e+01
1.155000e+09	  3	  3000	   810	1.957584453273005e-03	5.623413251903478e+02	4.109277482333106e+01
1.156000e+09	  3	  3000	   553	1.043747365019609e-03	5.623413251903478e+02	4.161590904460182e+01
1.157000e+09	  3	  3000	   512	1.625193085239624e-03	5.623413251903478e+02	4.213365869182685e+01
1.158000e+09	  3	  3000	  2650	1.582430029597457e-03	5.623413251903478e+02	4.265562441115904e+01
1.159000e+09	  3	  3000	   821	1.439595455697535e-03	5.623413251903478e+02	4.317605959453306e+01
1.160000e+09	  3	  3000	  1090	2.036815725022566e-03	5.623413251903478e+02	4.369806280888978e+01
1.161000e+09	  3	  3000	   352	1.773113589815022e-03	5.623413251903478e+02	4.421740061305821e+01
1.162000e+09	  3	  3000	  1089	1.484655418903859e-03	5.623413251903478e+02	4.473959482498674e+01
1.163000e+09	  3	  3000	   141	1.886936755308211e-03	5.623413251903478e+02	4.525905625265192e+01
1.164000e+09	  3	  3000	  2063	1.612356648644627e-03	5.623413251903478e+02	4.578196393823487e+01
1.165000e+09	  3	  3000	   233	1.752801286268044e-03	5.623413251903478e+02	4.630044437148761e+01
1.166000e+09	  3	  3000	  2542	1.187375558232535e-03	5.623413251903478e+02	4.682347611157335e+01
1.167000e+09	  3	  3000	  2210	1.276292579849479e-03	5.623413251903478e+02	4.734277265122358e+01
1.168000e+09	  3	  3000	  2972	1.398668056321682e-03	5.623413251903478e+02	4.786388048314193e+01
1.169000e+09	  3	  3000	  1384	8.529187965666284e-04	5.623413251903478e+02	4.838568536394685e+01
1.170000e+09	  3	  3000	   467	1.734741648330885e-03	5.623413251903478e+02	4.890530637218538e+01
1.171000e+09	  3	  3000	  1163	1.169894578935180e-03	5.623413251903478e+02	4.942724666205593e+01
1.172000e+09	  3	  3000	  2313	1.684412345613933e-03	5.623413251903478e+02	4.994696724593667e+01
1.173000e+09	  3	  3000	  2098	2.722119995969440e-03	5.623413251903478e+02	5.046845712133783e+01
1.174000e+09	  3	  3000	  1179	1.594891031054816e-03	5.623413251903478e+02	5.098986641031043e+01
1.175000e+09	  3	  3000	  1500	1.445416932810052e-03	5.623413251903478e+02	5.150932213332935e+01
1.176000e+09	  3	  3000	  2679	1.229018147762508e-03	5.623413251903478e+02	5.203239961941355e+01
1.177000e+09	  3	  3000	  1084	1.684842068948091e-03	5.623413251903478e+02	5.255241995701977e+01
1.178000e+09	  3	  3000	  1608	2.502610383011396e-03	5.623413251903478e+02	5.307362598497910e+01
1.179000e+09	  3	  3000	   811	2.021846007388512e-03	5.623413251903478e+02	5.359521171218300e+01
