9.700000e+08	  3	  2992	   462	1.853895954135431e-03	4.216965034285815e+02	8.580397270333198e+01
9.710000e+08	  3	  2992	  1808	1.237505877448194e-03	4.216965034285815e+02	8.632659669776922e+01
9.720000e+08	  3	  2992	   129	1.290106435871869e-03	4.216965034285815e+02	8.685084024405511e+01
9.730000e+08	  3	  2992	   149	1.350268425258086e-03	4.216965034285815e+02	8.737285657466735e+01
9.740000e+08	  3	  2992	  2065	1.451917396532518e-03	4.216965034285815e+02	8.789738455712863e+01
9.750000e+08	  3	  2992	   568	1.836871013605947e-03	4.216965034285815e+02	8.842201078520610e+01
9.760000e+08	  3	  2992	  1054	1.644148886125053e-03	4.216965034285815e+02	8.894540005980504e+01
9.770000e+08	  3	  2992	  2400	1.039252357622636e-03	4.216965034285815e+02	8.946986173451057e+01
9.780000e+08	  3	  2992	   376	1.276084176768735e-03	4.216965034285815e+02	8.999318737495065e+01
9.790000e+08	  3	  2992	   238	1.183887293020186e-03	4.216965034285815e+02	9.051643890830680e+01
9.800000e+08	  3	  2992	   646	1.383818058169850e-03	4.216965034285815e+02	9.104009896877687e+01
9.810000e+08	  3	  2992	  2913	1.202095619640437e-03	4.216965034285815e+02	9.156443777357863e+01
9.820000e+08	  3	  2992	  1947	1.563833926914004e-03	4.216965034285815e+02	9.208811359166992e+01
9.830000e+08	  3	  2992	  1997	1.563327334380591e-03	4.216965034285815e+02	9.261217965557347e+01
9.840000e+08	  3	  2992	  2700	1.372374952101506e-03	4.216965034285815e+02	9.313492043079302e+01
9.850000e+08	  3	  2992	  1156	1.492062954876627e-03	4.216965034285815e+02	9.365872719441532e+01
9.860000e+08	  3	  2992	     9	1.472377954585611e-03	4.216965034285815e+02	9.418314671636492e+01
9.870000e+08	  3	  2992	  1858	1.549257656664886e-03	4.216965034285815e+02	9.470572889718548e+01
9.880000e+08	  3	  2992	  1119	1.298031470777946e-03	4.216965034285815e+02	9.522701045801229e+01
9.890000e+08	  3	  2992	   945	2.111542776171615e-03	4.216965034285815e+02	9.574970542964572e+01
9.900000e+08	  3	  2992	  1760	1.255864698756035e-03	4.216965034285815e+02	9.627376222312016e+01
9.910000e+08	  3	  2992	  2734	1.307175905346375e-03	4.216965034285815e+02	9.679846175013247e+01
9.920000e+08	  3	  2992	  1040	1.583592418400381e-03	4.216965034285815e+02	9.732173005395752e+01
9.930000e+08	  3	  2992	  2924	1.443756619630874e-03	4.216965034285815e+02	9.784548834489598e+01
9.940000e+08	  3	  2992	  2496	1.532992710188927e-03	4.216965034285815e+02	9.836786781337437e+01
9.950000e+08	  3	  2992	   620	2.259255621363891e-03	4.216965034285815e+02	9.889325599509297e+01
9.960000e+08	  3	  2992	  1933	1.496216004714997e-03	4.216965034285815e+02	9.941557081552172e+01
9.970000e+08	  3	  2992	  1653	1.952063305074175e-03	4.216965034285815e+02	9.993985468607929e+01
9.980000e+08	  3	  2992	  2555	2.030308301378389e-03	4.216965034285815e+02	1.004630992216528e+02
9.990000e+08	  3	  2992	   487	1.484862533043948e-03	4.216965034285815e+02	1.009865689676323e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+09	  3	  2992	   511	1.247581819748219e-03	4.216965034285815e+02	1.015101156243860e+02
1.001000e+09	  3	  2992	  1730	1.198098393450485e-03	4.216965034285815e+02	1.020331310374836e+02
1.002000e+09	  3	  2992	  2070	1.090316850488222e-03	4.216965034285815e+02	1.025576866779684e+02
1.003000e+09	  3	  2992	   252	1.178641846104765e-03	4.216965034285815e+02	1.030805048244421e+02
1.004000e+09	  3	  2992	   490	1.991768522826826e-03	4.216965034285815e+02	1.036048605741951e+02
1.005000e+09	  3	  2992	  1292	1.571635259199174e-03	4.216965034285815e+02	1.041270275444453e+02
1.006000e+09	  3	  2992	  2573	1.329588128329201e-03	4.216965034285815e+02	1.046496804171533e+02
1.007000e+09	  3	  2992	   226	1.841821483803908e-03	4.216965034285815e+02	1.051746400316621e+02
1.008000e+09	  3	  2992	  2052	1.429940181204452e-03	4.216965034285815e+02	1.056961563718475e+02
1.009000e+09	  3	  2992	  2008	1.186213220706821e-03	4.216965034285815e+02	1.062190036755802e+02
1.010000e+09	  3	  2992	   531	1.557993420778019e-03	4.216965034285815e+02	1.067424020990616e+02
1.011000e+09	  3	  2992	  2281	1.415112081828123e-03	4.216965034285815e+02	1.072645447990474e+02
1.012000e+09	  3	  2992	  1956	1.392542944476318e-03	4.216965034285815e+02	1.077871500030772e+02
1.013000e+09	  3	  2992	  2819	1.206401851901204e-03	4.216965034285815e+02	1.083111977758976e+02
1.014000e+09	  3	  2992	  2687	1.688554183367432e-03	4.216965034285815e+02	1.088320658695064e+02
1.015000e+09	  3	  2992	   952	2.039730527833131e-03	4.216965034285815e+02	1.093549834022260e+02
1.016000e+09	  3	  2992	   153	1.359944095363840e-03	4.216965034285815e+02	1.098763776468175e+02
1.017000e+09	  3	  2992	  2297	9.034080642609974e-04	4.216965034285815e+02	1.104017467182101e+02
1.018000e+09	  3	  2992	   202	1.219522418487100e-03	4.216965034285815e+02	1.109230222330051e+02
1.019000e+09	  3	  2992	  2372	2.137520538732256e-03	4.216965034285815e+02	1.114486539167995e+02
1.020000e+09	  3	  2992	  2192	1.443349464074595e-03	4.216965034285815e+02	1.119699764600241e+02
1.021000e+09	  3	  2992	   359	1.484478826336504e-03	4.216965034285815e+02	1.124938129392715e+02
1.022000e+09	  3	  2992	  1010	2.852832991116145e-03	4.216965034285815e+02	1.130153613862284e+02
1.023000e+09	  3	  2992	  1373	1.379010587936835e-03	4.216965034285815e+02	1.135380814858536e+02
1.024000e+09	  3	  2992	  2093	1.746741877182398e-03	4.216965034285815e+02	1.140614742653797e+02
1.025000e+09	  3	  2992	  1206	1.518187839339864e-03	4.216965034285815e+02	1.145848457227340e+02
1.026000e+09	  3	  2992	  2607	1.732110383240866e-03	4.216965034285815e+02	1.151087017712507e+02
1.027000e+09	  3	  2992	   316	1.244611618754799e-03	4.216965034285815e+02	1.156318167485796e+02
1.028000e+09	  3	  2992	  1778	1.026479721059643e-03	4.216965034285815e+02	1.161546877138929e+02
1.029000e+09	  3	  2992	  1868	2.494917872537281e-03	4.216965034285815e+02	1.166797997366139e+02
1.030000e+09	  3	  2992	   568	1.903116733880436e-03	4.216965034285815e+02	1.172018125505407e+02
1.031000e+09	  3	  2992	  1946	1.565483008498895e-03	4.216965034285815e+02	1.177243493574806e+02
1.032000e+09	  3	  2992	  2235	1.440768042854866e-03	4.216965034285815e+02	1.182478457017734e+02
1.033000e+09	  3	  2992	  2647	1.004183231217030e-03	4.216965034285815e+02	1.187721244863081e+02
1.034000e+09	  3	  2992	   899	1.714036422260634e-03	4.216965034285815e+02	1.192935809431035e+02
1.035000e+09	  3	  2992	  2076	1.825573356775040e-03	4.216965034285815e+02	1.198161793396193e+02
1.036000e+09	  3	  2992	   136	9.965931557939897e-04	4.216965034285815e+02	1.203402435160180e+02
1.037000e+09	  3	  2992	   427	1.573217082631039e-03	4.216965034285815e+02	1.208629443381633e+02
1.038000e+09	  3	  2992	  1078	2.466037776586832e-03	4.216965034285815e+02	1.213866581563190e+02
1.039000e+09	  3	  2992	  1803	2.224543611420192e-03	4.216965034285815e+02	1.219099177858748e+02
1.040000e+09	  3	  2992	  2580	1.210025570878937e-03	4.216965034285815e+02	1.224334767295590e+02
1.041000e+09	  3	  2992	   788	1.331389974753634e-03	4.216965034285815e+02	1.229579272152759e+02
1.042000e+09	  3	  2992	  1471	1.688771606046579e-03	4.216965034285815e+02	1.234805640042349e+02
1.043000e+09	  3	  2992	  2882	1.368645781827200e-03	4.216965034285815e+02	1.240030282017565e+02
1.044000e+09	  3	  2992	  2746	1.929601052121340e-03	4.216965034285815e+02	1.245260454276276e+02
1.045000e+09	  3	  2992	  2580	1.511682943155232e-03	4.216965034285815e+02	1.250483193809116e+02
1.046000e+09	  3	  2992	  1166	1.846980331905236e-03	4.216965034285815e+02	1.255712326369541e+02
1.047000e+09	  3	  2992	   343	1.289018904228762e-03	4.216965034285815e+02	1.260946715716791e+02
1.048000e+09	  3	  2992	  2910	1.138351398061232e-03	4.216965034285815e+02	1.266177925607942e+02
1.049000e+09	  3	  2992	  1297	1.439872972533557e-03	4.216965034285815e+02	1.271412958390009e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.050000e+09	  3	  2992	  1052	1.182319534824039e-03	4.216965034285815e+02	1.276646179134490e+02
1.051000e+09	  3	  2992	   278	1.697206722122283e-03	4.216965034285815e+02	1.281877719745273e+02
collision No.9	5.499800e+02[yr]	i=3, j=226	r_ij=6.371167789007823e-05	radius[3]+radius[226]=6.390118088350256e-05
dE_heat=-1.453758e-09	dE_grav=1.454992e-09	dE_c=-3.673906e-17	v_imp=3.128228e-01
1.052000e+09	  3	  2991	   332	1.228572491394386e-03	4.216965034285815e+02	1.287115366081079e+02
1.053000e+09	  3	  2991	  1664	1.941727561241899e-03	4.216965034285815e+02	1.292338339755809e+02
1.054000e+09	  3	  2991	  1269	1.303236571483842e-03	4.216965034285815e+02	1.297574449492212e+02
1.055000e+09	  3	  2991	  1919	2.039560976033967e-03	4.216965034285815e+02	1.302789197403852e+02
1.056000e+09	  3	  2991	   829	1.349268824046044e-03	4.216965034285815e+02	1.308050716070098e+02
1.057000e+09	  3	  2991	     5	1.038610275387285e-03	4.216965034285815e+02	1.313253350479600e+02
1.058000e+09	  3	  2991	  1166	1.468005921362253e-03	4.216965034285815e+02	1.318511458512025e+02
1.059000e+09	  3	  2991	  1307	1.278469333691908e-03	4.216965034285815e+02	1.323729735069292e+02
1.060000e+09	  3	  2991	   663	1.753563306440484e-03	4.216965034285815e+02	1.328987376963426e+02
1.061000e+09	  3	  2991	  2799	1.952818263935357e-03	4.216965034285815e+02	1.334203111830871e+02
1.062000e+09	  3	  2991	   311	1.245209001007593e-03	4.216965034285815e+02	1.339439802676395e+02
1.063000e+09	  3	  2991	  2116	1.457663569800681e-03	4.216965034285815e+02	1.344656341269039e+02
1.064000e+09	  3	  2991	  2266	2.027393932914261e-03	4.216965034285815e+02	1.349892990755644e+02
1.065000e+09	  3	  2991	  2091	1.803632407284278e-03	4.216965034285815e+02	1.355132280140228e+02
1.066000e+09	  3	  2991	  2219	1.744615350133852e-03	4.216965034285815e+02	1.360351800037119e+02
1.067000e+09	  3	  2991	  1568	1.190285969121118e-03	4.216965034285815e+02	1.365595222632168e+02
1.068000e+09	  3	  2991	  2915	1.160823606193063e-03	4.216965034285815e+02	1.370817053869852e+02
1.069000e+09	  3	  2991	  1675	1.580504051879652e-03	4.216965034285815e+02	1.376050394987902e+02
1.070000e+09	  3	  2991	   610	1.608746148987988e-03	4.216965034285815e+02	1.381268204239963e+02
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[610]	= 1.010805e-02
E_error	= 2.517009750780362e-04
L_error	= -nan
dE_correct	= 5.601225761170861e-06
step	= 1.070000000000000e+09
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14160.057233[s]
user time	= 41913.316000[s]
system time	= 563.728000[s]
Execution Time	(total	= 1.416006e+04 [s])
Corrector		= 6.806932e+03 [s]	48.07 [%]
Predictor		= 3.622244e+03 [s]	25.58 [%]
Iteration		= 2.855940e+03 [s]	20.17 [%]
Collision_Judgement	= 3.413209e+00 [s]	 0.02 [%]
Energy			= 2.816000e-02 [s]	 0.00 [%]
Orbital_Elements	= 2.049000e-03 [s]	 0.00 [%]
Fragmentation		= 0.000000e+00 [s]	 0.00 [%]
Others			= 8.714980e+02 [s]	 6.15 [%]
-----
myid = 0	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_acc/rand01/tempread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.070000e+09	  3	  2991	   610	1.608746148987988e-03	4.216965034285815e+02	1.381268204239963e+02
1.071000e+09	  3	  2991	  1243	9.669197401277168e-04	4.216965034285815e+02	1.386493943113112e+02
1.072000e+09	  3	  2991	   792	1.058080489673697e-03	4.216965034285815e+02	1.391714644505967e+02
1.073000e+09	  3	  2991	  2439	2.000848621257027e-03	4.216965034285815e+02	1.396938396441492e+02
1.074000e+09	  3	  2991	  2569	1.088259930462638e-03	4.216965034285815e+02	1.402171694667833e+02
1.075000e+09	  3	  2991	  1653	1.977181292543878e-03	5.623413251903479e+02	9.474582434994919e-02
1.076000e+09	  3	  2991	  1143	1.371922003803628e-03	5.623413251903479e+02	6.185650761953581e-01
1.077000e+09	  3	  2991	  2532	1.165920675457031e-03	5.623413251903479e+02	1.138862315254165e+00
1.078000e+09	  3	  2991	  1058	1.539993264499116e-03	5.623413251903479e+02	1.663892457997727e+00
1.079000e+09	  3	  2991	   467	1.796859446257474e-03	5.623413251903479e+02	2.185067389294730e+00
1.080000e+09	  3	  2991	  1586	1.901608636130872e-03	5.623413251903479e+02	2.710108735165264e+00
1.081000e+09	  3	  2991	   305	1.725236600042614e-03	5.623413251903479e+02	3.232284131046069e+00
1.082000e+09	  3	  2991	  1768	1.921016341401413e-03	5.623413251903479e+02	3.756991638417024e+00
1.083000e+09	  3	  2991	  2019	1.243191253074015e-03	5.623413251903479e+02	4.279526547388635e+00
1.084000e+09	  3	  2991	  2005	1.639683955354032e-03	5.623413251903479e+02	4.801911484512614e+00
1.085000e+09	  3	  2991	  2550	9.805095956513185e-04	5.623413251903479e+02	5.323690513612558e+00
1.086000e+09	  3	  2991	  2490	1.757465152425695e-03	5.623413251903479e+02	5.846981076946341e+00
1.087000e+09	  3	  2991	   384	1.982259138460246e-03	5.623413251903479e+02	6.369281988417231e+00
1.088000e+09	  3	  2991	  1382	1.846762541929464e-03	5.623413251903479e+02	6.891776817923275e+00
1.089000e+09	  3	  2991	  2005	1.655565471014773e-03	5.623413251903479e+02	7.414594799425130e+00
1.090000e+09	  3	  2991	   272	1.595854126081697e-03	5.623413251903479e+02	7.937436195669616e+00
1.091000e+09	  3	  2991	   879	1.241828850995099e-03	5.623413251903479e+02	8.460490432473650e+00
1.092000e+09	  3	  2991	  1630	8.710553805275808e-04	5.623413251903479e+02	8.983549190652555e+00
1.093000e+09	  3	  2991	  1779	1.217955669969671e-03	5.623413251903479e+02	9.506344477373386e+00
1.094000e+09	  3	  2991	   750	2.172008377915198e-03	5.623413251903479e+02	1.002891253821218e+01
1.095000e+09	  3	  2991	  1108	1.392311084967572e-03	5.623413251903479e+02	1.055363020518066e+01
1.096000e+09	  3	  2991	  1430	1.114911913422388e-03	5.623413251903479e+02	1.107568410146848e+01
1.097000e+09	  3	  2991	  1525	1.424096454644913e-03	5.623413251903479e+02	1.159960082325154e+01
1.098000e+09	  3	  2991	  1521	1.158949521080292e-03	5.623413251903479e+02	1.212010867875029e+01
1.099000e+09	  3	  2991	  2169	1.502433673031747e-03	5.623413251903479e+02	1.264408016430189e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.100000e+09	  3	  2991	   725	1.652539366507934e-03	5.623413251903479e+02	1.316600573148310e+01
1.101000e+09	  3	  2991	  1207	1.343886099465864e-03	5.623413251903479e+02	1.369137482363571e+01
1.102000e+09	  3	  2991	  2858	1.757133027937751e-03	5.623413251903479e+02	1.421190070749378e+01
1.103000e+09	  3	  2991	  1783	1.704104294876166e-03	5.623413251903479e+02	1.473743991132505e+01
1.104000e+09	  3	  2991	  1202	1.916587685496548e-03	5.623413251903479e+02	1.525812191978287e+01
collision No.10	5.776870e+02[yr]	i=1, j=2352	r_ij=6.371462212392739e-05	radius[1]+radius[2352]=6.373018648657141e-05
dE_heat=-1.446400e-09	dE_grav=1.440800e-09	dE_c=-6.751481e-18	v_imp=3.120450e-01
1.105000e+09	  3	  2990	  1238	1.569663908816221e-03	5.623413251903479e+02	1.578207770447396e+01
1.106000e+09	  3	  2990	    72	1.962626756240801e-03	5.623413251903479e+02	1.630521745650690e+01
1.107000e+09	  3	  2990	   396	1.179483693806963e-03	5.623413251903479e+02	1.682698851365483e+01
1.108000e+09	  3	  2990	  1307	1.135935703160154e-03	5.623413251903479e+02	1.735056421411447e+01
1.109000e+09	  3	  2990	   337	1.199017788666600e-03	5.623413251903479e+02	1.787372191874231e+01
1.110000e+09	  3	  2990	  2455	1.590819461501692e-03	5.623413251903479e+02	1.839757360004514e+01
1.111000e+09	  3	  2990	  2493	1.738082564962564e-03	5.623413251903479e+02	1.892126429312360e+01
1.112000e+09	  3	  2990	  2204	1.848460736775003e-03	5.623413251903479e+02	1.944592834037252e+01
collision No.11	5.819520e+02[yr]	i=1, j=1254	r_ij=6.388915500392102e-05	radius[1]+radius[1254]=6.390118088350256e-05
dE_heat=-1.463378e-09	dE_grav=1.450950e-09	dE_c=5.602263e-17	v_imp=3.138562e-01
1.113000e+09	  3	  2989	   174	1.221334744560135e-03	5.623413251903479e+02	1.996799699526470e+01
1.114000e+09	  3	  2989	  1886	1.963370315728386e-03	5.623413251903479e+02	2.049329158820078e+01
1.115000e+09	  3	  2989	   887	1.744989456980294e-03	5.623413251903479e+02	2.101517946321839e+01
1.116000e+09	  3	  2989	  1845	1.512963457619569e-03	5.623413251903479e+02	2.154152608267473e+01
1.117000e+09	  3	  2989	  2419	1.411772251513795e-03	5.623413251903479e+02	2.206461313794494e+01
1.118000e+09	  3	  2989	   599	1.226355553476822e-03	5.623413251903479e+02	2.258911269483505e+01
1.119000e+09	  3	  2989	   380	1.231661713900864e-03	5.623413251903479e+02	2.311254296434216e+01
1.120000e+09	  3	  2989	   697	1.553711226730212e-03	5.623413251903479e+02	2.363665904745192e+01
1.121000e+09	  3	  2989	    48	1.606581138081042e-03	5.623413251903479e+02	2.416145185749964e+01
1.122000e+09	  3	  2989	  1563	2.124879936983312e-03	5.623413251903479e+02	2.468359736709552e+01
1.123000e+09	  3	  2989	  1712	1.263214642698065e-03	5.623413251903479e+02	2.520778912704310e+01
1.124000e+09	  3	  2989	  1679	1.806221847078627e-03	5.623413251903479e+02	2.572930780770350e+01
1.125000e+09	  3	  2989	   808	1.223032216380498e-03	5.623413251903479e+02	2.625429249818176e+01
1.126000e+09	  3	  2989	  2113	1.491844505561071e-03	5.623413251903479e+02	2.677731731992431e+01
1.127000e+09	  3	  2989	   557	1.346464241342203e-03	5.623413251903479e+02	2.730115702630777e+01
1.128000e+09	  3	  2989	  2252	1.903366997057564e-03	5.623413251903479e+02	2.782598888744506e+01
1.129000e+09	  3	  2989	  2072	2.628688738044577e-03	5.623413251903479e+02	2.834914244666046e+01
1.130000e+09	  3	  2989	  1299	1.492046348905505e-03	5.623413251903479e+02	2.887451608222229e+01
1.131000e+09	  3	  2989	  1739	1.772233382077146e-03	5.623413251903479e+02	2.939850008180115e+01
1.132000e+09	  3	  2989	  1710	1.184088195738035e-03	5.623413251903479e+02	2.992246625319885e+01
1.133000e+09	  3	  2989	    58	1.297396911644718e-03	5.623413251903479e+02	3.044750197897255e+01
1.134000e+09	  3	  2989	  2930	1.133556849933764e-03	5.623413251903479e+02	3.096906649995859e+01
1.135000e+09	  3	  2989	  1448	1.370597308343174e-03	5.623413251903479e+02	3.149496677246850e+01
1.136000e+09	  3	  2989	   709	1.387339320225258e-03	5.623413251903479e+02	3.201654519389874e+01
1.137000e+09	  3	  2989	   585	9.980504988633698e-04	5.623413251903479e+02	3.254155458241807e+01
1.138000e+09	  3	  2989	  2649	1.540575344137772e-03	5.623413251903479e+02	3.306471623826725e+01
1.139000e+09	  3	  2989	  2102	1.712527015213830e-03	5.623413251903479e+02	3.358865455934414e+01
1.140000e+09	  3	  2989	  1900	1.532219640371340e-03	5.623413251903479e+02	3.411237106229927e+01
1.141000e+09	  3	  2989	    86	1.252490168527860e-03	5.623413251903479e+02	3.463660535417502e+01
1.142000e+09	  3	  2989	   373	1.962862325260641e-03	5.623413251903479e+02	3.516151523425841e+01
1.143000e+09	  3	  2989	  2105	1.648553897681361e-03	5.623413251903479e+02	3.568408887521835e+01
1.144000e+09	  3	  2989	   762	1.540308845939236e-03	5.623413251903479e+02	3.620964147625030e+01
1.145000e+09	  3	  2989	  1490	1.672984569344879e-03	5.623413251903479e+02	3.673184219016782e+01
1.146000e+09	  3	  2989	  1091	1.579107851881051e-03	5.623413251903479e+02	3.725625148239957e+01
1.147000e+09	  3	  2989	  1109	1.076005475427495e-03	5.623413251903479e+02	3.778105064380671e+01
1.148000e+09	  3	  2989	   387	1.709570683703282e-03	5.623413251903479e+02	3.830250773244819e+01
1.149000e+09	  3	  2989	  1091	2.136727830665437e-03	5.623413251903479e+02	3.882825254677583e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.150000e+09	  3	  2989	  1990	1.443853929729802e-03	5.623413251903479e+02	3.935145196761780e+01
1.151000e+09	  3	  2989	   705	1.535249327472112e-03	5.623413251903479e+02	3.987528444161443e+01
1.152000e+09	  3	  2989	  1352	1.419184677799517e-03	5.623413251903479e+02	4.039913744026369e+01
1.153000e+09	  3	  2989	  1333	2.246193569639167e-03	5.623413251903479e+02	4.092332364793455e+01
1.154000e+09	  3	  2989	   730	1.235625337633744e-03	5.623413251903479e+02	4.144742072329729e+01
1.155000e+09	  3	  2989	  1871	1.607232696332633e-03	5.623413251903479e+02	4.197065445462917e+01
1.156000e+09	  3	  2989	  1417	1.481306286373924e-03	5.623413251903479e+02	4.249354655606651e+01
1.157000e+09	  3	  2989	   634	2.051590463734148e-03	5.623413251903479e+02	4.301786399190887e+01
1.158000e+09	  3	  2989	  1961	1.500194955220112e-03	5.623413251903479e+02	4.354158264491906e+01
1.159000e+09	  3	  2989	  2055	1.943640461551819e-03	5.623413251903479e+02	4.406429484298503e+01
1.160000e+09	  3	  2989	    46	1.397871664183405e-03	5.623413251903479e+02	4.459027873932388e+01
1.161000e+09	  3	  2989	   460	1.514642814687951e-03	5.623413251903479e+02	4.511293027318382e+01
1.162000e+09	  3	  2989	  1402	2.586578202569609e-03	5.623413251903479e+02	4.563836354715878e+01
1.163000e+09	  3	  2989	  1652	1.280882919009560e-03	5.623413251903479e+02	4.616102261124322e+01
1.164000e+09	  3	  2989	   981	1.913705584581858e-03	5.623413251903479e+02	4.668530265687006e+01
1.165000e+09	  3	  2989	  1458	1.303691830073074e-03	5.623413251903479e+02	4.720928507853854e+01
1.166000e+09	  3	  2989	  1154	1.876542605955778e-03	5.623413251903479e+02	4.773311589845177e+01
1.167000e+09	  3	  2989	    68	1.353099674047165e-03	5.623413251903479e+02	4.825731512410370e+01
1.168000e+09	  3	  2989	  1505	1.500241093544149e-03	5.623413251903479e+02	4.878140933248233e+01
1.169000e+09	  3	  2989	   148	1.838980292380644e-03	5.623413251903479e+02	4.930559057184208e+01
1.170000e+09	  3	  2989	  2443	1.351373913102635e-03	5.623413251903479e+02	4.982971658304254e+01
1.171000e+09	  3	  2989	  2606	1.767787159317147e-03	5.623413251903479e+02	5.035420186891062e+01
1.172000e+09	  3	  2989	  1625	1.900555379900114e-03	5.623413251903479e+02	5.087685100649936e+01
1.173000e+09	  3	  2989	  1756	1.557599927648329e-03	5.623413251903479e+02	5.140055692497003e+01
1.174000e+09	  3	  2989	  1243	1.375458887348961e-03	5.623413251903479e+02	5.192306105310406e+01
1.175000e+09	  3	  2989	   901	1.316823593056978e-03	5.623413251903479e+02	5.244783968453896e+01
1.176000e+09	  3	  2989	  2204	1.993889260566274e-03	5.623413251903479e+02	5.297020400483391e+01
1.177000e+09	  3	  2989	  2538	1.582452272493371e-03	5.623413251903479e+02	5.349458055616085e+01
1.178000e+09	  3	  2989	   755	4.573747301931505e-03	5.623413251903479e+02	5.401799124558740e+01
1.179000e+09	  3	  2989	   195	1.229826243113296e-03	5.623413251903479e+02	5.454117854023697e+01
1.180000e+09	  3	  2989	  1639	9.514204889349172e-04	5.623413251903479e+02	5.506533317866202e+01
1.181000e+09	  3	  2989	   891	1.540747644165911e-03	5.623413251903479e+02	5.558778408703098e+01
1.182000e+09	  3	  2989	  2107	1.620050400707640e-03	5.623413251903479e+02	5.611293224254636e+01
1.183000e+09	  3	  2989	  2208	1.647734782959537e-03	5.623413251903479e+02	5.663410527640728e+01
1.184000e+09	  3	  2989	  2285	1.859881787735276e-03	5.623413251903479e+02	5.715767616670247e+01
1.185000e+09	  3	  2989	   917	1.108759292579347e-03	5.623413251903479e+02	5.768078967403329e+01
1.186000e+09	  3	  2989	  1666	1.496519384214274e-03	5.623413251903479e+02	5.820491285009852e+01
1.187000e+09	  3	  2989	  1391	2.052835625876734e-03	5.623413251903479e+02	5.872976658885125e+01
1.188000e+09	  3	  2989	  1800	2.572123993925486e-03	5.623413251903479e+02	5.925373670004362e+01
1.189000e+09	  3	  2989	  2767	1.083969609789518e-03	5.623413251903479e+02	5.977757959989578e+01
1.190000e+09	  3	  2989	   616	1.302886175064457e-03	5.623413251903479e+02	6.030181431679368e+01
1.191000e+09	  3	  2989	  2629	1.531405743142206e-03	5.623413251903479e+02	6.082520166591478e+01
1.192000e+09	  3	  2989	  2827	1.756575592068540e-03	5.623413251903479e+02	6.135001599641716e+01
1.193000e+09	  3	  2989	  1112	1.224579749399971e-03	5.623413251903479e+02	6.187333390519137e+01
1.194000e+09	  3	  2989	  1601	1.384930013760224e-03	5.623413251903479e+02	6.239785925269214e+01
1.195000e+09	  3	  2989	  1347	1.237861648207910e-03	5.623413251903479e+02	6.292084029168026e+01
1.196000e+09	  3	  2989	  2367	1.965599536335782e-03	5.623413251903479e+02	6.344525982179736e+01
1.197000e+09	  3	  2989	   931	1.664010584323897e-03	5.623413251903479e+02	6.397004944553054e+01
1.198000e+09	  3	  2989	   752	1.557787730088319e-03	5.623413251903479e+02	6.449286310365800e+01
1.199000e+09	  3	  2989	  1199	1.271927405238333e-03	5.623413251903479e+02	6.501851936137665e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.200000e+09	  3	  2989	   367	1.403057750488647e-03	5.623413251903479e+02	6.554050506160776e+01
1.201000e+09	  3	  2989	  1650	1.317873749893496e-03	5.623413251903479e+02	6.606523155487999e+01
1.202000e+09	  3	  2989	  2978	1.486891607400852e-03	5.623413251903479e+02	6.658875820527949e+01
1.203000e+09	  3	  2989	   356	1.603088095436487e-03	5.623413251903479e+02	6.711311411844159e+01
1.204000e+09	  3	  2989	  2821	1.791469825104919e-03	5.623413251903479e+02	6.763563514715307e+01
1.205000e+09	  3	  2989	  2287	1.858995406461647e-03	5.623413251903479e+02	6.815909082623598e+01
1.206000e+09	  3	  2989	   866	1.417246890890489e-03	5.623413251903479e+02	6.868443756532557e+01
1.207000e+09	  3	  2989	  1206	1.520619332204525e-03	5.623413251903479e+02	6.920769072974559e+01
1.208000e+09	  3	  2989	   727	1.704251266972803e-03	5.623413251903479e+02	6.973068239364102e+01
1.209000e+09	  3	  2989	  2824	8.216373503846404e-04	5.623413251903479e+02	7.025522691814990e+01
1.210000e+09	  3	  2989	  1869	1.978545246270201e-03	5.623413251903479e+02	7.077695963919925e+01
1.211000e+09	  3	  2989	   795	1.606840392688524e-03	5.623413251903479e+02	7.130243386768925e+01
1.212000e+09	  3	  2989	  1368	1.267759005296263e-03	5.623413251903479e+02	7.182529293273375e+01
1.213000e+09	  3	  2989	  2621	1.655163472277338e-03	5.623413251903479e+02	7.235091979014321e+01
1.214000e+09	  3	  2989	  2454	1.917413920092922e-03	5.623413251903479e+02	7.287141499357359e+01
1.215000e+09	  3	  2989	  2120	1.174341468093612e-03	5.623413251903479e+02	7.339614005581427e+01
