9.890000e+08	  3	  3000	  1518	3.527735300882749e-04	4.216965034285813e+02	9.609804382346495e+01
collision No.7	5.181638e+02[yr]	i=1, j=2442	r_ij=5.574684970292357e-05	radius[1]+radius[2442]=5.584807850624070e-05
9.900000e+08	  3	  3000	   138	1.126685277010894e-03	4.216965034285813e+02	9.662007163459693e+01
9.910000e+08	  3	  3000	  2414	1.227040401158572e-03	4.216965034285813e+02	9.714283305730025e+01
9.920000e+08	  3	  3000	   532	1.367729726382772e-03	4.216965034285813e+02	9.766266092005823e+01
9.930000e+08	  3	  3000	  2459	1.649595303838693e-03	4.216965034285813e+02	9.818452952961360e+01
9.940000e+08	  3	  3000	  2120	1.796907456966154e-03	4.216965034285813e+02	9.870606807131210e+01
9.950000e+08	  3	  3000	  1774	1.404316339582022e-03	4.216965034285813e+02	9.922774172588095e+01
9.960000e+08	  3	  3000	  2805	1.637551954423332e-03	4.216965034285813e+02	9.974937268539404e+01
9.970000e+08	  3	  3000	   641	1.983580934953776e-03	4.216965034285813e+02	1.002696772277611e+02
9.980000e+08	  3	  3000	   688	1.425306698216534e-03	4.216965034285813e+02	1.007925353970490e+02
9.990000e+08	  3	  3000	   586	1.491387457229897e-03	4.216965034285813e+02	1.013130840884845e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+09	  3	  3000	  2841	2.021680403911902e-03	4.216965034285813e+02	1.018370773940314e+02
1.001000e+09	  3	  3000	  1897	1.509796136531563e-03	4.216965034285813e+02	1.023575615045307e+02
1.002000e+09	  3	  3000	  2584	1.601670374373180e-03	4.216965034285813e+02	1.028798216084727e+02
1.003000e+09	  3	  3000	  2639	1.367076129899976e-03	4.216965034285813e+02	1.034016898144714e+02
1.004000e+09	  3	  3000	  2367	1.057232923711560e-03	4.216965034285813e+02	1.039228324410229e+02
1.005000e+09	  3	  3000	   667	1.544388445637000e-03	4.216965034285813e+02	1.044457025460287e+02
1.006000e+09	  3	  3000	   412	1.373224212157707e-03	4.216965034285813e+02	1.049656759067155e+02
1.007000e+09	  3	  3000	  2586	1.873679537055495e-03	4.216965034285813e+02	1.054894132205501e+02
1.008000e+09	  3	  3000	  2797	1.834133607244124e-03	4.216965034285813e+02	1.060097471013347e+02
1.009000e+09	  3	  3000	  1519	1.171496820871839e-03	4.216965034285813e+02	1.065328418599092e+02
1.010000e+09	  3	  3000	   361	1.465605808201846e-03	4.216965034285813e+02	1.070532657746779e+02
1.011000e+09	  3	  3000	   206	1.409092972634807e-03	4.216965034285813e+02	1.075766530930787e+02
1.012000e+09	  3	  3000	   715	2.368489845769783e-03	4.216965034285813e+02	1.080967830792836e+02
1.013000e+09	  3	  3000	  1097	1.125610760968752e-03	4.216965034285813e+02	1.086207943458687e+02
1.014000e+09	  3	  3000	  1709	1.069371101268809e-03	4.216965034285813e+02	1.091409363092048e+02
1.015000e+09	  3	  3000	  1675	1.683513836094494e-03	4.216965034285813e+02	1.096639428445921e+02
1.016000e+09	  3	  3000	   474	1.234182330015841e-03	4.216965034285813e+02	1.101854047222631e+02
1.017000e+09	  3	  3000	  2057	2.074255946191513e-03	4.216965034285813e+02	1.107069593273210e+02
1.018000e+09	  3	  3000	  1657	2.136201101152677e-03	4.216965034285813e+02	1.112283689200296e+02
1.019000e+09	  3	  3000	   113	2.445787981793717e-03	4.216965034285813e+02	1.117500393006955e+02
1.020000e+09	  3	  3000	  2373	1.841558384778634e-03	4.216965034285813e+02	1.122721848295541e+02
1.021000e+09	  3	  3000	  2925	1.530085118031703e-03	4.216965034285813e+02	1.127947577383794e+02
1.022000e+09	  3	  3000	  2752	1.122638893609673e-03	4.216965034285813e+02	1.133143318790241e+02
1.023000e+09	  3	  3000	  1631	1.570491008019600e-03	4.216965034285813e+02	1.138379074295755e+02
1.024000e+09	  3	  3000	  2568	1.189927586363656e-03	4.216965034285813e+02	1.143579883196103e+02
1.025000e+09	  3	  3000	   101	1.884038910736937e-03	4.216965034285813e+02	1.148807330028821e+02
1.026000e+09	  3	  3000	  1225	2.131816852342026e-03	4.216965034285813e+02	1.154023825097842e+02
1.027000e+09	  3	  3000	  2725	3.520077575133872e-04	4.216965034285813e+02	1.159242693767049e+02
1.028000e+09	  3	  3000	  2820	1.416137665636023e-03	4.216965034285813e+02	1.164460993160984e+02
1.029000e+09	  3	  3000	  2239	1.269711946331111e-03	4.216965034285813e+02	1.169678334305701e+02
1.030000e+09	  3	  3000	   215	2.022414828335484e-03	4.216965034285813e+02	1.174900517263455e+02
1.031000e+09	  3	  3000	  2414	1.110789883872939e-03	4.216965034285813e+02	1.180112352978768e+02
1.032000e+09	  3	  3000	  2543	1.339793789121200e-03	4.216965034285813e+02	1.185328319407711e+02
1.033000e+09	  3	  3000	    82	1.944471686725217e-03	4.216965034285813e+02	1.190548763687171e+02
1.034000e+09	  3	  3000	  2613	1.659826491231968e-03	4.216965034285813e+02	1.195774779730116e+02
1.035000e+09	  3	  3000	  2030	1.905227824053460e-03	4.216965034285813e+02	1.200992790284756e+02
1.036000e+09	  3	  3000	  2570	1.106507366357340e-03	4.216965034285813e+02	1.206209150660564e+02
1.037000e+09	  3	  3000	    25	1.296300338688811e-03	4.216965034285813e+02	1.211432304223625e+02
1.038000e+09	  3	  3000	  2291	1.040587889646408e-03	4.216965034285813e+02	1.216645468302059e+02
1.039000e+09	  3	  3000	  2682	1.269899107149298e-03	4.216965034285813e+02	1.221850468366623e+02
1.040000e+09	  3	  3000	  2131	1.076117888096323e-03	4.216965034285813e+02	1.227070820102175e+02
1.041000e+09	  3	  3000	   464	1.145644462722576e-03	4.216965034285813e+02	1.232275458167200e+02
1.042000e+09	  3	  3000	  1858	1.388900257559207e-03	4.216965034285813e+02	1.237501129139920e+02
1.043000e+09	  3	  3000	   224	1.867317036817226e-03	4.216965034285813e+02	1.242725924848232e+02
1.044000e+09	  3	  3000	  2445	2.133950221140855e-03	4.216965034285813e+02	1.247931014924529e+02
1.045000e+09	  3	  3000	  2514	1.778056405578592e-03	4.216965034285813e+02	1.253166326775388e+02
1.046000e+09	  3	  3000	  2346	2.458362448762192e-03	4.216965034285813e+02	1.258359591974576e+02
1.047000e+09	  3	  3000	  2657	2.567424578324113e-03	4.216965034285813e+02	1.263590786014669e+02
1.048000e+09	  3	  3000	   227	1.226758940097130e-03	4.216965034285813e+02	1.268808542022098e+02
1.049000e+09	  3	  3000	  2521	1.373559161859527e-03	4.216965034285813e+02	1.273995137270240e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.050000e+09	  3	  3000	  2596	1.315930231879140e-03	4.216965034285813e+02	1.279199172098766e+02
1.051000e+09	  3	  3000	   879	1.712619544046746e-03	4.216965034285813e+02	1.284423720461075e+02
1.052000e+09	  3	  3000	  1280	2.084440041852034e-03	4.216965034285813e+02	1.289629571293867e+02
1.053000e+09	  3	  3000	  2828	1.174889190177554e-03	4.216965034285813e+02	1.294854014099540e+02
1.054000e+09	  3	  3000	   375	1.537775570204485e-03	4.216965034285813e+02	1.300065986335512e+02
1.055000e+09	  3	  3000	   963	1.270217815595116e-03	4.216965034285813e+02	1.305288373891589e+02
1.056000e+09	  3	  3000	  2214	1.326085909036393e-03	4.216965034285813e+02	1.310487294427773e+02
1.057000e+09	  3	  3000	  1048	2.183094756434107e-03	4.216965034285813e+02	1.315717021930384e+02
1.058000e+09	  3	  3000	   849	1.355567833974761e-03	4.216965034285813e+02	1.320929190488067e+02
1.059000e+09	  3	  3000	  2657	2.005439652161248e-03	4.216965034285813e+02	1.326148335564860e+02
1.060000e+09	  3	  3000	  1836	1.417144755172082e-03	4.216965034285813e+02	1.331362438475425e+02
1.061000e+09	  3	  3000	  1071	1.455855723054065e-03	4.216965034285813e+02	1.336584243622864e+02
1.062000e+09	  3	  3000	  1066	1.615132102551232e-03	4.216965034285813e+02	1.341804400897971e+02
1.063000e+09	  3	  3000	   830	1.342868041582646e-03	4.216965034285813e+02	1.347014699531703e+02
1.064000e+09	  3	  3000	  2679	1.616779052886314e-03	4.216965034285813e+02	1.352230069346136e+02
1.065000e+09	  3	  3000	  1119	2.080616942128439e-03	4.216965034285813e+02	1.357440496032268e+02
1.066000e+09	  3	  3000	  2506	1.417154730765303e-03	4.216965034285813e+02	1.362653358374120e+02
1.067000e+09	  3	  3000	  2363	1.475917495681229e-03	4.216965034285813e+02	1.367869372334468e+02
1.068000e+09	  3	  3000	    99	1.917882588309535e-03	4.216965034285813e+02	1.373078198530360e+02
collision No.8	5.592350e+02[yr]	i=2, j=2542	r_ij=5.536505842050863e-05	radius[2]+radius[2542]=5.536713126797677e-05
1.069000e+09	  3	  3000	  1270	1.865001959941253e-03	4.216965034285813e+02	1.378299145260582e+02
1.070000e+09	  3	  3000	  1271	1.613472963088911e-03	4.216965034285813e+02	1.383513394044526e+02
1.071000e+09	  3	  3000	  1012	9.924991318162823e-04	4.216965034285813e+02	1.388731640474072e+02
1.072000e+09	  3	  3000	  2849	1.922360810292938e-03	4.216965034285813e+02	1.393946800943292e+02
1.073000e+09	  3	  3000	  1726	1.265929257438414e-03	4.216965034285813e+02	1.399135709692548e+02
1.074000e+09	  3	  3000	   592	1.157218723098471e-03	4.216965034285813e+02	1.404366938542413e+02
1.075000e+09	  3	  3000	  2104	1.690523089651522e-03	5.623413251903478e+02	3.109715634852747e-01
1.076000e+09	  3	  3000	   918	1.353983895098435e-03	5.623413251903478e+02	8.344734913069657e-01
1.077000e+09	  3	  3000	  1274	2.091170112002488e-03	5.623413251903478e+02	1.354705817402679e+00
1.078000e+09	  3	  3000	  2026	1.829778268958113e-03	5.623413251903478e+02	1.877358796631225e+00
1.079000e+09	  3	  3000	   859	1.806344855802483e-03	5.623413251903478e+02	2.399251371675833e+00
1.080000e+09	  3	  3000	  1004	2.021908615273885e-03	5.623413251903478e+02	2.921080630028143e+00
1.081000e+09	  3	  3000	  2476	1.167308416695369e-03	5.623413251903478e+02	3.443071628654779e+00
1.082000e+09	  3	  3000	  2882	1.944302157587917e-03	5.623413251903478e+02	3.965314849172204e+00
1.083000e+09	  3	  3000	  2801	1.029290156689722e-03	5.623413251903478e+02	4.486294797448323e+00
1.084000e+09	  3	  3000	  1903	1.192041971405973e-03	5.623413251903478e+02	5.009255764231301e+00
1.085000e+09	  3	  3000	  1503	1.487744348827024e-03	5.623413251903478e+02	5.527798687947533e+00
1.086000e+09	  3	  3000	  2050	1.988984500063252e-03	5.623413251903478e+02	6.050686891550638e+00
1.087000e+09	  3	  3000	  1445	1.101254342244867e-03	5.623413251903478e+02	6.572440042388823e+00
1.088000e+09	  3	  3000	   727	1.089647847323731e-03	5.623413251903478e+02	7.094234813920658e+00
1.089000e+09	  3	  3000	   329	1.864403194217319e-03	5.623413251903478e+02	7.615600149829884e+00
1.090000e+09	  3	  3000	  1504	1.343415275991662e-03	5.623413251903478e+02	8.137564894086566e+00
1.091000e+09	  3	  3000	  1004	2.026510700318204e-03	5.623413251903478e+02	8.658846119235934e+00
1.092000e+09	  3	  3000	   334	1.935165577372847e-03	5.623413251903478e+02	9.180193910122549e+00
1.093000e+09	  3	  3000	   234	1.419128624680337e-03	5.623413251903478e+02	9.702338291797865e+00
1.094000e+09	  3	  3000	  1961	1.119081977152519e-03	5.623413251903478e+02	1.022370910591711e+01
1.095000e+09	  3	  3000	  2190	1.017601954927105e-03	5.623413251903478e+02	1.074500401140684e+01
1.096000e+09	  3	  3000	   977	1.099576862360835e-03	5.623413251903478e+02	1.126680407032091e+01
1.097000e+09	  3	  3000	   387	1.088373749517116e-03	5.623413251903478e+02	1.178769384638120e+01
1.098000e+09	  3	  3000	  1448	1.277301058691229e-03	5.623413251903478e+02	1.230880129381062e+01
1.099000e+09	  3	  3000	  1367	1.802920223214017e-03	5.623413251903478e+02	1.283023967411656e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.100000e+09	  3	  3000	   254	1.784757548772399e-03	5.623413251903478e+02	1.335157775908844e+01
1.101000e+09	  3	  3000	  1718	1.670087895278590e-03	5.623413251903478e+02	1.387263027457456e+01
1.102000e+09	  3	  3000	  1650	1.514491713976840e-03	5.623413251903478e+02	1.439472100535479e+01
1.103000e+09	  3	  3000	  2937	1.932947233102743e-03	5.623413251903478e+02	1.491548860401212e+01
1.104000e+09	  3	  3000	   846	1.572899532399709e-03	5.623413251903478e+02	1.543460069625756e+01
1.105000e+09	  3	  3000	   128	1.220060146340232e-03	5.623413251903478e+02	1.595671714669773e+01
1.106000e+09	  3	  3000	   315	1.418993089153422e-03	5.623413251903478e+02	1.647760782380057e+01
1.107000e+09	  3	  3000	   508	1.487133177671168e-03	5.623413251903478e+02	1.699943211113741e+01
1.108000e+09	  3	  3000	   296	1.117084485862434e-03	5.623413251903478e+02	1.752066936520740e+01
1.109000e+09	  3	  3000	  1338	1.552056942573173e-03	5.623413251903478e+02	1.804003757674937e+01
1.110000e+09	  3	  3000	  2780	1.509174652529124e-03	5.623413251903478e+02	1.856274287069070e+01
1.111000e+09	  3	  3000	  2792	1.494554713981062e-03	5.623413251903478e+02	1.908252141213150e+01
1.112000e+09	  3	  3000	  1509	1.235276815448809e-03	5.623413251903478e+02	1.960467363131619e+01
1.113000e+09	  3	  3000	  1376	1.315296157286363e-03	5.623413251903478e+02	2.012427920278474e+01
1.114000e+09	  3	  3000	   389	1.154423564001120e-03	5.623413251903478e+02	2.064727483278456e+01
1.115000e+09	  3	  3000	  2711	1.205245913714676e-03	5.623413251903478e+02	2.116789519564801e+01
1.116000e+09	  3	  3000	  1280	2.518206732276033e-03	5.623413251903478e+02	2.168958448608552e+01
1.117000e+09	  3	  3000	  1156	2.075050377675280e-03	5.623413251903478e+02	2.221084866063523e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[1156]	= 1.303793e-02
E_error	= 8.753443788453997e-01
L_error	= 3.945206486621101e+13
dE_correct	= 0.000000000000000e+00
step	= 1.117000000000000e+09
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14147.411236[s]
user time	= 41592.892000[s]
system time	= 822.380000[s]
Execution Time	(total	= 1.414741e+04 [s])
Corrector		= 6.070095e+03 [s]	42.91 [%]
Predictor		= 3.285996e+03 [s]	23.23 [%]
Iteration		= 2.554463e+03 [s]	18.06 [%]
Fragmentation		= 1.266102e+03 [s]	 8.95 [%]
Orbital_Elements	= 2.606809e+01 [s]	 0.18 [%]
Collision_Judgement	= 2.611189e+00 [s]	 0.02 [%]
Energy			= 2.047410e-01 [s]	 0.00 [%]
Others			= 9.418710e+02 [s]	 6.66 [%]
-----
myid = 2	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_noacc/rand03/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_noacc/rand03/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.117000e+09	  3	  3000	  1156	2.075050377675280e-03	5.623413251903478e+02	2.221084866063522e+01
1.118000e+09	  3	  3000	  2593	1.403797410550678e-03	5.623413251903478e+02	2.273053623230082e+01
1.119000e+09	  3	  3000	  1410	1.578773818683664e-03	5.623413251903478e+02	2.325239683624753e+01
1.120000e+09	  3	  3000	  2615	1.395144984741805e-03	5.623413251903478e+02	2.377462862280109e+01
1.121000e+09	  3	  3000	  1941	1.389443010766915e-03	5.623413251903478e+02	2.429551132016600e+01
1.122000e+09	  3	  3000	  1118	1.508047274342777e-03	5.623413251903478e+02	2.481805418201744e+01
1.123000e+09	  3	  3000	   212	1.346874629636302e-03	5.623413251903478e+02	2.533928247501914e+01
1.124000e+09	  3	  3000	  1057	1.708915719283738e-03	5.623413251903478e+02	2.586040326967735e+01
1.125000e+09	  3	  3000	  1504	1.569988127288701e-03	5.623413251903478e+02	2.638265558815910e+01
1.126000e+09	  3	  3000	  2510	2.100405994693171e-03	5.623413251903478e+02	2.690324257843941e+01
1.127000e+09	  3	  3000	  1646	1.849609963143502e-03	5.623413251903478e+02	2.742514955786696e+01
1.128000e+09	  3	  3000	  1994	2.234947727872309e-03	5.623413251903478e+02	2.794527924171971e+01
1.129000e+09	  3	  3000	   679	1.507159353654338e-03	5.623413251903478e+02	2.846728383891618e+01
1.130000e+09	  3	  3000	  2465	1.286519898033817e-03	5.623413251903478e+02	2.898828973502465e+01
1.131000e+09	  3	  3000	  2131	1.937566815567271e-03	5.623413251903478e+02	2.950964994530630e+01
1.132000e+09	  3	  3000	  2448	1.163801617748504e-03	5.623413251903478e+02	3.003246738348957e+01
1.133000e+09	  3	  3000	  1602	1.216189108599274e-03	5.623413251903478e+02	3.055254219662431e+01
1.134000e+09	  3	  3000	  2831	1.278452098150111e-03	5.623413251903478e+02	3.107485231858720e+01
1.135000e+09	  3	  3000	   649	1.556622832796858e-03	5.623413251903478e+02	3.159510256105711e+01
1.136000e+09	  3	  3000	  1605	1.317945845979841e-03	5.623413251903478e+02	3.211753301625415e+01
1.137000e+09	  3	  3000	  1928	1.311068224134350e-03	5.623413251903478e+02	3.263704704130003e+01
1.138000e+09	  3	  3000	  2976	1.693487725906489e-03	5.623413251903478e+02	3.315969092445462e+01
1.139000e+09	  3	  3000	  1025	1.845568997603234e-03	5.623413251903478e+02	3.368054465923545e+01
1.140000e+09	  3	  3000	  2886	2.219876511176711e-03	5.623413251903478e+02	3.420171623727498e+01
1.141000e+09	  3	  3000	   283	1.168024535116324e-03	5.623413251903478e+02	3.472360947080806e+01
1.142000e+09	  3	  3000	  2133	1.372482017720441e-03	5.623413251903478e+02	3.524352450670841e+01
1.143000e+09	  3	  3000	  2555	1.841139710280136e-03	5.623413251903478e+02	3.576676827013515e+01
1.144000e+09	  3	  3000	  2684	1.803428326638631e-03	5.623413251903478e+02	3.628563113944724e+01
1.145000e+09	  3	  3000	   913	1.187578279675363e-03	5.623413251903478e+02	3.680877383147377e+01
1.146000e+09	  3	  3000	  1508	1.897054958042879e-03	5.623413251903478e+02	3.732932512689126e+01
1.147000e+09	  3	  3000	   407	1.392304033216639e-03	5.623413251903478e+02	3.785097144736344e+01
1.148000e+09	  3	  3000	  2276	1.895260975033085e-03	5.623413251903478e+02	3.837345708123391e+01
1.149000e+09	  3	  3000	  1796	2.031182408589590e-03	5.623413251903478e+02	3.889407484183966e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.150000e+09	  3	  3000	   355	2.078171874980505e-03	5.623413251903478e+02	3.941632637222455e+01
1.151000e+09	  3	  3000	  2311	1.111046464423551e-03	5.623413251903478e+02	3.993748309834023e+01
1.152000e+09	  3	  3000	    75	1.922888933958240e-03	5.623413251903478e+02	4.045878370378176e+01
1.153000e+09	  3	  3000	  1123	1.710481588524358e-03	5.623413251903478e+02	4.097916163001237e+01
1.154000e+09	  3	  3000	  1261	1.112178687245783e-03	5.623413251903478e+02	4.149924816815789e+01
1.155000e+09	  3	  3000	  1140	1.371598046845979e-03	5.623413251903478e+02	4.202002448578649e+01
1.156000e+09	  3	  3000	   850	1.461221576479328e-03	5.623413251903478e+02	4.254160699170859e+01
1.157000e+09	  3	  3000	  2055	1.694639878839761e-03	5.623413251903478e+02	4.306238182382481e+01
1.158000e+09	  3	  3000	   975	1.117747446170635e-03	5.623413251903478e+02	4.358414227039809e+01
1.159000e+09	  3	  3000	  2608	1.200922087903267e-03	5.623413251903478e+02	4.410542719786750e+01
1.160000e+09	  3	  3000	  1213	1.182455820576929e-03	5.623413251903478e+02	4.462671235568191e+01
1.161000e+09	  3	  3000	    20	1.799502986676500e-03	5.623413251903478e+02	4.514778363963936e+01
1.162000e+09	  3	  3000	    42	1.646033984200286e-03	5.623413251903478e+02	4.566878496472288e+01
1.163000e+09	  3	  3000	  2170	1.247537325732891e-03	5.623413251903478e+02	4.618966623126083e+01
1.164000e+09	  3	  3000	  1363	1.487472089810058e-03	5.623413251903478e+02	4.671135725221401e+01
1.165000e+09	  3	  3000	   303	1.412930350633263e-03	5.623413251903478e+02	4.723167729691917e+01
1.166000e+09	  3	  3000	   710	1.412510120799497e-03	5.623413251903478e+02	4.775302615154339e+01
1.167000e+09	  3	  3000	   996	1.620251427243685e-03	5.623413251903478e+02	4.827465973592061e+01
1.168000e+09	  3	  3000	  1192	1.919059993488582e-03	5.623413251903478e+02	4.879507952081073e+01
1.169000e+09	  3	  3000	  1170	1.409811666053025e-03	5.623413251903478e+02	4.931662745326576e+01
1.170000e+09	  3	  3000	  2504	1.204394195278367e-03	5.623413251903478e+02	4.983773715224847e+01
1.171000e+09	  3	  3000	  2269	1.550025146273265e-03	5.623413251903478e+02	5.035844068975618e+01
1.172000e+09	  3	  3000	  2586	1.645630304069611e-03	5.623413251903478e+02	5.088007996218368e+01
1.173000e+09	  3	  3000	  2542	2.296641349257481e-03	5.623413251903478e+02	5.140087379599059e+01
1.174000e+09	  3	  3000	  2810	1.967413211145666e-03	5.623413251903478e+02	5.192203810785348e+01
1.175000e+09	  3	  3000	   138	1.598150844402662e-03	5.623413251903478e+02	5.244294477796331e+01
1.176000e+09	  3	  3000	  2592	1.771797082346504e-03	5.623413251903478e+02	5.296437434238887e+01
1.177000e+09	  3	  3000	   607	1.406060553357586e-03	5.623413251903478e+02	5.348504348060508e+01
1.178000e+09	  3	  3000	  1096	1.682544834957131e-03	5.623413251903478e+02	5.400714246620574e+01
1.179000e+09	  3	  3000	   121	1.335454435383712e-03	5.623413251903478e+02	5.452776298857219e+01
1.180000e+09	  3	  3000	  2373	2.137703055566555e-03	5.623413251903478e+02	5.504918658150324e+01
1.181000e+09	  3	  3000	  1791	2.014810556407508e-03	5.623413251903478e+02	5.556923422312590e+01
1.182000e+09	  3	  3000	  2188	1.268341837191638e-03	5.623413251903478e+02	5.609134756803744e+01
1.183000e+09	  3	  3000	   129	1.526491241725439e-03	5.623413251903478e+02	5.661089829967140e+01
1.184000e+09	  3	  3000	  2918	1.377939592072213e-03	5.623413251903478e+02	5.713146444831991e+01
1.185000e+09	  3	  3000	  2658	1.748928577084861e-03	5.623413251903478e+02	5.765372655427881e+01
1.186000e+09	  3	  3000	   775	1.582681815483457e-03	5.623413251903478e+02	5.817254716463311e+01
1.187000e+09	  3	  3000	  2873	1.618450298043828e-03	5.623413251903478e+02	5.869368521052025e+01
1.188000e+09	  3	  3000	   246	9.935728862547075e-04	5.623413251903478e+02	5.921502324563266e+01
1.189000e+09	  3	  3000	  2896	1.447422541081570e-03	5.623413251903478e+02	5.973500424129041e+01
1.190000e+09	  3	  3000	  1969	1.894208268665247e-03	5.623413251903478e+02	6.025749966727148e+01
1.191000e+09	  3	  3000	   174	1.792072338100213e-03	5.623413251903478e+02	6.077618054599021e+01
1.192000e+09	  3	  3000	   388	1.486040512057437e-03	5.623413251903478e+02	6.129936933747135e+01
1.193000e+09	  3	  3000	   448	1.324447548467567e-03	5.623413251903478e+02	6.181855529452093e+01
1.194000e+09	  3	  3000	  1998	2.148644152863429e-03	5.623413251903478e+02	6.234099017501822e+01
1.195000e+09	  3	  3000	   119	1.090379744557095e-03	5.623413251903478e+02	6.286128889990699e+01
1.196000e+09	  3	  3000	  2534	1.106416075755748e-03	5.623413251903478e+02	6.338300721977256e+01
1.197000e+09	  3	  3000	  2453	1.542047106314173e-03	5.623413251903478e+02	6.390464786588450e+01
1.198000e+09	  3	  3000	   390	2.171210029946248e-03	5.623413251903478e+02	6.442528528981191e+01
1.199000e+09	  3	  3000	  2615	1.406528213978007e-03	5.623413251903478e+02	6.494671975971937e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.200000e+09	  3	  3000	  2064	1.622009873507294e-03	5.623413251903478e+02	6.546789825900626e+01
1.201000e+09	  3	  3000	  1692	1.335618989710313e-03	5.623413251903478e+02	6.598895830858758e+01
1.202000e+09	  3	  3000	  1370	1.351684291795073e-03	5.623413251903478e+02	6.651027464147458e+01
1.203000e+09	  3	  3000	    81	1.488545492877069e-03	5.623413251903478e+02	6.703118347666764e+01
1.204000e+09	  3	  3000	  1346	1.017573754430887e-03	5.623413251903478e+02	6.755235023264366e+01
1.205000e+09	  3	  3000	  2979	1.364677879897710e-03	5.623413251903478e+02	6.807343131371169e+01
1.206000e+09	  3	  3000	    74	1.475598206144048e-03	5.623413251903478e+02	6.859474052004926e+01
1.207000e+09	  3	  3000	    65	1.408260268478362e-03	5.623413251903478e+02	6.911504411043173e+01
1.208000e+09	  3	  3000	   938	1.252097520360160e-03	5.623413251903478e+02	6.963643432713756e+01
1.209000e+09	  3	  3000	  1067	1.024933256564054e-03	5.623413251903478e+02	7.015687139119967e+01
1.210000e+09	  3	  3000	   115	1.791025473007150e-03	5.623413251903478e+02	7.067890698733778e+01
1.211000e+09	  3	  3000	  2860	1.473367460545699e-03	5.623413251903478e+02	7.119972983894743e+01
1.212000e+09	  3	  3000	   831	1.181815994619716e-03	5.623413251903478e+02	7.172020985943128e+01
1.213000e+09	  3	  3000	  1462	1.505180304357155e-03	5.623413251903478e+02	7.224216096947414e+01
1.214000e+09	  3	  3000	  2821	1.550364108453580e-03	5.623413251903478e+02	7.276215341985038e+01
1.215000e+09	  3	  3000	  1781	1.013305423924438e-03	5.623413251903478e+02	7.328399282309408e+01
1.216000e+09	  3	  3000	   463	1.879162618346906e-03	5.623413251903478e+02	7.380441578737766e+01
1.217000e+09	  3	  3000	  2113	1.416847100370417e-03	5.623413251903478e+02	7.432488284610267e+01
1.218000e+09	  3	  3000	  1269	1.016108127861129e-03	5.623413251903478e+02	7.484584899194012e+01
1.219000e+09	  3	  3000	   313	2.141984569838426e-03	5.623413251903478e+02	7.536689648990503e+01
1.220000e+09	  3	  3000	   152	1.863298374009935e-03	5.623413251903478e+02	7.588766578459186e+01
1.221000e+09	  3	  3000	  2822	1.218848592614268e-03	5.623413251903478e+02	7.640746999381570e+01
1.222000e+09	  3	  3000	  2667	1.855651564608751e-03	5.623413251903478e+02	7.692934683792234e+01
1.223000e+09	  3	  3000	   763	1.660551647926771e-03	5.623413251903478e+02	7.744892081401626e+01
1.224000e+09	  3	  3000	  2444	1.545493490800227e-03	5.623413251903478e+02	7.797062037022025e+01
1.225000e+09	  3	  3000	   770	2.228345829757055e-03	5.623413251903478e+02	7.849075945136859e+01
1.226000e+09	  3	  3000	  2232	1.498671711148413e-03	5.623413251903478e+02	7.901254806130564e+01
1.227000e+09	  3	  3000	  1471	2.172004302637394e-03	5.623413251903478e+02	7.953185606678795e+01
1.228000e+09	  3	  3000	  2854	1.852090812617891e-03	5.623413251903478e+02	8.005376291474018e+01
1.229000e+09	  3	  3000	  2778	1.262562267378661e-03	5.623413251903478e+02	8.057396169245237e+01
1.230000e+09	  3	  3000	    61	1.538464962745242e-03	5.623413251903478e+02	8.109430562946315e+01
1.231000e+09	  3	  3000	  2405	1.274833738301236e-03	5.623413251903478e+02	8.161685077855098e+01
1.232000e+09	  3	  3000	  1080	1.445815349138035e-03	5.623413251903478e+02	8.213587721449413e+01
1.233000e+09	  3	  3000	  2288	1.131998105063643e-03	5.623413251903478e+02	8.265829866803138e+01
1.234000e+09	  3	  3000	  2855	1.732228920541065e-03	5.623413251903478e+02	8.317828277162943e+01
1.235000e+09	  3	  3000	  1930	1.662547598547267e-03	5.623413251903478e+02	8.369921083069927e+01
1.236000e+09	  3	  3000	   217	1.163937882054552e-03	5.623413251903478e+02	8.422074144145623e+01
1.237000e+09	  3	  3000	  1637	1.268452166021102e-03	5.623413251903478e+02	8.474133457535257e+01
