OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-2_inc5E-3_frag_rand1/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-2_inc5E-3_frag_rand1/
N_tr	1000
N_p	1
RAND_SEED	1
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	0
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	0.01
PLANET_INC	0.005
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	0.01
INC_RMS	0.005
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	0
DT_ENE	(2.0*3.14159265358979323846*1.0E0)
-----
alpha=1.679440	s_1=3.716647	s_2=12.601774	s_3=2.859305
initial mass depletion timescale =	1.306925e+02 [yr]
4.360000e+08	  1	  1000	    30	1.358783310472776e-03	6.640000000000093e+02	5.963560989623784e-01
4.370000e+08	  1	  1000	    52	1.776536340683718e-03	6.660000000000092e+02	1.838650251204705e-01
4.380000e+08	  1	  1000	   669	1.473996712975126e-03	6.670000000000092e+02	7.748446364339799e-01
4.390000e+08	  1	  1000	   797	1.489412304994935e-03	6.690000000000091e+02	3.616028246547575e-01
4.400000e+08	  1	  1000	   681	1.482222717520038e-03	6.700000000000091e+02	9.460278091326214e-01
4.410000e+08	  1	  1000	   622	1.567677998570263e-03	6.720000000000090e+02	5.341381788943925e-01
4.420000e+08	  1	  1000	   620	1.623057124316667e-03	6.740000000000090e+02	1.224071487881722e-01
4.430000e+08	  1	  1000	   411	1.503761924998501e-03	6.750000000000089e+02	7.087100163779156e-01
4.440000e+08	  1	  1000	   594	1.391130898426408e-03	6.770000000000089e+02	2.964291590933860e-01
4.450000e+08	  1	  1000	    24	1.563380764857174e-03	6.780000000000088e+02	8.824581312336472e-01
4.460000e+08	  1	  1000	   135	1.659349063309186e-03	6.800000000000088e+02	4.696766476408121e-01
4.470000e+08	  1	  1000	    91	1.529465902109995e-03	6.820000000000086e+02	5.833036768958103e-02
collision No.41	6.826831e+02[yr]	i=1, j=714	r_ij=6.328561926316916e-05	radius[1]+radius[714]=6.338481524341289e-05
collision No.42	6.834633e+02[yr]	i=1, j=747	r_ij=6.323387298788685e-05	radius[1]+radius[747]=6.338481524341289e-05
4.480000e+08	  1	  1000	   812	1.589114144524117e-03	6.830000000000086e+02	6.418894533135413e-01
collision No.43	6.850780e+02[yr]	i=1, j=812	r_ij=6.337400248532874e-05	radius[1]+radius[812]=6.338481524341289e-05
4.490000e+08	  1	  1000	   721	1.608883894261282e-03	6.850000000000085e+02	2.268348720926802e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.500000e+08	  1	  1000	    71	1.348455665853689e-03	6.860000000000085e+02	8.150359186969204e-01
4.510000e+08	  1	  1000	   903	1.452188200928445e-03	6.880000000000084e+02	4.028161864602343e-01
4.520000e+08	  1	  1000	   939	1.507204969683971e-03	6.890000000000083e+02	9.901765772688877e-01
4.530000e+08	  1	  1000	   426	1.420063154432368e-03	6.910000000000083e+02	5.756699112787902e-01
4.540000e+08	  1	  1000	   948	1.557037721767073e-03	6.930000000000082e+02	1.598081760519275e-01
4.550000e+08	  1	  1000	   162	1.739566010622235e-03	6.940000000000082e+02	6.087849226854787e-01
collision No.44	6.949816e+02[yr]	i=1, j=691	r_ij=6.337699578663216e-05	radius[1]+radius[691]=6.338481524341289e-05
4.560000e+08	  1	  1000	   382	1.506527358578746e-03	6.960000000000081e+02	4.755979012620478e-02
collision No.45	6.966346e+02[yr]	i=1, j=449	r_ij=6.320104681793841e-05	radius[1]+radius[449]=6.338481524341289e-05
4.570000e+08	  1	  1000	   376	1.303224615595795e-03	6.970000000000081e+02	6.068153043454217e-01
collision No.46	6.976281e+02[yr]	i=1, j=356	r_ij=6.327904802749945e-05	radius[1]+radius[356]=6.338481524341289e-05
4.580000e+08	  1	  1000	   771	2.244713694874531e-03	6.990000000000080e+02	1.890885727279506e-01
4.590000e+08	  1	  1000	   237	1.426647903048996e-03	7.000000000000080e+02	7.720720677513448e-01
4.600000e+08	  1	  1000	   447	1.658904901840339e-03	7.020000000000078e+02	3.546630738787099e-01
4.610000e+08	  1	  1000	   499	1.724415418392844e-03	7.030000000000078e+02	9.413671055594606e-01
4.620000e+08	  1	  1000	   688	1.660173954850117e-03	7.050000000000077e+02	5.282999094864047e-01
4.630000e+08	  1	  1000	   656	1.707940578663019e-03	7.070000000000076e+02	1.155110073834363e-01
4.640000e+08	  1	  1000	   479	1.557977033137430e-03	7.080000000000076e+02	6.991696202331283e-01
4.650000e+08	  1	  1000	    14	1.696465389727206e-03	7.100000000000075e+02	2.851260443180602e-01
4.660000e+08	  1	  1000	   880	1.380471098256376e-03	7.110000000000075e+02	8.740044182004636e-01
4.670000e+08	  1	  1000	   509	1.480031313041500e-03	7.130000000000074e+02	4.607737409087674e-01
4.680000e+08	  1	  1000	   291	1.213183952070947e-03	7.150000000000073e+02	4.684055077164794e-02
4.690000e+08	  1	  1000	   116	1.496372011715042e-03	7.160000000000073e+02	6.359801231758598e-01
4.700000e+08	  1	  1000	   525	1.649333428526305e-03	7.180000000000072e+02	2.224948825263409e-01
4.710000e+08	  1	  1000	   307	1.415550932764626e-03	7.190000000000072e+02	8.129557707160412e-01
4.720000e+08	  1	  1000	   111	1.383978378664741e-03	7.210000000000070e+02	4.007289782169845e-01
4.730000e+08	  1	  1000	   644	1.768669964866093e-04	7.220000000000070e+02	9.903148278501078e-01
4.740000e+08	  1	  1000	     6	1.325486484670609e-03	7.240000000000069e+02	5.748770308757698e-01
4.750000e+08	  1	  1000	    85	1.486182290232230e-03	7.260000000000069e+02	1.591197772135679e-01
4.760000e+08	  1	  1000	   640	1.778308455348030e-03	7.270000000000068e+02	7.445347918528541e-01
4.770000e+08	  1	  1000	   423	1.623230886155702e-03	7.290000000000068e+02	3.306766735647840e-01
4.780000e+08	  1	  1000	   246	1.748630998159707e-03	7.300000000000067e+02	9.157343277605664e-01
4.790000e+08	  1	  1000	   611	1.477676947950659e-05	7.320000000000067e+02	5.000966510852932e-01
4.800000e+08	  1	  1000	   211	1.612214705368100e-03	7.340000000000066e+02	8.487760770876111e-02
4.810000e+08	  1	  1000	   870	1.626896814881018e-03	7.350000000000065e+02	6.611616614408213e-01
4.820000e+08	  1	  1000	   586	1.578783675700613e-03	7.370000000000065e+02	2.241515151847058e-01
4.830000e+08	  1	  1000	   319	1.323225063311335e-03	7.380000000000064e+02	8.131512824879679e-01
4.840000e+08	  1	  1000	   429	1.671643711630169e-03	7.400000000000064e+02	4.003855277676668e-01
4.850000e+08	  1	  1000	   628	1.761267011468395e-03	7.410000000000063e+02	9.887266427431024e-01
4.860000e+08	  1	  1000	   214	1.563818875374823e-03	7.430000000000063e+02	5.740987556773998e-01
4.870000e+08	  1	  1000	   304	1.538023380002910e-03	7.450000000000061e+02	1.604800533691558e-01
4.880000e+08	  1	  1000	   561	1.734789584796159e-03	7.460000000000061e+02	7.493772890896718e-01
4.890000e+08	  1	  1000	   886	1.859599393628949e-03	7.480000000000060e+02	3.376836601677923e-01
4.900000e+08	  1	  1000	   961	1.631655005430794e-03	7.490000000000060e+02	9.205363148869253e-01
4.910000e+08	  1	  1000	   853	1.384589438774285e-03	7.510000000000059e+02	5.096384051742309e-01
4.920000e+08	  1	  1000	    92	1.835324563540674e-03	7.530000000000058e+02	9.894920781383701e-02
4.930000e+08	  1	  1000	   693	1.864785541915742e-03	7.540000000000058e+02	6.889158579372560e-01
4.940000e+08	  1	  1000	   821	1.560125406195322e-03	7.560000000000057e+02	2.772375855925815e-01
4.950000e+08	  1	  1000	   391	1.271254417602094e-03	7.570000000000057e+02	8.673285583633741e-01
4.960000e+08	  1	  1000	   860	1.318193586011804e-03	7.590000000000056e+02	4.560597598622987e-01
4.970000e+08	  1	  1000	   910	1.402001165084072e-03	7.610000000000055e+02	4.600722304451994e-02
4.980000e+08	  1	  1000	   101	1.574742382638568e-03	7.620000000000055e+02	6.366651891689603e-01
4.990000e+08	  1	  1000	    63	1.651973523371294e-03	7.640000000000053e+02	2.243475906226482e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+08	  1	  1000	   792	1.757668441992349e-03	7.650000000000053e+02	8.142620069827059e-01
5.010000e+08	  1	  1000	   314	1.832565534414328e-03	7.670000000000052e+02	4.017186547724593e-01
5.020000e+08	  1	  1000	   728	1.618770940221620e-03	7.680000000000052e+02	9.881471670469250e-01
5.030000e+08	  1	  1000	   363	1.902901040204366e-03	7.700000000000051e+02	3.250956510129006e-01
5.040000e+08	  1	  1000	   248	1.766637944541301e-03	7.710000000000051e+02	3.795392065089706e-01
5.050000e+08	  1	  1000	   807	1.542697286125646e-03	7.720000000000051e+02	4.320332052987433e-01
5.060000e+08	  1	  1000	   146	1.459406231526013e-03	7.730000000000050e+02	6.367922232850070e-01
5.070000e+08	  1	  1000	   177	1.644161506068345e-03	7.740000000000050e+02	9.555269034903136e-01
5.080000e+08	  1	  1000	   329	1.795023011104422e-03	7.760000000000049e+02	5.058329593696799e-01
5.090000e+08	  1	  1000	   941	1.391958746825940e-03	7.780000000000049e+02	9.562740020703772e-02
5.100000e+08	  1	  1000	   842	1.644756942128426e-03	7.790000000000048e+02	6.838140929465064e-01
5.110000e+08	  1	  1000	    46	1.652658894497631e-03	7.810000000000047e+02	2.723201152997644e-01
5.120000e+08	  1	  1000	    74	1.566343864876733e-03	7.820000000000047e+02	8.586599529637134e-01
5.130000e+08	  1	  1000	   327	1.888768170864116e-03	7.840000000000045e+02	4.428402752712463e-01
5.140000e+08	  1	  1000	   187	1.575514752354293e-03	7.860000000000045e+02	3.087229170943397e-02
5.150000e+08	  1	  1000	   194	1.307183402135168e-03	7.870000000000044e+02	6.206477218804047e-01
5.160000e+08	  1	  1000	   203	1.584480269286744e-03	7.890000000000044e+02	2.026701751083036e-01
5.170000e+08	  1	  1000	   639	1.378999341945847e-03	7.900000000000043e+02	7.917136037177576e-01
5.180000e+08	  1	  1000	   661	1.738430469750055e-03	7.920000000000043e+02	3.796249580367252e-01
5.190000e+08	  1	  1000	   399	1.532911291112012e-03	7.930000000000042e+02	9.683839765189293e-01
5.200000e+08	  1	  1000	   659	1.444507332845070e-03	7.950000000000042e+02	5.567242532048513e-01
5.210000e+08	  1	  1000	   492	1.645609977952827e-03	7.970000000000041e+02	1.442143168939040e-01
5.220000e+08	  1	  1000	   773	1.702090994160107e-03	7.980000000000041e+02	7.231433864057214e-01
5.230000e+08	  1	  1000	   224	1.077322482898518e-03	8.000000000000040e+02	3.112108632361155e-01
5.240000e+08	  1	  1000	   204	1.840649546574095e-03	8.010000000000040e+02	8.973444225186190e-01
5.250000e+08	  1	  1000	   193	1.677010474802126e-03	8.030000000000039e+02	4.829280632159635e-01
5.260000e+08	  1	  1000	   285	1.535292525612184e-03	8.050000000000038e+02	6.771348052211616e-02
5.270000e+08	  1	  1000	   602	1.971433354529268e-03	8.060000000000038e+02	5.295319678829826e-01
5.280000e+08	  1	  1000	   644	1.132048051628076e-06	8.070000000000036e+02	7.611617104672681e-01
5.290000e+08	  1	  1000	   948	1.750810526086996e-03	8.080000000000036e+02	8.970723765328376e-01
5.300000e+08	  1	  1000	   859	1.813336414309112e-03	8.100000000000035e+02	4.518599220816630e-02
5.310000e+08	  1	  1000	   644	1.458423125535632e-06	8.110000000000035e+02	2.467279938353526e-01
collision No.47	8.116376e+02[yr]	i=1, j=611	r_ij=6.313623778850089e-05	radius[1]+radius[611]=6.338481524341289e-05
5.320000e+08	  1	  1000	   644	1.127828511727109e-06	8.120000000000035e+02	4.316185985766817e-01
collision No.48	8.136962e+02[yr]	i=1, j=809	r_ij=6.338094553251903e-05	radius[1]+radius[809]=6.338481524341289e-05
5.330000e+08	  1	  1000	   523	1.789519045679762e-03	8.130000000000034e+02	7.566618983500634e-01
5.340000e+08	  1	  1000	   361	1.852581814837542e-03	8.150000000000034e+02	2.426103672059578e-01
5.350000e+08	  1	  1000	   406	1.573486822222331e-03	8.160000000000033e+02	7.309313747771001e-01
5.360000e+08	  1	  1000	   971	1.440215162279507e-03	8.180000000000033e+02	2.802919042406876e-01
5.370000e+08	  1	  1000	   212	1.508860389193344e-03	8.190000000000032e+02	8.631343295097414e-01
5.380000e+08	  1	  1000	   647	1.844892823992532e-03	8.210000000000032e+02	4.490853374514126e-01
5.390000e+08	  1	  1000	   694	1.569262279035298e-03	8.230000000000031e+02	3.644863912914743e-02
5.400000e+08	  1	  1000	   674	2.177510040921596e-03	8.240000000000031e+02	6.270974778221504e-01
5.410000e+08	  1	  1000	   953	1.680404905487557e-03	8.260000000000030e+02	2.080607207811123e-01
5.420000e+08	  1	  1000	   960	1.472721801881449e-03	8.270000000000028e+02	7.983576946585753e-01
5.430000e+08	  1	  1000	   713	1.885699445884052e-03	8.290000000000028e+02	3.859066939147079e-01
5.440000e+08	  1	  1000	   502	1.734661082171849e-03	8.300000000000027e+02	9.753070061483641e-01
5.450000e+08	  1	  1000	    76	1.557778622644784e-03	8.320000000000027e+02	5.665584258162984e-01
5.460000e+08	  1	  1000	   600	1.608962030007975e-03	8.340000000000026e+02	1.475140466950001e-01
collision No.49	8.343835e+02[yr]	i=1, j=413	r_ij=6.319389932252341e-05	radius[1]+radius[413]=6.338481524341289e-05
5.470000e+08	  1	  1000	   239	1.665584302696305e-03	8.350000000000026e+02	7.333484946077592e-01
5.480000e+08	  1	  1000	   854	1.847615089906336e-03	8.370000000000025e+02	3.249100511588439e-01
5.490000e+08	  1	  1000	   790	1.644564203221710e-03	8.380000000000025e+02	9.173991926320509e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.500000e+08	  1	  1000	   698	1.493466091091808e-03	8.400000000000024e+02	5.094839939665375e-01
5.510000e+08	  1	  1000	   539	1.554546537686799e-03	8.420000000000023e+02	9.947906551955089e-02
5.520000e+08	  1	  1000	    54	2.300008648434884e-03	8.430000000000023e+02	6.933269751119203e-01
5.530000e+08	  1	  1000	   246	1.821267185139229e-03	8.450000000000022e+02	2.840989949148142e-01
5.540000e+08	  1	  1000	   197	1.764008345024049e-03	8.460000000000022e+02	8.768658019652619e-01
5.550000e+08	  1	  1000	   782	1.602669783962450e-03	8.480000000000020e+02	4.675854140325204e-01
5.560000e+08	  1	  1000	   441	1.724251758715258e-03	8.500000000000019e+02	5.402060697830929e-02
5.570000e+08	  1	  1000	   982	1.549780561709419e-03	8.510000000000019e+02	6.492179217812700e-01
5.580000e+08	  1	  1000	    21	1.571228629400180e-03	8.530000000000018e+02	2.339742852554489e-01
5.590000e+08	  1	  1000	   348	2.098145804188793e-03	8.540000000000018e+02	8.237144893367160e-01
5.600000e+08	  1	  1000	   833	1.639334862326587e-03	8.560000000000017e+02	4.094326127678030e-01
5.610000e+08	  1	  1000	   985	1.792328335494688e-03	8.570000000000017e+02	9.866750393469318e-01
5.620000e+08	  1	  1000	   643	1.523635456063370e-03	8.590000000000016e+02	5.712116224066406e-01
5.630000e+08	  1	  1000	   909	1.570746179340439e-03	8.610000000000016e+02	1.622056888446830e-01
5.640000e+08	  1	  1000	   649	1.412381802610890e-03	8.620000000000015e+02	7.568400688894350e-01
5.650000e+08	  1	  1000	   329	1.500608678553611e-03	8.640000000000015e+02	3.492755525137748e-01
5.660000e+08	  1	  1000	   262	1.796810385491344e-03	8.650000000000014e+02	9.397575650815659e-01
5.670000e+08	  1	  1000	   394	1.519592460890630e-03	8.670000000000014e+02	5.321136174846370e-01
5.680000e+08	  1	  1000	   386	1.393960630118776e-03	8.690000000000013e+02	1.254536023992898e-01
5.690000e+08	  1	  1000	   966	1.388403929744198e-03	8.700000000000011e+02	7.186068404274577e-01
5.700000e+08	  1	  1000	    63	1.563530476288315e-03	8.720000000000011e+02	2.995642982172690e-01
collision No.50	8.730092e+02[yr]	i=1, j=569	r_ij=6.338420612234601e-05	radius[1]+radius[569]=6.338481524341289e-05
5.710000e+08	  1	  1000	   715	1.392846429089583e-03	8.730000000000010e+02	8.688192666034313e-01
collision No.51	8.744614e+02[yr]	i=1, j=924	r_ij=6.333491886156769e-05	radius[1]+radius[924]=6.338481524341289e-05
5.720000e+08	  1	  1000	   449	1.687161100631364e-03	8.750000000000010e+02	4.585679396264605e-01
5.730000e+08	  1	  1000	   852	1.652741655088710e-03	8.770000000000009e+02	5.074143265886033e-02
5.740000e+08	  1	  1000	   322	1.892221515337920e-03	8.780000000000009e+02	6.434447775103225e-01
5.750000e+08	  1	  1000	   194	1.420965012138075e-03	8.800000000000008e+02	2.365146699608579e-01
5.760000e+08	  1	  1000	   225	1.607531908206908e-03	8.810000000000008e+02	8.258993150504524e-01
5.770000e+08	  1	  1000	   921	1.174020843805634e-03	8.830000000000007e+02	4.137703219782196e-01
5.780000e+08	  1	  1000	   826	1.795442000149350e-03	8.840000000000007e+02	9.995269330435900e-01
5.790000e+08	  1	  1000	   507	1.690839158465955e-03	8.860000000000006e+02	5.860663090972376e-01
5.800000e+08	  1	  1000	   880	1.594445450794977e-03	8.880000000000005e+02	1.764989609844200e-01
5.810000e+08	  1	  1000	   806	1.784144263860691e-03	8.890000000000005e+02	7.711450680761767e-01
5.820000e+08	  1	  1000	   709	1.600125487794908e-03	8.910000000000003e+02	3.632198058536800e-01
5.830000e+08	  1	  1000	   855	1.223423459252247e-03	8.920000000000003e+02	9.565365678722275e-01
5.840000e+08	  1	  1000	   142	1.622241430869082e-03	8.940000000000002e+02	5.496067901696589e-01
5.850000e+08	  1	  1000	   422	1.530017191684459e-03	8.960000000000001e+02	1.426910851070750e-01
5.860000e+08	  1	  1000	   536	1.710999839616952e-03	8.970000000000001e+02	7.368009768372220e-01
5.870000e+08	  1	  1000	   909	1.585913427065718e-03	8.990000000000000e+02	3.239778000381927e-01
5.880000e+08	  1	  1000	   562	1.522184002208833e-03	9.000000000000000e+02	9.177938818463386e-01
5.890000e+08	  1	  1000	   866	1.762781679941572e-03	9.019999999999999e+02	5.025891418625931e-01
5.900000e+08	  1	  1000	   290	1.316738902078290e-03	9.039999999999999e+02	9.671112212331209e-02
5.910000e+08	  1	  1000	   325	1.458890088446491e-03	9.049999999999998e+02	6.882912970720722e-01
5.920000e+08	  1	  1000	   925	1.609674531485043e-03	9.069999999999998e+02	2.809419471498498e-01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[925]	= 1.011388e-02
E_error	= -9.947980003061971e-03
L_error	= -4.889975072069324e-03
dE_correct	= 0.000000000000000e+00
step	= 5.920000000000000e+08
dt_ene	= 1.000000e+00[yr]
-----
real time	= 14120.446326[s]
user time	= 11756.120000[s]
system time	= 1999.332000[s]
Execution Time	(total	= 1.412045e+04 [s])
Corrector		= 4.349692e+03 [s]	30.80 [%]
Predictor		= 3.764585e+03 [s]	26.66 [%]
Iteration		= 2.771727e+03 [s]	19.63 [%]
Fragmentation		= 1.050632e+03 [s]	 7.44 [%]
Orbital_Elements	= 4.089316e+02 [s]	 2.90 [%]
Energy			= 3.051039e+01 [s]	 0.22 [%]
Collision_Judgement	= 1.904052e+01 [s]	 0.13 [%]
Others			= 1.725327e+03 [s]	12.22 [%]
-----
Application 286879 resources: utime ~11756s, stime ~2000s, Rss ~6384, inblocks ~8, outblocks ~7682552
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-2_inc5E-3_frag_rand1/tempread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.920000e+08	  1	  1000	   925	1.609674531485043e-03	9.069999999999998e+02	2.809419471498498e-01
5.930000e+08	  1	  1000	    48	1.271603203075727e-03	9.079999999999997e+02	8.747676772025365e-01
5.940000e+08	  1	  1000	    44	1.776611902691355e-03	9.099999999999997e+02	4.661418742496060e-01
5.950000e+08	  1	  1000	   492	1.642415816969819e-03	9.119999999999995e+02	6.024741358883251e-02
5.960000e+08	  1	  1000	   603	1.515704404693970e-03	9.129999999999995e+02	6.514360097842313e-01
5.970000e+08	  1	  1000	   571	1.677601452500586e-03	9.149999999999994e+02	2.456405700702731e-01
5.980000e+08	  1	  1000	    37	1.253513360644399e-03	9.159999999999993e+02	8.400720717724443e-01
5.990000e+08	  1	  1000	    19	1.582705643167322e-03	9.179999999999993e+02	4.341126783676217e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.000000e+08	  1	  1000	   272	1.794686459509186e-03	9.199999999999992e+02	2.629582204527593e-02
6.010000e+08	  1	  1000	   544	1.627170976490413e-03	9.209999999999992e+02	6.176020028038224e-01
6.020000e+08	  1	  1000	   738	1.471820251113702e-03	9.229999999999991e+02	2.097593203229220e-01
6.030000e+08	  1	  1000	   801	1.903553482498676e-03	9.239999999999991e+02	8.023331568501221e-01
6.040000e+08	  1	  1000	   787	1.891429680005726e-03	9.259999999999990e+02	3.946896988226485e-01
6.050000e+08	  1	  1000	   761	1.494364131741839e-03	9.269999999999990e+02	9.901290362248136e-01
6.060000e+08	  1	  1000	   629	1.477767475395250e-03	9.289999999999989e+02	5.844881934180507e-01
6.070000e+08	  1	  1000	   498	1.719738997651023e-03	9.309999999999987e+02	1.784850414256289e-01
6.080000e+08	  1	  1000	   815	1.375386542573725e-03	9.319999999999987e+02	7.699742455962137e-01
6.090000e+08	  1	  1000	   742	2.257105718484599e-03	9.339999999999986e+02	3.588619876136528e-01
collision No.52	9.349718e+02[yr]	i=1, j=910	r_ij=5.584699161192683e-05	radius[1]+radius[910]=5.592241917256962e-05
6.100000e+08	  1	  1000	   641	1.757673444929471e-03	9.349999999999986e+02	9.302991310275063e-01
6.110000e+08	  1	  1000	   819	1.647402982402885e-03	9.369999999999985e+02	5.150286074001054e-01
6.120000e+08	  1	  1000	   781	1.767285451322924e-03	9.389999999999984e+02	1.065871829928177e-01
6.130000e+08	  1	  1000	   321	1.879338265043675e-03	9.399999999999984e+02	7.003272358637109e-01
6.140000e+08	  1	  1000	   970	1.602090682535296e-03	9.419999999999983e+02	2.926970195508327e-01
6.150000e+08	  1	  1000	   764	1.728364785580814e-03	9.429999999999983e+02	8.883827886433251e-01
6.160000e+08	  1	  1000	  1001	1.532319871596323e-03	9.449999999999982e+02	4.752688571625660e-01
6.170000e+08	  1	  1000	    38	1.806032574537231e-03	9.469999999999982e+02	6.850041784670334e-02
6.180000e+08	  1	  1000	   398	1.468991698428043e-03	9.479999999999981e+02	6.614900795137101e-01
6.190000e+08	  1	  1000	   189	1.528289839576841e-03	9.499999999999981e+02	2.542607675221468e-01
6.200000e+08	  1	  1000	   831	1.553741716452560e-03	9.509999999999980e+02	8.480684976406261e-01
6.210000e+08	  1	  1000	   574	1.829411083707952e-03	9.529999999999980e+02	4.415042421578723e-01
6.220000e+08	  1	  1000	   295	1.781794433341119e-03	9.549999999999978e+02	3.183341358019860e-02
6.230000e+08	  1	  1000	   629	1.495054303568271e-03	9.559999999999978e+02	6.223770335291682e-01
6.240000e+08	  1	  1000	   929	1.661216502664019e-03	9.579999999999977e+02	2.149280594221031e-01
6.250000e+08	  1	  1000	   787	1.200119579246194e-03	9.589999999999977e+02	8.086089628010454e-01
6.260000e+08	  1	  1000	   164	1.441005490848017e-03	9.609999999999976e+02	3.979093340743634e-01
6.270000e+08	  1	  1000	   728	1.598851451267155e-03	9.619999999999975e+02	9.932199402910953e-01
6.280000e+08	  1	  1000	   233	1.547015089321439e-03	9.639999999999975e+02	5.841278335233098e-01
6.290000e+08	  1	  1000	   898	1.732163767497611e-03	9.659999999999974e+02	1.716615324574564e-01
6.300000e+08	  1	  1000	   910	1.914774481236148e-03	9.669999999999974e+02	7.673190347095226e-01
6.310000e+08	  1	  1000	    49	1.572656974846744e-03	9.689999999999973e+02	3.532782165327353e-01
6.320000e+08	  1	  1000	   764	1.679577106755720e-03	9.699999999999973e+02	9.471344163410040e-01
6.330000e+08	  1	  1000	   557	1.549838808164171e-03	9.719999999999972e+02	5.396226839884674e-01
collision No.53	9.729539e+02[yr]	i=1, j=242	r_ij=5.712298966390078e-05	radius[1]+radius[242]=5.723481183339590e-05
6.340000e+08	  1	  1000	   486	1.568717208080872e-03	9.739999999999970e+02	1.297284646059449e-01
6.350000e+08	  1	  1000	   140	1.231886065791625e-03	9.749999999999970e+02	7.244587826322504e-01
6.360000e+08	  1	  1000	   801	1.424184541321832e-03	9.769999999999969e+02	3.185177785937299e-01
6.370000e+08	  1	  1000	   360	1.654098172212292e-03	9.779999999999969e+02	9.133705672846458e-01
6.380000e+08	  1	  1000	   727	1.470947649949343e-03	9.799999999999968e+02	5.019328345908929e-01
6.390000e+08	  1	  1000	   223	1.434875903818920e-03	9.819999999999968e+02	9.572350625634619e-02
6.400000e+08	  1	  1000	   532	1.706179821773107e-03	9.829999999999967e+02	6.896310412460942e-01
6.410000e+08	  1	  1000	    81	1.662263490540617e-03	9.849999999999966e+02	2.852275494227067e-01
6.420000e+08	  1	  1000	   119	1.854100492294132e-03	9.859999999999966e+02	8.738400128034973e-01
6.430000e+08	  1	  1000	   908	1.449684643961569e-03	9.879999999999965e+02	4.644017395866156e-01
6.440000e+08	  1	  1000	   115	1.552000797690302e-03	9.899999999999965e+02	5.706620134334969e-02
6.450000e+08	  1	  1000	   640	1.651247645400861e-03	9.909999999999964e+02	6.496433203958890e-01
6.460000e+08	  1	  1000	   419	1.947370828731004e-03	9.929999999999964e+02	2.437746665725412e-01
6.470000e+08	  1	  1000	   436	1.461442737722336e-03	9.939999999999962e+02	8.381333116571570e-01
6.480000e+08	  1	  1000	   193	1.628516902248737e-03	9.959999999999962e+02	4.333607417059369e-01
6.490000e+08	  1	  1000	   150	1.361940897931567e-03	9.979999999999961e+02	2.223053377899987e-02
collision No.54	9.985684e+02[yr]	i=1, j=407	r_ij=5.649507486261286e-05	radius[1]+radius[407]=5.664751675051837e-05
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.500000e+08	  1	  1000	   310	1.449766057249520e-03	9.989999999999961e+02	6.111957797973815e-01
-----
dt_[659]	= 6.864290e-06
E_error	= -1.030832682122984e-02
L_error	= -5.065851243128216e-03
dE_correct	= 0.000000000000000e+00
step	= 6.502441030000000e+08
dt_ene	= 1.000000e+00[yr]
-----
real time	= 1382.910160[s]
user time	= 1139.504000[s]
system time	= 191.996000[s]
Execution Time	(total	= 1.382910e+03 [s])
Corrector		= 4.238783e+02 [s]	30.65 [%]
Predictor		= 3.725123e+02 [s]	26.94 [%]
Iteration		= 2.579840e+02 [s]	18.66 [%]
Fragmentation		= 1.025936e+02 [s]	 7.42 [%]
Orbital_Elements	= 5.271962e+01 [s]	 3.81 [%]
