OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-2_inc5E-3_nofrag_rand2/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-2_inc5E-3_nofrag_rand2/
N_tr	1000
N_p	1
RAND_SEED	2
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	0
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	0.01
PLANET_INC	0.005
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	0.01
INC_RMS	0.005
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	0
DT_ENE	(2.0*3.14159265358979323846*1.0E0)
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.350000e+08	  1	  1000	   166	1.211418660279646e-03	5.440000000000063e+02	7.458603917295355e-02
4.360000e+08	  1	  1000	   445	1.498250637401389e-03	5.450000000000063e+02	6.483662740059867e-01
4.370000e+08	  1	  1000	   452	1.800195398961894e-03	5.470000000000064e+02	2.153065624837742e-01
4.380000e+08	  1	  1000	   624	1.593030195960456e-03	5.480000000000064e+02	7.891333834727685e-01
4.390000e+08	  1	  1000	   633	1.457083639292505e-03	5.500000000000065e+02	3.591849204300581e-01
4.400000e+08	  1	  1000	   712	1.716984460873045e-03	5.510000000000065e+02	9.281242221421512e-01
4.410000e+08	  1	  1000	   706	1.347534739205175e-03	5.530000000000066e+02	4.971410966341075e-01
4.420000e+08	  1	  1000	   789	1.341638196566042e-03	5.550000000000066e+02	6.831700280768382e-02
4.430000e+08	  1	  1000	   920	1.295162772691020e-03	5.560000000000067e+02	6.417189437637028e-01
4.440000e+08	  1	  1000	    31	1.308321586282724e-03	5.580000000000067e+02	2.109184748336667e-01
4.450000e+08	  1	  1000	   139	1.650836396247981e-03	5.590000000000068e+02	7.813457471773287e-01
4.460000e+08	  1	  1000	   908	1.464240849779466e-03	5.610000000000068e+02	3.504360894097613e-01
4.470000e+08	  1	  1000	   531	1.447299207206334e-03	5.620000000000068e+02	9.241652823743143e-01
4.480000e+08	  1	  1000	   577	1.464232987121463e-03	5.640000000000069e+02	4.945248743692935e-01
4.490000e+08	  1	  1000	    43	1.375435595041103e-03	5.660000000000070e+02	6.803644307675703e-02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.500000e+08	  1	  1000	   937	1.962316088228285e-03	5.670000000000070e+02	6.394012242651629e-01
4.510000e+08	  1	  1000	   462	1.067257745297212e-03	5.690000000000070e+02	2.095094275400986e-01
4.520000e+08	  1	  1000	   165	1.332067969056006e-03	5.700000000000072e+02	7.829076292113356e-01
4.530000e+08	  1	  1000	    60	1.709669938815393e-03	5.720000000000072e+02	3.487333203886855e-01
4.540000e+08	  1	  1000	   189	1.827854358689388e-03	5.730000000000073e+02	9.171310095794184e-01
4.550000e+08	  1	  1000	   216	1.327507254144186e-03	5.750000000000073e+02	4.860402145459198e-01
4.560000e+08	  1	  1000	   484	1.756055439987454e-03	5.770000000000074e+02	5.881091377373626e-02
4.570000e+08	  1	  1000	   401	2.060691853566574e-03	5.780000000000074e+02	6.277462173921384e-01
collision No.50	5.788652e+02[yr]	i=1, j=302	r_ij=6.332822889075421e-05	radius[1]+radius[302]=6.338481524341289e-05
4.580000e+08	  1	  1000	    45	1.464365842850727e-03	5.800000000000075e+02	1.941488391020709e-01
4.590000e+08	  1	  1000	   528	1.766611265820600e-03	5.810000000000075e+02	7.654978213732030e-01
4.600000e+08	  1	  1000	   149	2.729406886170957e-03	5.830000000000075e+02	3.353921270596304e-01
4.610000e+08	  1	  1000	   352	1.559343876134107e-03	5.840000000000076e+02	9.083010826577980e-01
4.620000e+08	  1	  1000	    72	1.377422955921716e-03	5.860000000000076e+02	4.778276309045620e-01
4.630000e+08	  1	  1000	   510	1.312166783209249e-03	5.880000000000077e+02	4.717752841035666e-02
4.640000e+08	  1	  1000	   481	1.368202741976396e-03	5.890000000000077e+02	6.202731596354267e-01
4.650000e+08	  1	  1000	    66	1.602666776054417e-03	5.910000000000078e+02	1.921816499191475e-01
4.660000e+08	  1	  1000	   437	1.537770757653631e-03	5.920000000000078e+02	7.622024015082335e-01
4.670000e+08	  1	  1000	   268	1.663314301831119e-03	5.940000000000080e+02	3.339475800575314e-01
4.680000e+08	  1	  1000	    26	1.557239458990993e-03	5.950000000000080e+02	9.053703442120454e-01
4.690000e+08	  1	  1000	   573	1.584806174606698e-03	5.970000000000080e+02	4.786137773374575e-01
4.700000e+08	  1	  1000	   828	1.437158882923820e-03	5.990000000000081e+02	5.034727365202537e-02
4.710000e+08	  1	  1000	   177	1.580530340908171e-03	6.000000000000081e+02	6.191616734946813e-01
4.720000e+08	  1	  1000	   517	1.361447391589834e-03	6.020000000000082e+02	1.910442402236492e-01
4.730000e+08	  1	  1000	   770	1.467718789463469e-03	6.030000000000082e+02	7.602964399666213e-01
4.740000e+08	  1	  1000	   377	1.484438697809514e-03	6.050000000000083e+02	3.281788704567257e-01
4.750000e+08	  1	  1000	   555	1.291001115799107e-03	6.060000000000083e+02	8.989391256058410e-01
4.760000e+08	  1	  1000	   495	1.505219717410095e-03	6.080000000000084e+02	4.704882176876747e-01
4.770000e+08	  1	  1000	    62	2.204207171439881e-03	6.100000000000084e+02	4.083434211212758e-02
4.780000e+08	  1	  1000	   446	1.457096142658891e-03	6.110000000000085e+02	6.137053105719286e-01
4.790000e+08	  1	  1000	   150	1.441132667262728e-03	6.130000000000085e+02	1.851320677602637e-01
4.800000e+08	  1	  1000	   819	1.443068486936834e-03	6.140000000000085e+02	7.540840631677284e-01
4.810000e+08	  1	  1000	   109	1.821950297901904e-03	6.160000000000086e+02	3.275964833863856e-01
4.820000e+08	  1	  1000	   920	1.325558682832090e-03	6.170000000000086e+02	8.998058888687177e-01
4.830000e+08	  1	  1000	   658	1.509092395611276e-03	6.190000000000088e+02	4.688091450803299e-01
4.840000e+08	  1	  1000	   966	1.337600535703964e-03	6.210000000000088e+02	3.722770928047545e-02
4.850000e+08	  1	  1000	   960	1.425362860209668e-03	6.220000000000089e+02	6.108402495926435e-01
4.860000e+08	  1	  1000	   828	1.479287456295117e-03	6.240000000000089e+02	1.802638250285329e-01
4.870000e+08	  1	  1000	   724	1.661192278185193e-03	6.250000000000090e+02	7.534061919879927e-01
4.880000e+08	  1	  1000	   883	1.346716232848208e-03	6.270000000000090e+02	3.207975210989826e-01
4.890000e+08	  1	  1000	   929	1.549035120412969e-03	6.280000000000090e+02	8.928353315061981e-01
4.900000e+08	  1	  1000	   642	1.523651421271627e-03	6.300000000000091e+02	4.613204389386153e-01
4.910000e+08	  1	  1000	   347	1.561836429830207e-03	6.320000000000092e+02	3.132367794989654e-02
4.920000e+08	  1	  1000	   189	1.718242957574509e-03	6.330000000000092e+02	6.023489047291049e-01
4.930000e+08	  1	  1000	   451	1.332077383253299e-03	6.350000000000092e+02	1.719502693150593e-01
4.940000e+08	  1	  1000	    30	1.278098386493909e-03	6.360000000000093e+02	7.439358681019819e-01
4.950000e+08	  1	  1000	   464	1.636205514529789e-03	6.380000000000093e+02	3.120010636515833e-01
4.960000e+08	  1	  1000	   174	1.947234269391575e-03	6.390000000000094e+02	8.802054175309695e-01
4.970000e+08	  1	  1000	   851	2.168505212818349e-03	6.410000000000094e+02	4.508377571634231e-01
4.980000e+08	  1	  1000	   967	1.677997316799587e-03	6.430000000000095e+02	1.910249178671001e-02
4.990000e+08	  1	  1000	   948	2.409995421174098e-03	6.440000000000095e+02	5.899643231661681e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+08	  1	  1000	   969	1.551367798274224e-03	6.460000000000097e+02	1.608962853513740e-01
5.010000e+08	  1	  1000	   739	1.818923576322627e-03	6.470000000000097e+02	7.330284613889056e-01
5.020000e+08	  1	  1000	   619	1.573309319635705e-03	6.490000000000097e+02	3.025464875785138e-01
5.030000e+08	  1	  1000	   913	1.555510382793741e-03	6.500000000000098e+02	8.727093300435397e-01
5.040000e+08	  1	  1000	   159	1.672485917688457e-03	6.520000000000098e+02	4.409830765327121e-01
5.050000e+08	  1	  1000	   584	1.612042244009266e-03	6.540000000000098e+02	1.210342234668021e-02
5.060000e+08	  1	  1000	   164	1.347171839505957e-03	6.550000000000097e+02	5.794691565639294e-01
5.070000e+08	  1	  1000	   269	1.590143994179868e-03	6.570000000000097e+02	1.497099938279595e-01
5.080000e+08	  1	  1000	   495	1.502373236197947e-03	6.580000000000095e+02	7.202937534074454e-01
5.090000e+08	  1	  1000	   158	1.328333666351283e-03	6.600000000000095e+02	2.893669535737041e-01
5.100000e+08	  1	  1000	   935	1.432520918258282e-03	6.610000000000094e+02	8.554435005360277e-01
5.110000e+08	  1	  1000	   803	1.684761507323667e-03	6.630000000000094e+02	4.244994770626962e-01
5.120000e+08	  1	  1000	   359	1.637798280457852e-03	6.640000000000093e+02	9.922569776121353e-01
5.130000e+08	  1	  1000	   326	1.909904604514075e-03	6.660000000000092e+02	5.625556278440861e-01
5.140000e+08	  1	  1000	   616	1.417832562056358e-03	6.680000000000092e+02	1.331354215340474e-01
5.150000e+08	  1	  1000	   892	1.655166891766079e-03	6.690000000000091e+02	7.018476214960417e-01
5.160000e+08	  1	  1000	   866	2.082812883742838e-03	6.710000000000091e+02	2.736606876879626e-01
5.170000e+08	  1	  1000	   504	1.355340126397374e-03	6.720000000000090e+02	8.400679096832331e-01
5.180000e+08	  1	  1000	   767	1.175602011253715e-03	6.740000000000090e+02	4.063494408603254e-01
5.190000e+08	  1	  1000	   261	1.313824628640611e-03	6.750000000000089e+02	9.749761890554931e-01
5.200000e+08	  1	  1000	   213	1.454645407323720e-03	6.770000000000089e+02	5.461004669726310e-01
5.210000e+08	  1	  1000	   753	1.584511537013801e-03	6.790000000000088e+02	1.167250845299970e-01
5.220000e+08	  1	  1000	    54	1.341687254594952e-03	6.800000000000088e+02	6.868512224488530e-01
5.230000e+08	  1	  1000	   432	1.630890711057118e-03	6.820000000000086e+02	2.584606539434061e-01
5.240000e+08	  1	  1000	   196	1.450165346384968e-03	6.830000000000086e+02	8.281685243699064e-01
5.250000e+08	  1	  1000	   750	1.943419144331971e-03	6.850000000000085e+02	3.981496637297317e-01
5.260000e+08	  1	  1000	   916	1.377358285957607e-03	6.860000000000085e+02	9.696702262300588e-01
5.270000e+08	  1	  1000	   884	1.457320462115195e-03	6.880000000000084e+02	5.416140499954626e-01
5.280000e+08	  1	  1000	    31	1.451496100126605e-03	6.900000000000083e+02	1.088189390065108e-01
5.290000e+08	  1	  1000	    93	1.423457470181912e-03	6.910000000000083e+02	6.804834699579851e-01
5.300000e+08	  1	  1000	   129	1.468593011021345e-03	6.930000000000082e+02	2.476738679788687e-01
5.310000e+08	  1	  1000	   327	1.437496883214501e-03	6.940000000000082e+02	8.187544735681906e-01
5.320000e+08	  1	  1000	   495	1.808140973166766e-03	6.960000000000081e+02	3.910176680926685e-01
5.330000e+08	  1	  1000	   711	1.462620498211710e-03	6.970000000000081e+02	9.601038854973979e-01
5.340000e+08	  1	  1000	   827	2.131171683478363e-03	6.990000000000080e+02	5.323270284422362e-01
5.350000e+08	  1	  1000	   911	1.495819898977679e-03	7.010000000000078e+02	1.008901210587921e-01
5.360000e+08	  1	  1000	   889	1.778076343243010e-03	7.020000000000078e+02	6.659435949710478e-01
5.370000e+08	  1	  1000	   473	1.528932316888900e-03	7.040000000000077e+02	2.380245578406029e-01
5.380000e+08	  1	  1000	   479	1.320841463345519e-03	7.050000000000077e+02	8.091344824221551e-01
5.390000e+08	  1	  1000	   916	1.610802647828418e-03	7.070000000000076e+02	3.772131897354534e-01
5.400000e+08	  1	  1000	   720	1.096227242670321e-03	7.080000000000076e+02	9.485800635402820e-01
5.410000e+08	  1	  1000	   986	1.644259539651782e-03	7.100000000000075e+02	5.197005049159759e-01
5.420000e+08	  1	  1000	   893	1.487420108504471e-03	7.120000000000074e+02	8.951826069075654e-02
5.430000e+08	  1	  1000	   996	1.711444818145921e-03	7.130000000000074e+02	6.604714247787524e-01
5.440000e+08	  1	  1000	    14	1.661957405862441e-03	7.150000000000073e+02	2.311976183127772e-01
5.450000e+08	  1	  1000	   464	1.497698060901469e-03	7.160000000000073e+02	8.025334370568618e-01
5.460000e+08	  1	  1000	   122	1.337194770343420e-03	7.180000000000072e+02	3.723605094974761e-01
5.470000e+08	  1	  1000	   352	1.883792276381837e-03	7.190000000000072e+02	9.460576238022478e-01
5.480000e+08	  1	  1000	   956	1.873944595015232e-03	7.210000000000070e+02	5.138898039790459e-01
5.490000e+08	  1	  1000	   647	1.631541146177113e-03	7.230000000000070e+02	8.351973413389682e-02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.500000e+08	  1	  1000	   283	1.293527674699578e-03	7.240000000000069e+02	6.552116645936590e-01
5.510000e+08	  1	  1000	   165	1.383767798846374e-03	7.260000000000069e+02	2.229535172403353e-01
collision No.51	7.270041e+02[yr]	i=1, j=945	r_ij=6.333187789752297e-05	radius[1]+radius[945]=6.338481524341289e-05
5.520000e+08	  1	  1000	   878	1.528000092996094e-03	7.270000000000068e+02	7.922831238643674e-01
5.530000e+08	  1	  1000	   971	1.686925468251058e-03	7.290000000000068e+02	3.632616503831966e-01
5.540000e+08	  1	  1000	   728	1.891749932973339e-03	7.300000000000067e+02	9.311073030472278e-01
5.550000e+08	  1	  1000	    58	1.507197186271296e-03	7.320000000000067e+02	5.025540678055053e-01
5.560000e+08	  1	  1000	   780	1.782785242581725e-03	7.340000000000066e+02	7.238187739009418e-02
5.570000e+08	  1	  1000	   179	1.393950934227379e-03	7.350000000000065e+02	6.426255524334470e-01
5.580000e+08	  1	  1000	   878	1.548722817961561e-03	7.370000000000065e+02	2.114363166759860e-01
5.590000e+08	  1	  1000	   573	1.272955944838743e-03	7.380000000000064e+02	7.813484247549868e-01
5.600000e+08	  1	  1000	   356	1.296542761251965e-03	7.400000000000064e+02	3.514438319255547e-01
5.610000e+08	  1	  1000	   890	1.139688641532247e-03	7.410000000000063e+02	9.182027829403375e-01
5.620000e+08	  1	  1000	   482	2.106448768092256e-03	7.430000000000063e+02	4.828375370996414e-01
5.630000e+08	  1	  1000	   917	1.583670634813790e-03	7.450000000000061e+02	5.468248607641116e-02
5.640000e+08	  1	  1000	   644	1.518743862041631e-03	7.460000000000061e+02	6.246685333634998e-01
5.650000e+08	  1	  1000	   109	1.461801205434555e-03	7.480000000000060e+02	1.917394118091999e-01
5.660000e+08	  1	  1000	   892	1.660107967134130e-03	7.490000000000060e+02	7.646643890094985e-01
5.670000e+08	  1	  1000	   500	1.345203719500960e-03	7.510000000000059e+02	3.340854157119769e-01
5.680000e+08	  1	  1000	   897	1.771049284515741e-03	7.520000000000059e+02	9.029952943020815e-01
5.690000e+08	  1	  1000	   574	1.964891077022650e-03	7.540000000000058e+02	4.718886646212314e-01
5.700000e+08	  1	  1000	     8	2.133764610390990e-03	7.560000000000057e+02	4.252992456192635e-02
5.710000e+08	  1	  1000	   312	1.352989351066975e-03	7.570000000000057e+02	6.098863602683967e-01
5.720000e+08	  1	  1000	    51	1.723912863830503e-03	7.590000000000056e+02	1.802787792725917e-01
5.730000e+08	  1	  1000	   391	1.276092192083093e-03	7.600000000000056e+02	7.513185433086813e-01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[391]	= 8.017924e-03
E_error	= 5.612066878297159e-02
L_error	= 2.931350950949022e-02
dE_correct	= 0.000000000000000e+00
step	= 5.730000000000000e+08
dt_ene	= 1.000000e+00[yr]
-----
real time	= 14118.293896[s]
user time	= 12287.604000[s]
system time	= 1477.728000[s]
Execution Time	(total	= 1.411829e+04 [s])
Corrector		= 4.862636e+03 [s]	34.44 [%]
Iteration		= 3.692188e+03 [s]	26.15 [%]
Predictor		= 3.630576e+03 [s]	25.72 [%]
Orbital_Elements	= 4.093861e+02 [s]	 2.90 [%]
Collision_Judgement	= 1.307932e+02 [s]	 0.93 [%]
Energy			= 1.482702e+01 [s]	 0.11 [%]
Fragmentation		= 0.000000e+00 [s]	 0.00 [%]
Others			= 1.377888e+03 [s]	 9.76 [%]
-----
Application 281221 resources: utime ~12288s, stime ~1478s, Rss ~6300, inblocks ~8, outblocks ~6421912
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-2_inc5E-3_nofrag_rand2/tempread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.730000e+08	  1	  1000	   391	1.276092192083093e-03	7.600000000000056e+02	7.513185433086813e-01
5.740000e+08	  1	  1000	   172	2.309324814210209e-03	7.620000000000055e+02	3.213049289219351e-01
5.750000e+08	  1	  1000	   416	1.716322982876322e-03	7.630000000000055e+02	8.913600321294741e-01
5.760000e+08	  1	  1000	   713	1.220070472749834e-03	7.650000000000053e+02	4.560098653582788e-01
5.770000e+08	  1	  1000	   287	1.579382229515502e-03	7.670000000000052e+02	2.707408272097599e-02
5.780000e+08	  1	  1000	   254	1.613067945232842e-03	7.680000000000052e+02	5.960473714309813e-01
5.790000e+08	  1	  1000	   151	1.293078066454176e-03	7.700000000000051e+02	1.663958339861301e-01
5.800000e+08	  1	  1000	    23	1.812439942731197e-03	7.710000000000051e+02	7.365180631416982e-01
5.810000e+08	  1	  1000	   974	1.392983685542672e-03	7.730000000000050e+02	3.059250406611851e-01
5.820000e+08	  1	  1000	   680	1.486406872671513e-03	7.740000000000050e+02	8.756605124212161e-01
5.830000e+08	  1	  1000	   517	1.293541090625138e-03	7.760000000000049e+02	4.426097213952991e-01
5.840000e+08	  1	  1000	   226	1.681516664475170e-03	7.780000000000049e+02	1.491164123646370e-02
5.850000e+08	  1	  1000	   992	1.411111512492251e-03	7.790000000000048e+02	5.835103228290146e-01
5.860000e+08	  1	  1000	   609	1.701268739375233e-03	7.810000000000047e+02	1.486350688107843e-01
5.870000e+08	  1	  1000	   288	1.282026528048192e-03	7.820000000000047e+02	7.210086128060892e-01
5.880000e+08	  1	  1000	   736	1.616204838801823e-03	7.840000000000045e+02	2.899983278695922e-01
5.890000e+08	  1	  1000	   427	1.780807729320611e-03	7.850000000000045e+02	8.620047542584969e-01
5.900000e+08	  1	  1000	   678	1.704637312385209e-03	7.870000000000044e+02	4.305121787323142e-01
5.910000e+08	  1	  1000	   223	1.608516656291968e-03	7.890000000000044e+02	3.389272124328377e-04
5.920000e+08	  1	  1000	    18	1.900659946161746e-03	7.900000000000043e+02	5.707560746518107e-01
5.930000e+08	  1	  1000	   990	1.256853615915687e-03	7.920000000000043e+02	1.400883019436211e-01
5.940000e+08	  1	  1000	   422	1.458249833030255e-03	7.930000000000042e+02	7.097781197774223e-01
5.950000e+08	  1	  1000	   376	1.552038267083285e-03	7.950000000000042e+02	2.793156896804137e-01
5.960000e+08	  1	  1000	   891	1.479532559203619e-03	7.960000000000041e+02	8.492462739893795e-01
5.970000e+08	  1	  1000	   141	1.488137089656975e-03	7.980000000000041e+02	4.150671149399896e-01
5.980000e+08	  1	  1000	   618	1.775518325195438e-03	7.990000000000040e+02	9.843974412675882e-01
5.990000e+08	  1	  1000	   158	1.899349514175236e-03	8.010000000000040e+02	5.531280805149452e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.000000e+08	  1	  1000	   987	1.721182538738302e-03	8.030000000000039e+02	1.245128378010310e-01
6.010000e+08	  1	  1000	   687	1.487261655054977e-03	8.040000000000038e+02	6.926896872075882e-01
6.020000e+08	  1	  1000	   135	1.311339959213741e-03	8.060000000000038e+02	2.630298045435168e-01
6.030000e+08	  1	  1000	   988	1.848797043945502e-03	8.070000000000036e+02	8.315997356481888e-01
6.040000e+08	  1	  1000	   388	1.465591474921766e-03	8.090000000000036e+02	4.012584308882876e-01
6.050000e+08	  1	  1000	   328	1.900333848381181e-03	8.100000000000035e+02	9.709266640748292e-01
6.060000e+08	  1	  1000	   874	1.445036009401791e-03	8.120000000000035e+02	5.401584441284394e-01
6.070000e+08	  1	  1000	   584	1.732548344832687e-03	8.140000000000034e+02	1.065082916049665e-01
6.080000e+08	  1	  1000	   106	1.670376455786975e-03	8.150000000000034e+02	6.760701725777097e-01
6.090000e+08	  1	  1000	   511	1.368031690412261e-03	8.170000000000033e+02	2.458184251926560e-01
6.100000e+08	  1	  1000	   752	1.271000636685516e-03	8.180000000000033e+02	8.160400274289075e-01
6.110000e+08	  1	  1000	   979	1.259613257776116e-03	8.200000000000032e+02	3.840727104770894e-01
6.120000e+08	  1	  1000	   646	1.731361945259580e-03	8.210000000000032e+02	9.512582489702773e-01
6.130000e+08	  1	  1000	   336	1.851180554866583e-03	8.230000000000031e+02	5.211560739447475e-01
6.140000e+08	  1	  1000	   869	1.544178465833111e-03	8.250000000000030e+02	9.204208124446640e-02
6.150000e+08	  1	  1000	    70	1.510718117846461e-03	8.260000000000030e+02	6.606246326224801e-01
6.160000e+08	  1	  1000	   909	1.667400401589901e-03	8.280000000000028e+02	2.295691932687562e-01
6.170000e+08	  1	  1000	   709	1.659368960102193e-03	8.290000000000028e+02	7.989205246295928e-01
6.180000e+08	  1	  1000	   657	1.225538535109757e-03	8.310000000000027e+02	3.680807086452841e-01
6.190000e+08	  1	  1000	   578	1.823939310268210e-03	8.320000000000027e+02	9.376327126808889e-01
6.200000e+08	  1	  1000	   429	1.673811819401424e-03	8.340000000000026e+02	5.036567929699544e-01
6.210000e+08	  1	  1000	    39	1.723495068898124e-03	8.360000000000025e+02	7.244376082193223e-02
6.220000e+08	  1	  1000	   497	1.456360143926893e-03	8.370000000000025e+02	6.428061717281164e-01
6.230000e+08	  1	  1000	    42	1.490308872593045e-03	8.390000000000024e+02	2.104557542627495e-01
6.240000e+08	  1	  1000	   589	1.480972946036396e-03	8.400000000000024e+02	7.818165214655380e-01
6.250000e+08	  1	  1000	   625	1.755639877592677e-03	8.420000000000023e+02	3.495197291968899e-01
6.260000e+08	  1	  1000	   323	1.547883193630326e-03	8.430000000000023e+02	9.179249850080984e-01
6.270000e+08	  1	  1000	   982	1.578330342746194e-03	8.450000000000022e+02	4.853042837628529e-01
6.280000e+08	  1	  1000	   754	1.444716783814877e-03	8.470000000000022e+02	5.423977601329746e-02
6.290000e+08	  1	  1000	   536	1.513385810386474e-03	8.480000000000020e+02	6.234557418319265e-01
6.300000e+08	  1	  1000	   728	1.876649226768862e-03	8.500000000000019e+02	1.935728333084097e-01
6.310000e+08	  1	  1000	   977	2.018712612081386e-03	8.510000000000019e+02	7.634570320932369e-01
6.320000e+08	  1	  1000	     2	1.640556602310879e-03	8.530000000000018e+02	3.345854489260989e-01
6.330000e+08	  1	  1000	   835	1.784262717508433e-03	8.540000000000018e+02	9.031037813644445e-01
6.340000e+08	  1	  1000	   756	1.928332420243776e-03	8.560000000000017e+02	4.712491874361794e-01
6.350000e+08	  1	  1000	   177	1.724771987337493e-03	8.580000000000017e+02	3.949974675367675e-02
6.360000e+08	  1	  1000	   311	1.876513948693943e-03	8.590000000000016e+02	6.101678166546309e-01
6.370000e+08	  1	  1000	   282	1.576406958680328e-03	8.610000000000016e+02	1.786801111052218e-01
6.380000e+08	  1	  1000	   416	1.452438648476168e-03	8.620000000000015e+02	7.489998184158989e-01
6.390000e+08	  1	  1000	   507	1.815064874265067e-03	8.640000000000015e+02	3.210264906492594e-01
6.400000e+08	  1	  1000	   811	1.411249728119548e-03	8.650000000000014e+02	8.889584538870152e-01
6.410000e+08	  1	  1000	    30	1.265693109548067e-03	8.670000000000014e+02	4.563557375024922e-01
6.420000e+08	  1	  1000	   249	1.350878279566160e-03	8.690000000000013e+02	2.582615957588261e-02
6.430000e+08	  1	  1000	   472	1.452783886214265e-03	8.700000000000011e+02	5.977634730829287e-01
6.440000e+08	  1	  1000	   190	1.329213912872540e-03	8.720000000000011e+02	1.648283805253733e-01
6.450000e+08	  1	  1000	    47	1.332921792127965e-03	8.730000000000010e+02	7.349682883743378e-01
6.460000e+08	  1	  1000	   202	1.297041909988885e-03	8.750000000000010e+02	3.040278787653650e-01
6.470000e+08	  1	  1000	   860	1.400678633367594e-03	8.760000000000009e+02	8.723449743632937e-01
6.480000e+08	  1	  1000	   542	1.883056957234559e-03	8.780000000000009e+02	4.430139878004880e-01
6.490000e+08	  1	  1000	   764	1.920954300966381e-03	8.800000000000008e+02	6.104935514955180e-03
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.500000e+08	  1	  1000	   999	1.562074139422574e-03	8.810000000000008e+02	5.738121176426524e-01
6.510000e+08	  1	  1000	   494	1.668410869676461e-03	8.830000000000007e+02	1.422957648818862e-01
6.520000e+08	  1	  1000	   806	1.733543368189751e-03	8.840000000000007e+02	7.130075026158756e-01
6.530000e+08	  1	  1000	   862	1.617096727309364e-03	8.860000000000006e+02	2.816410899209394e-01
6.540000e+08	  1	  1000	   470	1.697735314264190e-03	8.870000000000006e+02	8.408670750777305e-01
6.550000e+08	  1	  1000	   662	2.373222608387386e-03	8.890000000000005e+02	4.093757872030436e-01
6.560000e+08	  1	  1000	   765	1.239730742765690e-03	8.900000000000005e+02	9.802683225653175e-01
6.570000e+08	  1	  1000	   602	1.449658844113823e-03	8.920000000000003e+02	5.487037457984936e-01
6.580000e+08	  1	  1000	   231	1.710144407104998e-03	8.940000000000002e+02	1.144296223897339e-01
6.590000e+08	  1	  1000	   904	1.539658110060477e-03	8.950000000000002e+02	6.858041512305606e-01
6.600000e+08	  1	  1000	   447	1.478626860191143e-03	8.970000000000001e+02	2.534799450488313e-01
6.610000e+08	  1	  1000	    36	1.503842848604713e-03	8.980000000000001e+02	8.207343205086312e-01
6.620000e+08	  1	  1000	   883	1.293562502185738e-03	9.000000000000000e+02	3.926293752295936e-01
6.630000e+08	  1	  1000	   401	1.782378465076721e-03	9.010000000000000e+02	9.618763415619257e-01
6.640000e+08	  1	  1000	   457	1.581656949765559e-03	9.029999999999999e+02	5.297550546967301e-01
6.650000e+08	  1	  1000	   204	1.221235443148543e-03	9.049999999999998e+02	9.757628258727734e-02
6.660000e+08	  1	  1000	   508	1.613547595924410e-03	9.059999999999998e+02	6.675557624097648e-01
6.670000e+08	  1	  1000	   337	1.780003710851135e-03	9.079999999999997e+02	2.357436768885275e-01
6.680000e+08	  1	  1000	   295	1.367573291047881e-03	9.089999999999997e+02	8.004667679539238e-01
6.690000e+08	  1	  1000	   286	1.429929128685552e-03	9.109999999999995e+02	3.687603442404317e-01
6.700000e+08	  1	  1000	   896	1.523287699146139e-03	9.119999999999995e+02	9.399384580808271e-01
6.710000e+08	  1	  1000	   189	1.395037859111127e-03	9.139999999999994e+02	5.073822592077146e-01
6.720000e+08	  1	  1000	   469	1.296287460043436e-03	9.159999999999993e+02	7.601860171137978e-02
6.730000e+08	  1	  1000	   246	1.671848650513255e-03	9.169999999999993e+02	6.450486898194742e-01
