OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-2_inc5E-3_frag_rand1/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-2_inc5E-3_frag_rand1/
N_tr	3000
N_p	3
RAND_SEED	1
STEP_INTERVAL	1.0E6
BREAK_TIME	14000.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	0
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	0.01
PLANET_INC	0.005
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	0.01
INC_RMS	0.005
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	0
DT_ENE	(2.0*3.14159265358979323846*1.0E0)
-----
alpha=1.679440	s_1=3.716647	s_2=12.601774	s_3=2.859305
initial mass depletion timescale =	1.335678e+02 [yr]
9.180000e+08	  3	  3000	  1541	1.732569166784520e-03	4.710000000000039e+02	3.196277321227679e-01
9.190000e+08	  3	  3000	  2427	2.149244563368309e-03	4.710000000000039e+02	8.477629292948585e-01
9.200000e+08	  3	  3000	  1184	1.393130074703889e-03	4.720000000000040e+02	3.731779354896913e-01
9.210000e+08	  3	  3000	  1225	1.470420222915747e-03	4.720000000000040e+02	9.013477169982225e-01
9.220000e+08	  3	  3000	  1944	1.379064115805379e-03	4.730000000000040e+02	4.272182173699742e-01
9.230000e+08	  3	  3000	  2580	2.091696422649130e-03	4.730000000000040e+02	9.552004902954137e-01
9.240000e+08	  3	  3000	   292	1.858586805297350e-03	4.740000000000040e+02	4.797398245319657e-01
9.250000e+08	  3	  3000	   547	1.337109325794660e-03	4.750000000000041e+02	5.613093691707814e-03
9.260000e+08	  3	  3000	   207	1.969618470422917e-03	4.750000000000041e+02	5.317925851181393e-01
9.270000e+08	  3	  3000	  2039	2.385496867175451e-03	4.760000000000041e+02	5.648848394581671e-02
9.280000e+08	  3	  3000	  1731	1.615369197850628e-03	4.760000000000041e+02	5.843953169133301e-01
9.290000e+08	  3	  3000	   348	1.344191608794121e-03	4.770000000000041e+02	1.116661592418818e-01
9.300000e+08	  3	  3000	  1695	1.647462349680677e-03	4.770000000000041e+02	6.402073564806218e-01
9.310000e+08	  3	  3000	  2356	2.045640674127059e-03	4.780000000000042e+02	1.662961841348887e-01
9.320000e+08	  3	  3000	   997	1.489039555166396e-03	4.780000000000042e+02	6.953586293337448e-01
9.330000e+08	  3	  3000	   963	1.831117452874199e-03	4.790000000000042e+02	2.220928899437387e-01
9.340000e+08	  3	  3000	   948	1.887959186685780e-03	4.790000000000042e+02	7.498687224177456e-01
9.350000e+08	  3	  3000	   252	1.380329740674260e-03	4.800000000000043e+02	2.746916378529546e-01
9.360000e+08	  3	  3000	  2679	1.565948059642118e-03	4.800000000000043e+02	8.025345632723885e-01
9.370000e+08	  3	  3000	  2181	1.861972158459105e-03	4.810000000000043e+02	3.296451698304159e-01
9.380000e+08	  3	  3000	   871	1.596580541076008e-03	4.810000000000043e+02	8.568742250106460e-01
collision No.90	4.820810e+02[yr]	i=1, j=1590	r_ij=6.031069488732747e-05	radius[1]+radius[1590]=6.032100123377778e-05
9.390000e+08	  3	  3000	  2999	1.128304220505633e-03	4.820000000000043e+02	3.853003144208073e-01
9.400000e+08	  3	  3000	  1888	1.287374351609457e-03	4.820000000000043e+02	9.123002197512494e-01
9.410000e+08	  3	  3000	   802	1.734645182449499e-03	4.830000000000043e+02	4.381266938887624e-01
9.420000e+08	  3	  3000	  1586	1.695224695042742e-03	4.830000000000043e+02	9.648117209745461e-01
9.430000e+08	  3	  3000	   357	9.384027646312933e-04	4.840000000000044e+02	4.906246978466112e-01
9.440000e+08	  3	  3000	   568	1.376355130709461e-03	4.850000000000044e+02	1.528821414882822e-02
9.450000e+08	  3	  3000	  2958	1.449434958536883e-03	4.850000000000044e+02	5.437864227326390e-01
9.460000e+08	  3	  3000	   999	1.079361944074911e-03	4.860000000000044e+02	7.087491731280046e-02
9.470000e+08	  3	  3000	   352	1.375413253198598e-03	4.860000000000044e+02	5.960867457222453e-01
9.480000e+08	  3	  3000	  2247	1.313450341056546e-03	4.870000000000045e+02	1.219595367120937e-01
9.490000e+08	  3	  3000	  1750	1.441865221309756e-03	4.870000000000045e+02	6.500611282958988e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
9.500000e+08	  3	  3000	  2451	1.339767762060133e-03	4.880000000000045e+02	1.726909774401388e-01
9.510000e+08	  3	  3000	  2536	1.264783710947809e-03	4.880000000000045e+02	7.014568979190978e-01
collision No.91	4.889295e+02[yr]	i=1, j=1949	r_ij=5.997307579591434e-05	radius[1]+radius[1949]=6.010702920762154e-05
9.520000e+08	  3	  3000	  2365	1.860031266434901e-03	4.890000000000045e+02	2.265400861554366e-01
9.530000e+08	  3	  3000	  1788	1.335120087052371e-03	4.890000000000045e+02	7.551935906603437e-01
9.540000e+08	  3	  3000	  2871	1.876797088176858e-03	4.900000000000045e+02	2.788896786966741e-01
9.550000e+08	  3	  3000	  1585	1.400457547847095e-03	4.900000000000045e+02	8.066733223086689e-01
9.560000e+08	  3	  3000	  2118	1.837647388340190e-03	4.910000000000046e+02	3.340571445475811e-01
9.570000e+08	  3	  3000	  2662	1.500331263495995e-03	4.910000000000046e+02	8.618444489106972e-01
9.580000e+08	  3	  3000	  1040	1.283903758201369e-03	4.920000000000047e+02	3.863614173184515e-01
9.590000e+08	  3	  3000	  1332	1.731804296734291e-03	4.920000000000047e+02	9.135848763354947e-01
9.600000e+08	  3	  3000	  2244	1.256485579246183e-03	4.930000000000047e+02	4.398606316658830e-01
9.610000e+08	  3	  3000	  2183	1.427838113040052e-03	4.930000000000047e+02	9.666571015414784e-01
9.620000e+08	  3	  3000	  1938	1.491054363463877e-03	4.940000000000047e+02	4.918190004380021e-01
9.630000e+08	  3	  3000	  2902	2.080388202209043e-03	4.950000000000047e+02	1.914657953699112e-02
9.640000e+08	  3	  3000	  1921	1.566657109966293e-03	4.950000000000047e+02	5.437336946957273e-01
9.650000e+08	  3	  3000	   120	1.271715616385474e-03	4.960000000000048e+02	7.143090700167148e-02
9.660000e+08	  3	  3000	   598	1.654334769372800e-03	4.960000000000048e+02	5.993330833467444e-01
9.670000e+08	  3	  3000	  2555	1.592779950170384e-03	4.970000000000048e+02	1.257631184368283e-01
9.680000e+08	  3	  3000	   348	1.569563281115732e-03	4.970000000000048e+02	6.546844929895056e-01
9.690000e+08	  3	  3000	  2592	1.938381155392868e-03	4.980000000000048e+02	1.800244244480364e-01
9.700000e+08	  3	  3000	    65	1.721494960693459e-03	4.980000000000048e+02	7.091233940091448e-01
9.710000e+08	  3	  3000	  1774	1.436150853834942e-03	4.990000000000049e+02	2.325518898044292e-01
9.720000e+08	  3	  3000	   706	2.146367084727547e-03	4.990000000000049e+02	7.594863518859030e-01
9.730000e+08	  3	  3000	   803	1.334959640606442e-03	5.000000000000049e+02	2.861382106303919e-01
9.740000e+08	  3	  3000	  2798	1.338739287775052e-03	5.000000000000049e+02	8.112638763786818e-01
9.750000e+08	  3	  3000	   147	1.456913799283268e-03	5.010000000000049e+02	3.397195680813447e-01
9.760000e+08	  3	  3000	  2725	1.457684174118682e-03	5.010000000000049e+02	8.600422616557525e-01
9.770000e+08	  3	  3000	  2764	1.172426238440506e-03	5.020000000000049e+02	3.802105818520757e-01
9.780000e+08	  3	  3000	   452	1.462940694774681e-03	5.020000000000049e+02	8.975220923414102e-01
collision No.92	5.030044e+02[yr]	i=1, j=2949	r_ij=6.038376476341330e-05	radius[1]+radius[2949]=6.040271586718694e-05
9.790000e+08	  3	  3000	  1187	1.951679967968466e-03	5.030000000000050e+02	4.132368383300448e-01
9.800000e+08	  3	  3000	  2511	1.528792432372599e-03	5.030000000000050e+02	9.331064109271362e-01
9.810000e+08	  3	  3000	  2700	1.389944341302032e-03	5.040000000000051e+02	4.556979744685225e-01
9.820000e+08	  3	  3000	    88	2.042864645519520e-03	5.040000000000051e+02	9.847470854133786e-01
9.830000e+08	  3	  3000	   655	1.169957968442755e-03	5.050000000000051e+02	5.112845137415848e-01
9.840000e+08	  3	  3000	   977	1.425453495100224e-03	5.060000000000051e+02	3.816420091302755e-02
9.850000e+08	  3	  3000	   375	1.725768165699579e-03	5.060000000000051e+02	5.668526737897088e-01
9.860000e+08	  3	  3000	  2929	1.973353384486510e-03	5.070000000000051e+02	9.279096230425636e-02
9.870000e+08	  3	  3000	  1719	1.359721967216940e-03	5.070000000000051e+02	6.211537455086225e-01
9.880000e+08	  3	  3000	   673	1.401914141957570e-03	5.080000000000052e+02	1.484399353032428e-01
9.890000e+08	  3	  3000	   758	1.814950872114197e-03	5.080000000000052e+02	6.741854823892780e-01
9.900000e+08	  3	  3000	   778	1.502797303091998e-03	5.090000000000052e+02	2.020564294408001e-01
9.910000e+08	  3	  3000	  1221	1.248135398479611e-03	5.090000000000052e+02	7.284866674732299e-01
9.920000e+08	  3	  3000	  1589	1.819928474897973e-03	5.100000000000052e+02	2.535976557532932e-01
9.930000e+08	  3	  3000	   819	1.865834941821105e-03	5.100000000000052e+02	7.809206120800962e-01
9.940000e+08	  3	  3000	  1645	2.143664330616710e-03	5.110000000000053e+02	3.039022355850556e-01
9.950000e+08	  3	  3000	   775	1.291600148040272e-03	5.110000000000053e+02	8.320917615689173e-01
9.960000e+08	  3	  3000	  2636	2.359706778357290e-03	5.120000000000053e+02	3.570210348233889e-01
collision No.93	5.124963e+02[yr]	i=2, j=96	r_ij=5.981509678839078e-05	radius[2]+radius[96]=5.987300056518740e-05
9.970000e+08	  3	  3000	  2694	1.249767236739803e-03	5.120000000000053e+02	8.830731771773050e-01
9.980000e+08	  3	  3000	  1755	1.415712200099339e-03	5.130000000000053e+02	4.104216378155524e-01
9.990000e+08	  3	  3000	   612	1.135478136991066e-03	5.130000000000053e+02	9.387240718571919e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+09	  3	  3000	  1514	1.415258847412569e-03	5.140000000000053e+02	4.661230672333756e-01
1.001000e+09	  3	  3000	  2494	1.546717738545115e-03	5.140000000000053e+02	9.952544993905345e-01
1.002000e+09	  3	  3000	   554	2.197240149915950e-03	5.150000000000053e+02	5.219587114815766e-01
1.003000e+09	  3	  3000	  1389	1.367406870334556e-03	5.160000000000055e+02	4.820123573929321e-02
1.004000e+09	  3	  3000	   728	1.779284794785497e-03	5.160000000000055e+02	5.749748048653260e-01
1.005000e+09	  3	  3000	  2838	1.095350897289050e-03	5.170000000000055e+02	9.855193245253241e-02
1.006000e+09	  3	  3000	   616	2.090148168817032e-03	5.170000000000055e+02	6.273927397654666e-01
1.007000e+09	  3	  3000	  2095	1.343631988798790e-03	5.180000000000055e+02	1.537402451346661e-01
1.008000e+09	  3	  3000	  1923	1.196164820565579e-03	5.180000000000055e+02	6.821119669111323e-01
1.009000e+09	  3	  3000	  1525	1.801583008799305e-03	5.190000000000056e+02	2.093772078639453e-01
1.010000e+09	  3	  3000	  1514	1.351241628059205e-03	5.190000000000056e+02	7.360017640690711e-01
1.011000e+09	  3	  3000	   980	1.278537340963382e-03	5.200000000000056e+02	2.636616015331382e-01
1.012000e+09	  3	  3000	   666	1.552911301276047e-03	5.200000000000056e+02	7.922865589144054e-01
1.013000e+09	  3	  3000	   879	1.424063199384076e-03	5.210000000000056e+02	3.195583173419579e-01
1.014000e+09	  3	  3000	   920	1.275930122507827e-03	5.210000000000056e+02	8.474056006617718e-01
1.015000e+09	  3	  3000	  2770	1.520098221422304e-03	5.220000000000056e+02	3.732773544989319e-01
1.016000e+09	  3	  3000	  2943	1.499409409104454e-03	5.220000000000056e+02	8.986065969463991e-01
1.017000e+09	  3	  3000	   963	1.703889396295607e-03	5.230000000000057e+02	4.244955625904818e-01
1.018000e+09	  3	  3000	  1688	1.263182536078719e-03	5.230000000000057e+02	9.508811278710037e-01
1.019000e+09	  3	  3000	   163	1.631025997801873e-03	5.240000000000057e+02	4.774537539528719e-01
1.020000e+09	  3	  3000	  2248	1.619699481825637e-03	5.250000000000057e+02	1.989985776664192e-03
1.021000e+09	  3	  3000	   610	1.329255067855462e-03	5.250000000000057e+02	5.308044255854208e-01
1.022000e+09	  3	  3000	  1976	1.382894098020319e-03	5.260000000000058e+02	5.861062910206147e-02
1.023000e+09	  3	  3000	   412	1.313275540655062e-03	5.260000000000058e+02	5.863976543649022e-01
1.024000e+09	  3	  3000	  2235	1.787336441376847e-03	5.270000000000058e+02	1.141466961384381e-01
1.025000e+09	  3	  3000	  2921	2.205206653376543e-03	5.270000000000058e+02	6.414800811831964e-01
1.026000e+09	  3	  3000	  1409	1.299871479551587e-03	5.280000000000058e+02	1.672624357224922e-01
1.027000e+09	  3	  3000	  1494	1.923708149170929e-03	5.280000000000058e+02	6.954793061607939e-01
1.028000e+09	  3	  3000	  2912	1.684012407672731e-03	5.290000000000058e+02	2.195748830922107e-01
collision No.94	5.296062e+02[yr]	i=2, j=1920	r_ij=6.127475793701095e-05	radius[2]+radius[1920]=6.141863085745888e-05
1.029000e+09	  3	  3000	  1113	1.116240027605013e-03	5.290000000000058e+02	7.467145684451619e-01
1.030000e+09	  3	  3000	   912	1.709485072300475e-03	5.300000000000059e+02	2.710239334009263e-01
1.031000e+09	  3	  3000	  1069	1.830070241859939e-03	5.300000000000059e+02	7.950264436591801e-01
1.032000e+09	  3	  3000	   817	1.276858831794167e-03	5.310000000000059e+02	3.216091776461030e-01
1.033000e+09	  3	  3000	  2986	1.576853150281936e-03	5.310000000000059e+02	8.496455872653224e-01
1.034000e+09	  3	  3000	  2208	1.213535927743160e-03	5.320000000000059e+02	3.765306016399888e-01
1.035000e+09	  3	  3000	  1435	1.464335801473816e-03	5.320000000000059e+02	9.027935686808610e-01
1.036000e+09	  3	  3000	   392	1.694444814888191e-03	5.330000000000060e+02	4.299976023252005e-01
1.037000e+09	  3	  3000	  1066	1.604139820747583e-03	5.330000000000060e+02	9.580746231941104e-01
1.038000e+09	  3	  3000	   307	2.293811253102393e-03	5.340000000000060e+02	4.859941176032702e-01
1.039000e+09	  3	  3000	   907	1.370822919741078e-03	5.350000000000060e+02	1.207456643812557e-02
1.040000e+09	  3	  3000	  1787	1.322117764442349e-03	5.350000000000060e+02	5.411166853996950e-01
1.041000e+09	  3	  3000	  1565	1.280781800055648e-03	5.360000000000061e+02	6.548569933625442e-02
1.042000e+09	  3	  3000	  2426	1.874842124516506e-03	5.360000000000061e+02	5.940990256179662e-01
1.043000e+09	  3	  3000	  2261	1.806397991288544e-03	5.370000000000061e+02	1.193393788719951e-01
1.044000e+09	  3	  3000	  1206	1.911757173426573e-03	5.370000000000061e+02	6.486737391291880e-01
1.045000e+09	  3	  3000	  1519	1.529185686489075e-03	5.380000000000061e+02	1.737463735773222e-01
1.046000e+09	  3	  3000	  1074	1.828487161536667e-03	5.380000000000061e+02	7.007570302193783e-01
1.047000e+09	  3	  3000	   768	1.192589516159097e-03	5.390000000000061e+02	2.270858504360760e-01
1.048000e+09	  3	  3000	  1939	1.445089939576571e-03	5.390000000000061e+02	7.547505192887628e-01
1.049000e+09	  3	  3000	    64	1.497749003986917e-03	5.400000000000063e+02	2.777639367096559e-01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[64]	= 9.410635e-03
E_error	= -2.303091126739662e-02
L_error	= -1.216858628149631e-02
dE_correct	= 0.000000000000000e+00
step	= 1.049000000000000e+09
dt_ene	= 1.000000e+00[yr]
-----
real time	= 14145.472843[s]
user time	= 41640.856000[s]
system time	= 703.636000[s]
Execution Time	(total	= 1.414547e+04 [s])
Corrector		= 4.357042e+03 [s]	30.80 [%]
Predictor		= 3.739990e+03 [s]	26.44 [%]
Fragmentation		= 2.919551e+03 [s]	20.64 [%]
Iteration		= 2.218345e+03 [s]	15.68 [%]
Orbital_Elements	= 1.266334e+02 [s]	 0.90 [%]
Collision_Judgement	= 1.360726e+01 [s]	 0.10 [%]
Energy			= 5.553720e+00 [s]	 0.04 [%]
Others			= 7.647517e+02 [s]	 5.41 [%]
-----
Application 279010 resources: utime ~41641s, stime ~704s, Rss ~8484, inblocks ~0, outblocks ~2354784
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-2_inc5E-3_frag_rand1/tempread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.049000e+09	  3	  3000	    64	1.497749003986917e-03	5.400000000000063e+02	2.777639367096560e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.050000e+09	  3	  3000	   703	1.324079934942800e-03	5.400000000000063e+02	8.068114327582079e-01
1.051000e+09	  3	  3000	  2425	1.538018505724763e-03	5.410000000000061e+02	3.336965844679897e-01
1.052000e+09	  3	  3000	    24	1.210875686371707e-03	5.410000000000061e+02	8.614998422083048e-01
1.053000e+09	  3	  3000	  1659	2.166690099933296e-03	5.420000000000063e+02	3.865529952232090e-01
1.054000e+09	  3	  3000	   129	1.297468481306583e-03	5.420000000000063e+02	9.140883368607908e-01
1.055000e+09	  3	  3000	  1147	1.286579319069128e-03	5.430000000000063e+02	4.428783816737281e-01
1.056000e+09	  3	  3000	  1591	2.038532980427902e-03	5.430000000000063e+02	9.687883265938111e-01
1.057000e+09	  3	  3000	   450	1.310450725372373e-03	5.440000000000063e+02	4.966191100950713e-01
1.058000e+09	  3	  3000	  2095	1.767811834198419e-03	5.450000000000063e+02	2.132716334984014e-02
collision No.95	5.452781e+02[yr]	i=1, j=1340	r_ij=6.055685873049339e-05	radius[1]+radius[1340]=6.068104564550023e-05
1.059000e+09	  3	  3000	  1839	1.110623980884506e-03	5.450000000000063e+02	5.494444282264034e-01
1.060000e+09	  3	  3000	   342	1.503693358884467e-03	5.460000000000064e+02	7.659656733641410e-02
1.061000e+09	  3	  3000	  2200	1.840262566641104e-03	5.460000000000064e+02	6.024259601498368e-01
1.062000e+09	  3	  3000	  1675	2.107518302137911e-03	5.470000000000064e+02	1.304282289264993e-01
collision No.96	5.475944e+02[yr]	i=1, j=2326	r_ij=5.922525900127394e-05	radius[1]+radius[2326]=5.932949711185037e-05
1.063000e+09	  3	  3000	  1900	2.170157314800087e-03	5.470000000000064e+02	6.575071186405523e-01
1.064000e+09	  3	  3000	   909	1.681114756307088e-03	5.480000000000064e+02	1.854640902099693e-01
1.065000e+09	  3	  3000	  2536	1.143907043059430e-03	5.480000000000064e+02	7.117398976420786e-01
1.066000e+09	  3	  3000	  2049	1.428640856974473e-03	5.490000000000065e+02	2.406061855944953e-01
1.067000e+09	  3	  3000	   487	1.789201494764678e-03	5.490000000000065e+02	7.667450825595362e-01
1.068000e+09	  3	  3000	  1837	1.527518372864835e-03	5.500000000000065e+02	2.914228627434990e-01
1.069000e+09	  3	  3000	  2352	1.575414620196754e-03	5.500000000000065e+02	8.180161556697888e-01
1.070000e+09	  3	  3000	  1743	2.615740330877142e-03	5.510000000000065e+02	3.435936259126686e-01
1.071000e+09	  3	  3000	   824	1.941279694523451e-03	5.510000000000065e+02	8.714209507270120e-01
1.072000e+09	  3	  3000	  1386	1.220506214546850e-03	5.520000000000065e+02	3.965091777074022e-01
1.073000e+09	  3	  3000	  1703	1.343438893800899e-03	5.520000000000065e+02	9.249623601705410e-01
1.074000e+09	  3	  3000	   108	1.999870746097431e-03	5.530000000000066e+02	4.517337152387799e-01
1.075000e+09	  3	  3000	   445	1.912886738314761e-03	5.530000000000066e+02	9.792957757255026e-01
1.076000e+09	  3	  3000	  2811	1.941793496574322e-03	5.540000000000066e+02	5.049578407133737e-01
1.077000e+09	  3	  3000	   175	1.241774926800016e-03	5.550000000000066e+02	3.050127852009874e-02
1.078000e+09	  3	  3000	   806	1.264207116062819e-03	5.550000000000066e+02	5.570825405092560e-01
1.079000e+09	  3	  3000	  2115	1.735221525859883e-03	5.560000000000067e+02	8.148800991507739e-02
1.080000e+09	  3	  3000	  2571	1.440158941340307e-03	5.560000000000067e+02	6.087687081401300e-01
1.081000e+09	  3	  3000	  1284	1.318451800079518e-03	5.570000000000067e+02	1.375878857902818e-01
1.082000e+09	  3	  3000	  2928	1.509436713712194e-03	5.570000000000067e+02	6.636449321157555e-01
1.083000e+09	  3	  3000	  1606	1.706274422522724e-03	5.580000000000067e+02	1.906247580288175e-01
1.084000e+09	  3	  3000	   515	1.023976351440264e-03	5.580000000000067e+02	7.180429709092682e-01
1.085000e+09	  3	  3000	  1602	1.968230779752697e-03	5.590000000000068e+02	2.441589299480983e-01
1.086000e+09	  3	  3000	    62	1.715643723727896e-03	5.590000000000068e+02	7.724411811407740e-01
1.087000e+09	  3	  3000	   989	1.389196590494609e-03	5.600000000000068e+02	2.983086222688590e-01
1.088000e+09	  3	  3000	   946	1.708030555055275e-03	5.600000000000068e+02	8.281209793952738e-01
1.089000e+09	  3	  3000	   252	1.436058456167607e-03	5.610000000000068e+02	3.473241377727963e-01
1.090000e+09	  3	  3000	  2242	1.287501910340736e-03	5.610000000000068e+02	8.654971435884816e-01
1.091000e+09	  3	  3000	  1546	3.214011804005379e-03	5.620000000000068e+02	3.867834054263741e-01
1.092000e+09	  3	  3000	  1519	1.518676409651544e-03	5.620000000000068e+02	9.115018647585331e-01
1.093000e+09	  3	  3000	  2566	2.108901081559909e-03	5.630000000000069e+02	3.718776437680895e-01
1.094000e+09	  3	  3000	  2952	1.288951875389981e-03	5.630000000000069e+02	8.274093040268405e-01
1.095000e+09	  3	  3000	  2622	8.579372057741690e-07	5.640000000000069e+02	2.809740001033694e-01
1.096000e+09	  3	  3000	  2820	2.098255199881779e-03	5.640000000000069e+02	7.374426415148720e-01
1.097000e+09	  3	  3000	     1	3.960383131308492e-05	5.650000000000069e+02	1.965622125650557e-01
collision No.97	5.654173e+02[yr]	i=1, j=234	r_ij=6.077206428950911e-05	radius[1]+radius[234]=6.082371088914149e-05
1.098000e+09	  3	  3000	  2293	1.382531692746149e-03	5.650000000000069e+02	6.595096525249307e-01
1.099000e+09	  3	  3000	    46	1.402102322729095e-03	5.660000000000070e+02	1.253184098503405e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.100000e+09	  3	  3000	  1054	1.098453128009013e-03	5.660000000000070e+02	5.896622496954270e-01
1.101000e+09	  3	  3000	  1617	1.783505558697147e-03	5.670000000000070e+02	5.692973119159266e-02
1.102000e+09	  3	  3000	  1304	1.402453366984335e-03	5.670000000000070e+02	5.369355885764998e-01
1.103000e+09	  3	  3000	     1	1.519426041360710e-06	5.680000000000070e+02	1.550164968697346e-02
collision No.98	5.682267e+02[yr]	i=3, j=298	r_ij=5.961554403371789e-05	radius[3]+radius[298]=5.962103224777778e-05
1.104000e+09	  3	  3000	  1190	2.127044958900118e-03	5.680000000000070e+02	4.702393429848240e-01
1.105000e+09	  3	  3000	  2928	1.553946243696511e-03	5.680000000000070e+02	9.231386443330276e-01
1.106000e+09	  3	  3000	  2584	2.101598842606521e-03	5.690000000000070e+02	3.782006203917588e-01
1.107000e+09	  3	  3000	  1589	2.236781516450592e-03	5.690000000000070e+02	8.320820514755163e-01
1.108000e+09	  3	  3000	  2622	6.007148927831941e-06	5.700000000000072e+02	2.916510102049255e-01
1.109000e+09	  3	  3000	  1868	1.758547665934853e-03	5.700000000000072e+02	7.582725994377919e-01
1.110000e+09	  3	  3000	  1545	1.468454117349548e-03	5.710000000000072e+02	2.214611361542710e-01
1.111000e+09	  3	  3000	  2204	1.750667475889982e-03	5.710000000000072e+02	6.845344960165356e-01
1.112000e+09	  3	  3000	  1832	1.552219738349561e-03	5.720000000000072e+02	1.473998806234907e-01
1.113000e+09	  3	  3000	   153	1.141628499570770e-03	5.720000000000072e+02	6.159045408980427e-01
1.114000e+09	  3	  3000	  1291	1.792923314659414e-03	5.730000000000073e+02	8.988593380443072e-02
1.115000e+09	  3	  3000	  1950	1.832574331800729e-03	5.730000000000073e+02	5.990703071895264e-01
1.116000e+09	  3	  3000	  1426	1.350664389678771e-03	5.740000000000073e+02	1.062246027385786e-01
1.117000e+09	  3	  3000	  1792	1.553218228943469e-03	5.740000000000073e+02	6.171713294939920e-01
collision No.99	5.751142e+02[yr]	i=3, j=1287	r_ij=6.045065022028195e-05	radius[3]+radius[1287]=6.045764575690757e-05
1.118000e+09	  3	  3000	  2508	1.463310229589972e-03	5.750000000000073e+02	1.303175880203647e-01
collision No.100	5.752784e+02[yr]	i=2, j=95	r_ij=6.117748830745499e-05	radius[2]+radius[95]=6.123599310764180e-05
1.119000e+09	  3	  3000	  2436	1.607396076681213e-03	5.750000000000073e+02	6.511444812226120e-01
1.120000e+09	  3	  3000	  2513	1.413060982388135e-03	5.760000000000073e+02	1.708926796622353e-01
1.121000e+09	  3	  3000	   110	1.680564921020459e-03	5.760000000000073e+02	6.872027346911657e-01
1.122000e+09	  3	  3000	  2359	2.650228146091837e-03	5.770000000000074e+02	2.070241537782083e-01
1.123000e+09	  3	  3000	   588	1.998242181654846e-03	5.770000000000074e+02	7.168227645883173e-01
1.124000e+09	  3	  3000	  2840	1.988159506426281e-03	5.780000000000074e+02	2.271070163713654e-01
1.125000e+09	  3	  3000	  2158	1.272054449589313e-03	5.780000000000074e+02	7.341177579836810e-01
collision No.101	5.788667e+02[yr]	i=1, j=1982	r_ij=6.137823334740369e-05	radius[1]+radius[1982]=6.151132178710486e-05
1.126000e+09	  3	  3000	  1532	1.152517908008119e-03	5.790000000000074e+02	2.377002575381856e-01
1.127000e+09	  3	  3000	  1244	1.969897947767862e-03	5.790000000000074e+02	7.374011543612540e-01
collision No.102	5.800834e+02[yr]	i=1, j=2622	r_ij=6.018926509778613e-05	radius[1]+radius[2622]=6.021330553362480e-05
1.128000e+09	  3	  3000	   866	2.188510777662778e-03	5.800000000000075e+02	2.406552854077616e-01
1.129000e+09	  3	  3000	  2731	1.300866406427835e-03	5.800000000000075e+02	7.696447172642592e-01
1.130000e+09	  3	  3000	  1926	1.650189362467826e-03	5.810000000000075e+02	2.960153346563890e-01
1.131000e+09	  3	  3000	  2108	1.866444956242397e-03	5.810000000000075e+02	8.241002227213456e-01
1.132000e+09	  3	  3000	  1263	1.845810174276475e-03	5.820000000000075e+02	3.515331961827312e-01
1.133000e+09	  3	  3000	   264	2.337467219454721e-03	5.820000000000075e+02	8.772589798470155e-01
1.134000e+09	  3	  3000	   716	1.692643013326312e-03	5.830000000000075e+02	4.062051563310881e-01
1.135000e+09	  3	  3000	  1464	1.623377429278708e-03	5.830000000000075e+02	9.328330913782745e-01
1.136000e+09	  3	  3000	   538	1.570749900318952e-03	5.840000000000076e+02	4.606333052516959e-01
1.137000e+09	  3	  3000	  1555	1.243794843048479e-03	5.840000000000076e+02	9.883884130064814e-01
