myid = 37	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/rand38/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*1.0)
PLANET_INC	((0.01*1.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*1.0)
INC_RMS	((0.01*1.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.995000e+09	  1	  1000	   916	1.401428312946739e-03	4.216965034285813e+03	5.287145095266421e+02
2.996000e+09	  1	  1000	   328	1.767567614775483e-03	4.216965034285813e+03	5.302937530741209e+02
2.997000e+09	  1	  1000	   332	1.863076161936592e-03	4.216965034285813e+03	5.318815022402705e+02
2.998000e+09	  1	  1000	   800	1.778258244340471e-03	4.216965034285813e+03	5.334616831177769e+02
2.999000e+09	  1	  1000	   476	1.750396570756688e-03	4.216965034285813e+03	5.350450498352416e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
3.000000e+09	  1	  1000	   487	1.552952001471183e-03	4.216965034285813e+03	5.366275678805232e+02
3.001000e+09	  1	  1000	   662	1.828082798584447e-03	4.216965034285813e+03	5.382113228773170e+02
3.002000e+09	  1	  1000	   319	1.195513901456348e-03	4.216965034285813e+03	5.397944901540430e+02
3.003000e+09	  1	  1000	   637	1.409904041111380e-03	4.216965034285813e+03	5.413781793454432e+02
3.004000e+09	  1	  1000	   110	1.360994798069287e-03	4.216965034285813e+03	5.429632257997620e+02
3.005000e+09	  1	  1000	   634	1.528064852305398e-03	4.216965034285813e+03	5.445442707608511e+02
3.006000e+09	  1	  1000	   525	1.451108216747065e-03	4.216965034285813e+03	5.461291047178026e+02
3.007000e+09	  1	  1000	   479	1.628385949144872e-03	4.216965034285813e+03	5.477112709117011e+02
3.008000e+09	  1	  1000	    12	1.412723721879479e-03	4.216965034285813e+03	5.492936746399683e+02
3.009000e+09	  1	  1000	    10	1.645077471831765e-03	4.216965034285813e+03	5.508785213479979e+02
3.010000e+09	  1	  1000	   423	1.441580489422477e-03	4.216965034285813e+03	5.524609020996969e+02
3.011000e+09	  1	  1000	   724	1.524714522740025e-03	4.216965034285813e+03	5.540449720774890e+02
3.012000e+09	  1	  1000	   391	1.376256713198444e-03	4.216965034285813e+03	5.556280517637933e+02
3.013000e+09	  1	  1000	   194	1.428850395007865e-03	4.216965034285813e+03	5.572102859286470e+02
3.014000e+09	  1	  1000	   181	1.458837971745745e-03	4.216965034285813e+03	5.587938023630553e+02
3.015000e+09	  1	  1000	   361	3.551601482049477e-03	4.216965034285813e+03	5.603772447054836e+02
3.016000e+09	  1	  1000	   161	1.554227498170024e-03	4.216965034285813e+03	5.619605440747448e+02
3.017000e+09	  1	  1000	    89	2.246977504026685e-03	4.216965034285813e+03	5.635432946948303e+02
3.018000e+09	  1	  1000	   144	1.671274801440280e-03	4.216965034285813e+03	5.651276308191443e+02
3.019000e+09	  1	  1000	   797	9.598123776689569e-04	4.216965034285813e+03	5.667098012907130e+02
3.020000e+09	  1	  1000	   877	1.827856133275603e-03	4.216965034285813e+03	5.682930718975495e+02
3.021000e+09	  1	  1000	   315	1.440831199175692e-03	4.216965034285813e+03	5.698757972763535e+02
3.022000e+09	  1	  1000	   467	1.669296463244842e-03	4.216965034285813e+03	5.714585060633274e+02
3.023000e+09	  1	  1000	    66	1.274575930289013e-03	4.216965034285813e+03	5.730434774422930e+02
3.024000e+09	  1	  1000	   871	2.433310898444698e-03	4.216965034285813e+03	5.746256515533437e+02
3.025000e+09	  1	  1000	   503	1.480367449588055e-03	4.216965034285813e+03	5.762108291045583e+02
3.026000e+09	  1	  1000	   170	2.042465133129372e-03	4.216965034285813e+03	5.777917263234941e+02
3.027000e+09	  1	  1000	   852	1.526707302242412e-03	4.216965034285813e+03	5.793771360825564e+02
3.028000e+09	  1	  1000	    55	1.170603486770749e-03	4.216965034285813e+03	5.809590419182559e+02
3.029000e+09	  1	  1000	   485	1.291215544212334e-03	4.216965034285813e+03	5.825436238625855e+02
3.030000e+09	  1	  1000	   390	1.496000584645891e-03	4.216965034285813e+03	5.841256876622969e+02
3.031000e+09	  1	  1000	   184	2.525356286921861e-03	4.216965034285813e+03	5.857101206951346e+02
3.032000e+09	  1	  1000	   403	1.273790252348502e-03	4.216965034285813e+03	5.872932047231371e+02
3.033000e+09	  1	  1000	   963	1.646948118974463e-03	4.216965034285813e+03	5.888762604789093e+02
3.034000e+09	  1	  1000	   195	1.677320171337181e-03	4.216965034285813e+03	5.904593734524011e+02
3.035000e+09	  1	  1000	    48	1.755935680434297e-03	4.216965034285813e+03	5.920423763102617e+02
3.036000e+09	  1	  1000	   734	1.436607976270157e-03	4.216965034285813e+03	5.936264521712893e+02
3.037000e+09	  1	  1000	   790	2.077168029596749e-03	4.216965034285813e+03	5.952094316466834e+02
3.038000e+09	  1	  1000	   895	1.235919061312678e-03	4.216965034285813e+03	5.967924511925920e+02
3.039000e+09	  1	  1000	   341	1.791192549274883e-03	4.216965034285813e+03	5.983767233758632e+02
3.040000e+09	  1	  1000	   554	1.994075705697487e-03	4.216965034285813e+03	5.999586449777504e+02
3.041000e+09	  1	  1000	   431	1.916386352284878e-03	4.216965034285813e+03	6.015443454561472e+02
3.042000e+09	  1	  1000	    51	1.046728763758155e-03	4.216965034285813e+03	6.031266680016728e+02
3.043000e+09	  1	  1000	   542	1.756854017038540e-03	4.216965034285813e+03	6.047112814338226e+02
3.044000e+09	  1	  1000	   658	1.914808456821522e-03	4.216965034285813e+03	6.062931326381097e+02
3.045000e+09	  1	  1000	   902	2.078907125909793e-03	4.216965034285813e+03	6.078782806295478e+02
3.046000e+09	  1	  1000	   702	1.433002248718365e-03	4.216965034285813e+03	6.094613271098555e+02
3.047000e+09	  1	  1000	   311	1.667379854789280e-03	4.216965034285813e+03	6.110457182257485e+02
3.048000e+09	  1	  1000	   184	1.710362409257404e-03	4.216965034285813e+03	6.126298057133553e+02
3.049000e+09	  1	  1000	   796	1.967605580055029e-03	4.216965034285813e+03	6.142081748352459e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
3.050000e+09	  1	  1000	   201	1.620643961736932e-03	4.216965034285813e+03	6.157936397606421e+02
3.051000e+09	  1	  1000	    25	1.577145533599157e-03	4.216965034285813e+03	6.173744108571941e+02
3.052000e+09	  1	  1000	   665	1.638663732294551e-03	4.216965034285813e+03	6.189609986188125e+02
3.053000e+09	  1	  1000	   395	1.915678350358413e-03	4.216965034285813e+03	6.205430524032705e+02
3.054000e+09	  1	  1000	   960	1.598804083482657e-03	4.216965034285813e+03	6.221251113408641e+02
3.055000e+09	  1	  1000	   886	1.749528022392304e-03	4.216965034285813e+03	6.237100944181652e+02
3.056000e+09	  1	  1000	   845	9.650257344779465e-04	4.216965034285813e+03	6.252925478979759e+02
3.057000e+09	  1	  1000	   700	1.381217900133863e-03	4.216965034285813e+03	6.268767213343491e+02
3.058000e+09	  1	  1000	   640	1.463601574640083e-03	4.216965034285813e+03	6.284592954698797e+02
3.059000e+09	  1	  1000	    17	1.503839627258919e-03	4.216965034285813e+03	6.300444399806059e+02
3.060000e+09	  1	  1000	   868	1.720857571762171e-03	4.216965034285813e+03	6.316253597805867e+02
3.061000e+09	  1	  1000	    42	1.622496516307771e-03	4.216965034285813e+03	6.332119240332745e+02
3.062000e+09	  1	  1000	   727	1.315047644826372e-03	4.216965034285813e+03	6.347913825557555e+02
3.063000e+09	  1	  1000	    23	1.324263426630039e-03	4.216965034285813e+03	6.363780806389320e+02
3.064000e+09	  1	  1000	    22	2.342939674077601e-03	4.216965034285813e+03	6.379580090276116e+02
3.065000e+09	  1	  1000	   525	1.579060896817653e-03	4.216965034285813e+03	6.395429721715157e+02
3.066000e+09	  1	  1000	   156	1.303023053401328e-03	4.216965034285813e+03	6.411250067533581e+02
3.067000e+09	  1	  1000	   760	1.779189842786248e-03	4.216965034285813e+03	6.427093464995993e+02
3.068000e+09	  1	  1000	   492	1.353521748537173e-03	4.216965034285813e+03	6.442919176969694e+02
3.069000e+09	  1	  1000	   267	1.132956471706554e-03	4.216965034285813e+03	6.458732991431559e+02
3.070000e+09	  1	  1000	   897	1.706792894585601e-03	4.216965034285813e+03	6.474578332926333e+02
3.071000e+09	  1	  1000	     8	1.447458107242664e-03	4.216965034285813e+03	6.490394261925769e+02
3.072000e+09	  1	  1000	   748	1.585487872096733e-03	4.216965034285813e+03	6.506226423089653e+02
3.073000e+09	  1	  1000	   118	1.666417331002024e-03	4.216965034285813e+03	6.522062991525003e+02
3.074000e+09	  1	  1000	   346	1.746211449615395e-03	4.216965034285813e+03	6.537859845405374e+02
3.075000e+09	  1	  1000	   644	1.476581552476401e-03	4.216965034285813e+03	6.553693411324879e+02
3.076000e+09	  1	  1000	   942	1.709510259447021e-03	4.216965034285813e+03	6.569506820731707e+02
3.077000e+09	  1	  1000	   946	1.335333208138995e-03	4.216965034285813e+03	6.585346277336519e+02
3.078000e+09	  1	  1000	   761	1.378053663488577e-03	4.216965034285813e+03	6.601162459330691e+02
3.079000e+09	  1	  1000	   334	1.613037296450816e-03	4.216965034285813e+03	6.616998156462952e+02
3.080000e+09	  1	  1000	    68	1.405394635055945e-03	4.216965034285813e+03	6.632774634244836e+02
3.081000e+09	  1	  1000	   206	3.181539343918300e-03	4.216965034285813e+03	6.648603101559785e+02
3.082000e+09	  1	  1000	   511	1.692612881577257e-03	4.216965034285813e+03	6.664437615966868e+02
3.083000e+09	  1	  1000	   188	1.366150781859962e-03	4.216965034285813e+03	6.680259215942185e+02
3.084000e+09	  1	  1000	   727	1.279038463976336e-03	4.216965034285813e+03	6.696098018020513e+02
3.085000e+09	  1	  1000	   976	1.548998220351136e-03	4.216965034285813e+03	6.711905336628417e+02
3.086000e+09	  1	  1000	   864	1.289223184192212e-03	4.216965034285813e+03	6.727755182254444e+02
3.087000e+09	  1	  1000	   503	1.519974009592648e-03	4.216965034285813e+03	6.743567112793365e+02
3.088000e+09	  1	  1000	   729	1.509146020178465e-03	4.216965034285813e+03	6.759417322560720e+02
3.089000e+09	  1	  1000	   975	1.669573374954895e-03	4.216965034285813e+03	6.775229468191498e+02
3.090000e+09	  1	  1000	   706	7.078124222578355e-04	4.216965034285813e+03	6.791067528579534e+02
3.091000e+09	  1	  1000	   926	1.286042212640303e-03	4.216965034285813e+03	6.806887465394589e+02
3.092000e+09	  1	  1000	   424	1.304899831353395e-03	4.216965034285813e+03	6.822717918543623e+02
3.093000e+09	  1	  1000	   804	1.523639104256264e-03	4.216965034285813e+03	6.838527691604927e+02
3.094000e+09	  1	  1000	   134	1.401283627694727e-03	4.216965034285813e+03	6.854363040351782e+02
3.095000e+09	  1	  1000	   214	1.130216802784766e-03	4.216965034285813e+03	6.870185490914844e+02
3.096000e+09	  1	  1000	   331	1.415726825034001e-03	4.216965034285813e+03	6.886027197133959e+02
3.097000e+09	  1	  1000	   278	1.510923795515866e-03	4.216965034285813e+03	6.901848117428200e+02
3.098000e+09	  1	  1000	   634	1.803339900370567e-03	4.216965034285813e+03	6.917689201403020e+02
3.099000e+09	  1	  1000	    57	1.904794557822379e-03	4.216965034285813e+03	6.933509560863787e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
3.100000e+09	  1	  1000	   829	2.940714403867286e-03	4.216965034285813e+03	6.949352567641139e+02
3.101000e+09	  1	  1000	   419	1.587020240795670e-03	4.216965034285813e+03	6.965173316585780e+02
3.102000e+09	  1	  1000	   397	1.450698364265127e-03	4.216965034285813e+03	6.980990392499364e+02
3.103000e+09	  1	  1000	   564	1.432866056891815e-03	4.216965034285813e+03	6.996817704039507e+02
3.104000e+09	  1	  1000	   226	1.371912474639853e-03	4.216965034285813e+03	7.012637005312946e+02
3.105000e+09	  1	  1000	   280	1.338594182821020e-03	4.216965034285813e+03	7.028466477612106e+02
3.106000e+09	  1	  1000	   816	1.835093020041644e-03	4.216965034285813e+03	7.044295287802051e+02
3.107000e+09	  1	  1000	   663	1.441185547622548e-03	4.216965034285813e+03	7.060122288143236e+02
3.108000e+09	  1	  1000	   256	1.818331344291103e-03	4.216965034285813e+03	7.075955601049350e+02
3.109000e+09	  1	  1000	   420	1.664477573985651e-03	4.216965034285813e+03	7.091759407668021e+02
3.110000e+09	  1	  1000	   467	1.416457707465738e-03	4.216965034285813e+03	7.107619834690721e+02
3.111000e+09	  1	  1000	   770	1.907724152124642e-03	4.216965034285813e+03	7.123415042580675e+02
3.112000e+09	  1	  1000	   178	1.659728774794133e-03	4.216965034285813e+03	7.139236376720975e+02
3.113000e+09	  1	  1000	   236	1.394201961676930e-03	4.216965034285813e+03	7.155038081274176e+02
3.114000e+09	  1	  1000	   233	1.975333427881419e-03	4.216965034285813e+03	7.170875924461085e+02
3.115000e+09	  1	  1000	   716	2.016033972166196e-03	4.216965034285813e+03	7.186689927454464e+02
3.116000e+09	  1	  1000	    19	1.166255268584238e-03	4.216965034285813e+03	7.202531923999992e+02
3.117000e+09	  1	  1000	   723	1.747857289912364e-03	4.216965034285813e+03	7.218331430336420e+02
3.118000e+09	  1	  1000	   322	1.414112667119939e-03	4.216965034285813e+03	7.234184534022306e+02
3.119000e+09	  1	  1000	   312	1.374731191575645e-03	4.216965034285813e+03	7.249982519315920e+02
3.120000e+09	  1	  1000	    66	1.609463719345536e-03	4.216965034285813e+03	7.265828986405508e+02
3.121000e+09	  1	  1000	   932	1.390308583998134e-03	4.216965034285813e+03	7.281633862387921e+02
3.122000e+09	  1	  1000	   563	1.348997046760318e-03	4.216965034285813e+03	7.297445735180218e+02
3.123000e+09	  1	  1000	   579	1.416969779121999e-03	4.216965034285813e+03	7.313258180015048e+02
3.124000e+09	  1	  1000	   227	1.508207998253068e-03	4.216965034285813e+03	7.329069767142780e+02
3.125000e+09	  1	  1000	   659	1.803632014089060e-03	4.216965034285813e+03	7.344888230628204e+02
3.126000e+09	  1	  1000	   224	1.903411510440976e-03	4.216965034285813e+03	7.360688788567569e+02
3.127000e+09	  1	  1000	   314	1.236091300688617e-03	4.216965034285813e+03	7.376519523699509e+02
3.128000e+09	  1	  1000	   262	1.405166896786506e-03	4.216965034285813e+03	7.392336707639466e+02
3.129000e+09	  1	  1000	   400	2.658911190931629e-03	4.216965034285813e+03	7.408162956302124e+02
3.130000e+09	  1	  1000	   500	1.892627103825535e-03	4.216965034285813e+03	7.423980692554771e+02
3.131000e+09	  1	  1000	   541	1.466928454587801e-03	4.216965034285813e+03	7.439799855637559e+02
3.132000e+09	  1	  1000	   871	1.474030441819057e-03	4.216965034285813e+03	7.455578321392893e+02
3.133000e+09	  1	  1000	   268	1.934825523300590e-03	4.216965034285813e+03	7.471389886089999e+02
3.134000e+09	  1	  1000	   178	1.860918833498728e-03	4.216965034285813e+03	7.487219443881642e+02
3.135000e+09	  1	  1000	   652	1.691117919933607e-03	4.216965034285813e+03	7.503006291939206e+02
3.136000e+09	  1	  1000	   193	1.630046014532854e-03	4.216965034285813e+03	7.518827953501331e+02
3.137000e+09	  1	  1000	   721	1.533954180592496e-03	4.216965034285813e+03	7.534629510084246e+02
3.138000e+09	  1	  1000	   952	1.660451243790555e-03	4.216965034285813e+03	7.550453639497977e+02
3.139000e+09	  1	  1000	   302	1.604678646369809e-03	4.216965034285813e+03	7.566243840474938e+02
3.140000e+09	  1	  1000	    87	9.747096940749391e-04	4.216965034285813e+03	7.582070817594126e+02
3.141000e+09	  1	  1000	   285	2.757627490292157e-03	4.216965034285813e+03	7.597867184259813e+02
3.142000e+09	  1	  1000	   218	1.247907435314169e-03	4.216965034285813e+03	7.613687299545662e+02
3.143000e+09	  1	  1000	   396	1.641526687840582e-03	4.216965034285813e+03	7.629500475693437e+02
3.144000e+09	  1	  1000	   306	2.365585817615791e-03	4.216965034285813e+03	7.645306241584269e+02
3.145000e+09	  1	  1000	   726	1.316979564636317e-03	4.216965034285813e+03	7.661116223315386e+02
3.146000e+09	  1	  1000	   584	1.790905227826023e-03	4.216965034285813e+03	7.676906430957839e+02
3.147000e+09	  1	  1000	   340	1.058409113084755e-03	4.216965034285813e+03	7.692728742110771e+02
3.148000e+09	  1	  1000	   535	1.602491886255537e-03	4.216965034285813e+03	7.708519898926180e+02
3.149000e+09	  1	  1000	   913	1.335182796111731e-03	4.216965034285813e+03	7.724357137631878e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
3.150000e+09	  1	  1000	   655	1.628148040476813e-03	4.216965034285813e+03	7.740149074750301e+02
3.151000e+09	  1	  1000	    14	1.948437088712889e-03	4.216965034285813e+03	7.755971844286769e+02
3.152000e+09	  1	  1000	    93	1.343343345426660e-03	4.216965034285813e+03	7.771775573252481e+02
3.153000e+09	  1	  1000	    60	1.256603164319861e-03	4.216965034285813e+03	7.787597750551384e+02
3.154000e+09	  1	  1000	   751	1.443274242669327e-03	4.216965034285813e+03	7.803407176864528e+02
3.155000e+09	  1	  1000	   988	1.699315833045230e-03	4.216965034285813e+03	7.819220197462027e+02
3.156000e+09	  1	  1000	    56	1.233858607878051e-03	4.216965034285813e+03	7.835029199743136e+02
3.157000e+09	  1	  1000	    99	2.172151465450970e-03	4.216965034285813e+03	7.850803746862028e+02
3.158000e+09	  1	  1000	   763	1.460706501991049e-03	4.216965034285813e+03	7.866639646881828e+02
3.159000e+09	  1	  1000	    11	1.529969168316591e-03	4.216965034285813e+03	7.882423036951724e+02
3.160000e+09	  1	  1000	    65	1.439081843398741e-03	4.216965034285813e+03	7.898277236727143e+02
3.161000e+09	  1	  1000	    96	1.713230089147823e-03	4.216965034285813e+03	7.914085616144725e+02
3.162000e+09	  1	  1000	   351	1.004013880575334e-03	4.216965034285813e+03	7.929906504767434e+02
3.163000e+09	  1	  1000	   470	8.763246800114510e-04	4.216965034285813e+03	7.945721975085073e+02
3.164000e+09	  1	  1000	   816	1.874016730818457e-03	4.216965034285813e+03	7.961549457417531e+02
3.165000e+09	  1	  1000	   774	1.723597228309204e-03	4.216965034285813e+03	7.977350129158896e+02
3.166000e+09	  1	  1000	   957	1.894829129723689e-03	4.216965034285813e+03	7.993182172521966e+02
3.167000e+09	  1	  1000	   129	1.720860259796180e-03	4.216965034285813e+03	8.008991337559544e+02
3.168000e+09	  1	  1000	   193	1.596684613902462e-03	4.216965034285813e+03	8.024808176155619e+02
3.169000e+09	  1	  1000	   880	1.336804141630725e-03	4.216965034285813e+03	8.040636740827927e+02
3.170000e+09	  1	  1000	   512	2.019596500751446e-03	4.216965034285813e+03	8.056444254444619e+02
3.171000e+09	  1	  1000	   244	1.775024676177339e-03	4.216965034285813e+03	8.072266649319937e+02
3.172000e+09	  1	  1000	   324	1.332566634212512e-03	4.216965034285813e+03	8.088068204815811e+02
3.173000e+09	  1	  1000	   999	1.789932358200395e-03	4.216965034285813e+03	8.103905182633569e+02
3.174000e+09	  1	  1000	   862	1.935085919409812e-03	4.216965034285813e+03	8.119701067431413e+02
3.175000e+09	  1	  1000	   811	1.388176058822584e-03	4.216965034285813e+03	8.135531718013451e+02
3.176000e+09	  1	  1000	   111	1.409575581792597e-03	4.216965034285813e+03	8.151319436124307e+02
3.177000e+09	  1	  1000	   257	1.420110060298045e-03	4.216965034285813e+03	8.167135226669442e+02
3.178000e+09	  1	  1000	   240	1.763599286495463e-03	4.216965034285813e+03	8.182966504472359e+02
3.179000e+09	  1	  1000	   862	1.379665161541321e-03	4.216965034285813e+03	8.198766329453695e+02
3.180000e+09	  1	  1000	   172	1.606019888775078e-03	4.216965034285813e+03	8.214596377316535e+02
3.181000e+09	  1	  1000	   925	1.077528829984454e-03	4.216965034285813e+03	8.230397403959455e+02
3.182000e+09	  1	  1000	   949	1.031863301442623e-03	4.216965034285813e+03	8.246217534232500e+02
3.183000e+09	  1	  1000	   375	1.638774446241160e-03	4.216965034285813e+03	8.261959224480337e+02
3.184000e+09	  1	  1000	   652	1.062458540122071e-03	4.216965034285813e+03	8.277783183666712e+02
3.185000e+09	  1	  1000	    64	1.763255272140384e-03	4.216965034285813e+03	8.293583094109441e+02
3.186000e+09	  1	  1000	   185	1.519253614374505e-03	4.216965034285813e+03	8.309409971325300e+02
3.187000e+09	  1	  1000	   821	1.887376301927873e-03	4.216965034285813e+03	8.325201722258601e+02
3.188000e+09	  1	  1000	   545	1.753996144831732e-03	4.216965034285813e+03	8.341033917370277e+02
3.189000e+09	  1	  1000	   967	1.645264511014397e-03	4.216965034285813e+03	8.356816735240137e+02
3.190000e+09	  1	  1000	   107	1.453815650195991e-03	4.216965034285813e+03	8.372640849879962e+02
3.191000e+09	  1	  1000	   510	1.474476936856479e-03	4.216965034285813e+03	8.388446370030769e+02
3.192000e+09	  1	  1000	   625	1.420360576447412e-03	4.216965034285813e+03	8.404266647396344e+02
3.193000e+09	  1	  1000	   723	1.917882895402295e-03	4.216965034285813e+03	8.420062891471113e+02
3.194000e+09	  1	  1000	   426	1.262552864773522e-03	4.216965034285813e+03	8.435846038844711e+02
3.195000e+09	  1	  1000	   280	1.688489725450798e-03	4.216965034285813e+03	8.451620237347998e+02
3.196000e+09	  1	  1000	   722	1.812174831346016e-03	4.216965034285813e+03	8.467451719616785e+02
3.197000e+09	  1	  1000	   253	1.521964677415044e-03	4.216965034285813e+03	8.483243069675037e+02
3.198000e+09	  1	  1000	   737	1.755604567026919e-03	4.216965034285813e+03	8.499069357160286e+02
3.199000e+09	  1	  1000	   233	1.514089908321979e-03	4.216965034285813e+03	8.514869467025964e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
3.200000e+09	  1	  1000	   256	1.834828201137162e-03	4.216965034285813e+03	8.530677940866626e+02
3.201000e+09	  1	  1000	   355	1.238387702703712e-03	4.216965034285813e+03	8.546501501308559e+02
3.202000e+09	  1	  1000	   757	1.756623420587680e-03	4.216965034285813e+03	8.562307183481013e+02
3.203000e+09	  1	  1000	   947	8.722651422390005e-04	4.216965034285813e+03	8.578102956331267e+02
3.204000e+09	  1	  1000	   684	1.652495579367159e-03	4.216965034285813e+03	8.593920502435843e+02
3.205000e+09	  1	  1000	   612	1.312140497401655e-03	4.216965034285813e+03	8.609728264799068e+02
3.206000e+09	  1	  1000	   809	1.621087287873259e-03	4.216965034285813e+03	8.625550287737723e+02
3.207000e+09	  1	  1000	   864	1.287237301789487e-03	4.216965034285813e+03	8.641353826835608e+02
3.208000e+09	  1	  1000	   694	2.586714464126175e-03	4.216965034285813e+03	8.657166304563882e+02
3.209000e+09	  1	  1000	   229	1.290794259367766e-03	4.216965034285813e+03	8.672981861642959e+02
3.210000e+09	  1	  1000	   483	2.459809312734919e-03	4.216965034285813e+03	8.688798438485793e+02
3.211000e+09	  1	  1000	   855	1.685546552763573e-03	4.216965034285813e+03	8.704609827042947e+02
3.212000e+09	  1	  1000	   816	1.608126287791832e-03	4.216965034285813e+03	8.720392845038962e+02
3.213000e+09	  1	  1000	   353	1.140050566923242e-03	4.216965034285813e+03	8.736236440067275e+02
3.214000e+09	  1	  1000	   796	1.423933020052510e-03	4.216965034285813e+03	8.752007839628427e+02
3.215000e+09	  1	  1000	   650	1.302035685791250e-03	4.216965034285813e+03	8.767866354538171e+02
3.216000e+09	  1	  1000	   163	1.587316868717690e-03	4.216965034285813e+03	8.783617734143216e+02
3.217000e+09	  1	  1000	   318	1.968496290422016e-03	4.216965034285813e+03	8.799449857513249e+02
3.218000e+09	  1	  1000	   668	2.051084790245305e-03	4.216965034285813e+03	8.815247451557514e+02
3.219000e+09	  1	  1000	   989	1.768068716455649e-03	4.216965034285813e+03	8.831054783895510e+02
3.220000e+09	  1	  1000	   297	1.443029556152316e-03	4.216965034285813e+03	8.846867779544624e+02
3.221000e+09	  1	  1000	   958	2.151842419242674e-03	4.216965034285813e+03	8.862668839294207e+02
3.222000e+09	  1	  1000	    35	2.124966820443765e-03	4.216965034285813e+03	8.878491235380895e+02
3.223000e+09	  1	  1000	   310	1.286732214448501e-03	4.216965034285813e+03	8.894291999933480e+02
3.224000e+09	  1	  1000	   542	1.482727757653250e-03	4.216965034285813e+03	8.910119258140303e+02
3.225000e+09	  1	  1000	    51	1.005029682767616e-03	4.216965034285813e+03	8.925912237517247e+02
3.226000e+09	  1	  1000	   186	1.873045337931814e-03	4.216965034285813e+03	8.941741759927421e+02
3.227000e+09	  1	  1000	   592	1.474462700039454e-03	4.216965034285813e+03	8.957546099791605e+02
3.228000e+09	  1	  1000	   264	8.196809922194721e-04	4.216965034285813e+03	8.973355514974481e+02
3.229000e+09	  1	  1000	   316	1.831265384376573e-03	4.216965034285813e+03	8.989154995978249e+02
3.230000e+09	  1	  1000	   177	1.440267829186777e-03	4.216965034285813e+03	9.004976031540753e+02
3.231000e+09	  1	  1000	   963	1.687177430875918e-03	4.216965034285813e+03	9.020758497287907e+02
3.232000e+09	  1	  1000	   444	1.657598676250935e-03	4.216965034285813e+03	9.036581961573579e+02
3.233000e+09	  1	  1000	   194	1.472279212511430e-03	4.216965034285813e+03	9.052368060594514e+02
3.234000e+09	  1	  1000	   831	1.872370151898411e-03	4.216965034285813e+03	9.068183588485829e+02
3.235000e+09	  1	  1000	   301	1.571097703019090e-03	4.216965034285813e+03	9.083984252401332e+02
3.236000e+09	  1	  1000	   312	1.980718206204112e-03	4.216965034285813e+03	9.099815611821592e+02
3.237000e+09	  1	  1000	   506	1.784923618748556e-03	4.216965034285813e+03	9.115608691142368e+02
3.238000e+09	  1	  1000	    91	1.263316054109965e-03	4.216965034285813e+03	9.131444094032825e+02
3.239000e+09	  1	  1000	   830	1.566356030970224e-03	4.216965034285813e+03	9.147220855209516e+02
3.240000e+09	  1	  1000	   270	1.686254147917856e-03	4.216965034285813e+03	9.163038792608980e+02
3.241000e+09	  1	  1000	   719	1.173377933730138e-03	4.216965034285813e+03	9.178845305952284e+02
3.242000e+09	  1	  1000	   205	1.521722138759763e-03	4.216965034285813e+03	9.194659194934522e+02
3.243000e+09	  1	  1000	   964	1.698279368187336e-03	4.216965034285813e+03	9.210461455749634e+02
3.244000e+09	  1	  1000	    23	1.380392285389680e-03	4.216965034285813e+03	9.226296763304131e+02
3.245000e+09	  1	  1000	   747	1.461195705374675e-03	4.216965034285813e+03	9.242079163598345e+02
3.246000e+09	  1	  1000	   381	1.998262225717200e-03	4.216965034285813e+03	9.257905153024662e+02
3.247000e+09	  1	  1000	   412	1.315237402438958e-03	4.216965034285813e+03	9.273701169178651e+02
3.248000e+09	  1	  1000	   349	2.095995312854306e-03	4.216965034285813e+03	9.289509246099095e+02
