9.679000e+08	  3	  2922	  2793	1.612066000064592e-03	4.216965034285813e+02	9.876165132181653e+01
9.680000e+08	  3	  2922	  1425	1.979434857276928e-03	4.216965034285813e+02	9.881613921859072e+01
9.681000e+08	  3	  2922	  2561	1.805900604707085e-03	4.216965034285813e+02	9.887064630653873e+01
9.682000e+08	  3	  2922	  2231	1.547655871669122e-03	4.216965034285813e+02	9.892504573498776e+01
9.683000e+08	  3	  2922	  1998	1.168171573177442e-03	4.216965034285813e+02	9.897944643483903e+01
9.684000e+08	  3	  2922	  1598	1.146812268637532e-03	4.216965034285813e+02	9.903367990049675e+01
9.685000e+08	  3	  2922	   852	1.413320774631881e-03	4.216965034285813e+02	9.908701496486773e+01
9.686000e+08	  3	  2922	  1023	1.577912066461694e-03	4.216965034285813e+02	9.914144258073765e+01
9.687000e+08	  3	  2922	  2170	1.372569281777576e-03	4.216965034285813e+02	9.919606476586260e+01
9.688000e+08	  3	  2922	  2543	1.017484468166715e-03	4.216965034285813e+02	9.925071938048755e+01
9.689000e+08	  3	  2922	    15	1.300224853164964e-03	4.216965034285813e+02	9.930544779061493e+01
9.690000e+08	  3	  2922	  2741	1.279603405013162e-03	4.216965034285813e+02	9.936019605325112e+01
9.691000e+08	  3	  2922	   350	1.438103665247347e-03	4.216965034285813e+02	9.941494725240958e+01
9.692000e+08	  3	  2922	  1443	1.850264437357726e-03	4.216965034285813e+02	9.946971570495438e+01
9.693000e+08	  3	  2922	   349	1.575632707649063e-03	4.216965034285813e+02	9.952444130752660e+01
9.694000e+08	  3	  2922	  1054	1.556799676263422e-03	4.216965034285813e+02	9.957917692901435e+01
9.695000e+08	  3	  2922	  1662	2.077474223400583e-03	4.216965034285813e+02	9.963386345281040e+01
9.696000e+08	  3	  2922	  1193	1.503896995385798e-03	4.216965034285813e+02	9.968798004659871e+01
9.697000e+08	  3	  2922	  1422	1.887589480876481e-03	4.216965034285813e+02	9.974250861576509e+01
9.698000e+08	  3	  2922	   548	1.370697014185928e-03	4.216965034285813e+02	9.979706748118768e+01
9.699000e+08	  3	  2922	  2900	1.648652056164005e-03	4.216965034285813e+02	9.985162630959769e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
9.700000e+08	  3	  2922	  2133	1.631657998195091e-03	4.216965034285813e+02	9.990615849876126e+01
9.701000e+08	  3	  2922	  2361	1.614533299682146e-03	4.216965034285813e+02	9.996069661588869e+01
9.702000e+08	  3	  2922	  2686	1.832900511219296e-03	4.216965034285813e+02	1.000152687059706e+02
9.703000e+08	  3	  2922	  1346	2.027817846123930e-03	4.216965034285813e+02	1.000698813742667e+02
9.704000e+08	  3	  2922	   158	1.561810312895766e-03	4.216965034285813e+02	1.001245084591620e+02
9.705000e+08	  3	  2922	  2120	1.388096316785009e-03	4.216965034285813e+02	1.001790849798438e+02
9.706000e+08	  3	  2922	   618	1.785191536126289e-03	4.216965034285813e+02	1.002337268766330e+02
9.707000e+08	  3	  2922	  1153	3.094468301358956e-03	4.216965034285813e+02	1.002883871487021e+02
9.708000e+08	  3	  2922	  1923	1.330368907870938e-03	4.216965034285813e+02	1.003429240708379e+02
9.709000e+08	  3	  2922	  1424	1.676576493535640e-03	4.216965034285813e+02	1.003969845497091e+02
9.710000e+08	  3	  2922	  2763	1.623685181398515e-03	4.216965034285813e+02	1.004515715813306e+02
9.711000e+08	  3	  2922	  2019	1.481741808330231e-03	4.216965034285813e+02	1.005060581010259e+02
9.712000e+08	  3	  2922	   486	1.658055837958869e-03	4.216965034285813e+02	1.005604158566770e+02
9.713000e+08	  3	  2922	  2115	1.245805607267029e-03	4.216965034285813e+02	1.006149524419278e+02
9.714000e+08	  3	  2922	  2787	1.868679854042071e-03	4.216965034285813e+02	1.006694776994467e+02
9.715000e+08	  3	  2922	  1495	1.445134230229833e-03	4.216965034285813e+02	1.007240164876863e+02
9.716000e+08	  3	  2922	  1339	2.063193057868421e-03	4.216965034285813e+02	1.007785484398760e+02
9.717000e+08	  3	  2922	  1759	1.488608883988997e-03	4.216965034285813e+02	1.008330337035521e+02
9.718000e+08	  3	  2922	  2283	2.374015306533362e-03	4.216965034285813e+02	1.008872381160065e+02
9.719000e+08	  3	  2922	  2607	1.029053935686915e-03	4.216965034285813e+02	1.009410838590465e+02
9.720000e+08	  3	  2922	  2478	1.253707396823570e-03	4.216965034285813e+02	1.009957980155817e+02
9.721000e+08	  3	  2922	  2821	1.312990207872166e-03	4.216965034285813e+02	1.010504755506260e+02
9.722000e+08	  3	  2922	  1139	1.268991798072646e-03	4.216965034285813e+02	1.011050832169164e+02
9.723000e+08	  3	  2922	  2399	1.684538114695958e-03	4.216965034285813e+02	1.011598529821047e+02
9.724000e+08	  3	  2922	   598	1.554620246279361e-03	4.216965034285813e+02	1.012145744522297e+02
collision No.79	5.229627e+02[yr]	i=3, j=2452	r_ij=5.934368617851908e-05	radius[3]+radius[2452]=5.941578286854986e-05
dE_heat=-1.976121e-10	dE_grav=1.982945e-10	dE_c=-2.924555e-19	v_imp=3.313805e-01
9.725000e+08	  3	  2921	  2697	1.409942378458495e-03	4.216965034285813e+02	1.012690318406563e+02
9.726000e+08	  3	  2921	   715	1.328816926889272e-03	4.216965034285813e+02	1.013234888430077e+02
9.727000e+08	  3	  2921	   104	2.130254000387574e-03	4.216965034285813e+02	1.013780291000312e+02
9.728000e+08	  3	  2921	   377	1.337430404833903e-03	4.216965034285813e+02	1.014325032202726e+02
9.729000e+08	  3	  2921	  1100	1.446605878071998e-03	4.216965034285813e+02	1.014869423813048e+02
9.730000e+08	  3	  2921	  1055	1.601939539220260e-03	4.216965034285813e+02	1.015413293728060e+02
9.731000e+08	  3	  2921	  2913	1.883810534964796e-03	4.216965034285813e+02	1.015952091221890e+02
9.732000e+08	  3	  2921	  1096	1.513349103641662e-03	4.216965034285813e+02	1.016491289294687e+02
9.733000e+08	  3	  2921	   688	1.673534975849585e-03	4.216965034285813e+02	1.017037185431711e+02
9.734000e+08	  3	  2921	   957	1.591782270726528e-03	4.216965034285813e+02	1.017583605683707e+02
9.735000e+08	  3	  2921	  1953	1.503356044949444e-03	4.216965034285813e+02	1.018129792729608e+02
9.736000e+08	  3	  2921	   205	1.350917129311419e-03	4.216965034285813e+02	1.018676446714868e+02
9.737000e+08	  3	  2921	   200	1.745749892076972e-03	4.216965034285813e+02	1.019209332256570e+02
9.738000e+08	  3	  2921	   378	1.613053312579091e-03	4.216965034285813e+02	1.019756819178227e+02
9.739000e+08	  3	  2921	  2706	1.527156447894075e-03	4.216965034285813e+02	1.020303753794413e+02
9.740000e+08	  3	  2921	   461	1.333520592476752e-03	4.216965034285813e+02	1.020848773279866e+02
9.741000e+08	  3	  2921	  2196	1.832371000489227e-03	4.216965034285813e+02	1.021394954063024e+02
9.742000e+08	  3	  2921	  2661	1.622589922323356e-03	4.216965034285813e+02	1.021941346223163e+02
9.743000e+08	  3	  2921	  2208	1.109629359876332e-03	4.216965034285813e+02	1.022487357677924e+02
9.744000e+08	  3	  2921	  1697	1.646212199388731e-03	4.216965034285813e+02	1.023033223904251e+02
9.745000e+08	  3	  2921	  1537	1.307454465370492e-03	4.216965034285813e+02	1.023578897210221e+02
9.746000e+08	  3	  2921	  2840	1.446138177902642e-03	4.216965034285813e+02	1.024123742497661e+02
9.747000e+08	  3	  2921	  1359	1.310255166942591e-03	4.216965034285813e+02	1.024652748136050e+02
9.748000e+08	  3	  2921	  2132	1.680244926481143e-03	4.216965034285813e+02	1.025198570196651e+02
9.749000e+08	  3	  2921	  1797	1.546926429479890e-03	4.216965034285813e+02	1.025744607711051e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
9.750000e+08	  3	  2921	   677	1.382135889829160e-03	4.216965034285813e+02	1.026289659158316e+02
9.751000e+08	  3	  2921	   351	2.345153241547054e-03	4.216965034285813e+02	1.026827627612889e+02
9.752000e+08	  3	  2921	  2705	9.686198897467890e-04	4.216965034285813e+02	1.027366058277913e+02
9.753000e+08	  3	  2921	  1690	1.553682728235547e-03	4.216965034285813e+02	1.027905762865765e+02
9.754000e+08	  3	  2921	   965	1.389002662625193e-03	4.216965034285813e+02	1.028451486915672e+02
9.755000e+08	  3	  2921	  1242	1.993236512689423e-03	4.216965034285813e+02	1.028997140933171e+02
9.756000e+08	  3	  2921	  2867	1.351033979540212e-03	4.216965034285813e+02	1.029542807184613e+02
9.757000e+08	  3	  2921	  2310	2.055422456637711e-03	4.216965034285813e+02	1.030088229248147e+02
9.758000e+08	  3	  2921	  2616	1.320119250876483e-03	4.216965034285813e+02	1.030621723438943e+02
9.759000e+08	  3	  2921	  1054	1.304912538823169e-03	4.216965034285813e+02	1.031167451422987e+02
9.760000e+08	  3	  2921	  1910	1.283008491789554e-03	4.216965034285813e+02	1.031713473902060e+02
9.761000e+08	  3	  2921	  1329	1.494291935833228e-03	4.216965034285813e+02	1.032259119526956e+02
9.762000e+08	  3	  2921	   821	1.835327550613387e-03	4.216965034285813e+02	1.032799071596579e+02
9.763000e+08	  3	  2921	  1987	2.070414444187689e-03	4.216965034285813e+02	1.033337188475510e+02
9.764000e+08	  3	  2921	   932	2.053480835609476e-03	4.216965034285813e+02	1.033882623785153e+02
9.765000e+08	  3	  2921	  2044	1.165832660230789e-03	4.216965034285813e+02	1.034428190038811e+02
9.766000e+08	  3	  2921	  2147	1.344940127734793e-03	4.216965034285813e+02	1.034972848958706e+02
9.767000e+08	  3	  2921	    51	1.860993420034920e-03	4.216965034285813e+02	1.035517939478267e+02
9.768000e+08	  3	  2921	   607	1.674706404984992e-03	4.216965034285813e+02	1.036062237070754e+02
9.769000e+08	  3	  2921	  1486	1.711874363069604e-03	4.216965034285813e+02	1.036606996806243e+02
9.770000e+08	  3	  2921	  2782	1.262313387627816e-03	4.216965034285813e+02	1.037153917343342e+02
9.771000e+08	  3	  2921	  1605	1.688911704857521e-03	4.216965034285813e+02	1.037701160806192e+02
9.772000e+08	  3	  2921	  1851	2.195367126822189e-03	4.216965034285813e+02	1.038248655458783e+02
9.773000e+08	  3	  2921	   929	1.227619645209620e-03	4.216965034285813e+02	1.038796416860884e+02
9.774000e+08	  3	  2921	  1785	1.389506190112684e-03	4.216965034285813e+02	1.039344388114098e+02
9.775000e+08	  3	  2921	  2874	1.475138777750388e-03	4.216965034285813e+02	1.039892252830629e+02
9.776000e+08	  3	  2921	   366	1.281353119939426e-03	4.216965034285813e+02	1.040439286132486e+02
9.777000e+08	  3	  2921	   889	1.315697096183480e-03	4.216965034285813e+02	1.040984615930684e+02
9.778000e+08	  3	  2921	  2068	1.069878628536901e-03	4.216965034285813e+02	1.041530073223733e+02
9.779000e+08	  3	  2921	   486	1.656715602518592e-03	4.216965034285813e+02	1.042074833024948e+02
9.780000e+08	  3	  2921	  2472	1.919960189681929e-03	4.216965034285813e+02	1.042619036670742e+02
9.781000e+08	  3	  2921	   691	1.594119195723978e-03	4.216965034285813e+02	1.043162984788924e+02
9.782000e+08	  3	  2921	    73	1.206013787629096e-03	4.216965034285813e+02	1.043706627148129e+02
9.783000e+08	  3	  2921	  2732	1.341896194555985e-03	4.216965034285813e+02	1.044250610428838e+02
9.784000e+08	  3	  2921	  2257	1.595416983110932e-03	4.216965034285813e+02	1.044782767292478e+02
9.785000e+08	  3	  2921	    41	1.126203475080401e-03	4.216965034285813e+02	1.045328492869058e+02
9.786000e+08	  3	  2921	   941	1.078586224917404e-03	4.216965034285813e+02	1.045874884606233e+02
9.787000e+08	  3	  2921	   972	1.869909706061391e-03	4.216965034285813e+02	1.046419875486456e+02
9.788000e+08	  3	  2921	   169	1.773964965159350e-03	4.216965034285813e+02	1.046951629554552e+02
9.789000e+08	  3	  2921	  2592	1.370162024604125e-03	4.216965034285813e+02	1.047498377677620e+02
9.790000e+08	  3	  2921	  1614	1.218242978296625e-03	4.216965034285813e+02	1.048045681312087e+02
9.791000e+08	  3	  2921	  2455	1.355722772987104e-03	4.216965034285813e+02	1.048577596631130e+02
9.792000e+08	  3	  2921	  1750	1.357321022204220e-03	4.216965034285813e+02	1.049121687176548e+02
9.793000e+08	  3	  2921	     1	1.284417021085243e-03	4.216965034285813e+02	1.049666668519745e+02
9.794000e+08	  3	  2921	  2712	1.702273265018369e-03	4.216965034285813e+02	1.050212987891653e+02
9.795000e+08	  3	  2921	  1147	1.482174448710401e-03	4.216965034285813e+02	1.050758455838466e+02
9.796000e+08	  3	  2921	  1026	1.951321573907148e-03	4.216965034285813e+02	1.051303479780315e+02
9.797000e+08	  3	  2921	  1391	1.202018924420367e-03	4.216965034285813e+02	1.051848358878662e+02
9.798000e+08	  3	  2921	   700	1.529394835646163e-03	4.216965034285813e+02	1.052394054769654e+02
9.799000e+08	  3	  2921	  2814	1.150841644584579e-03	4.216965034285813e+02	1.052938334592187e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
9.800000e+08	  3	  2921	   887	1.470288523777891e-03	4.216965034285813e+02	1.053484875585689e+02
9.801000e+08	  3	  2921	  2365	1.747531195348069e-03	4.216965034285813e+02	1.054021781501923e+02
9.802000e+08	  3	  2921	  2743	1.331229202398831e-03	4.216965034285813e+02	1.054568894958889e+02
9.803000e+08	  3	  2921	  1667	2.028452289340204e-03	4.216965034285813e+02	1.055116173271061e+02
9.804000e+08	  3	  2921	   211	1.968987712379845e-03	4.216965034285813e+02	1.055663143943598e+02
9.805000e+08	  3	  2921	  2345	1.561853388256537e-03	4.216965034285813e+02	1.056209435993682e+02
9.806000e+08	  3	  2921	  1426	1.676151882675848e-03	4.216965034285813e+02	1.056754462623965e+02
9.807000e+08	  3	  2921	    73	1.197946022219220e-03	4.216965034285813e+02	1.057299330066713e+02
9.808000e+08	  3	  2921	   280	1.160576433833730e-03	4.216965034285813e+02	1.057843944755886e+02
9.809000e+08	  3	  2921	    34	2.026108985024696e-03	4.216965034285813e+02	1.058387742619836e+02
9.810000e+08	  3	  2921	   485	1.731370197446449e-03	4.216965034285813e+02	1.058931994689271e+02
9.811000e+08	  3	  2921	  1377	1.302704947809142e-03	4.216965034285813e+02	1.059475729879406e+02
9.812000e+08	  3	  2921	  1164	1.247705311711983e-03	4.216965034285813e+02	1.060019569374510e+02
9.813000e+08	  3	  2921	   681	2.718935320340434e-03	4.216965034285813e+02	1.060564218594952e+02
9.814000e+08	  3	  2921	  2661	1.651473497480245e-03	4.216965034285813e+02	1.061109323649749e+02
9.815000e+08	  3	  2921	  2632	2.430624756045498e-03	4.216965034285813e+02	1.061654169841259e+02
9.816000e+08	  3	  2921	  1448	1.303625209699503e-03	4.216965034285813e+02	1.062200326979155e+02
9.817000e+08	  3	  2921	  2855	1.760315940541281e-03	4.216965034285813e+02	1.062748131954070e+02
9.818000e+08	  3	  2921	  1366	1.432904194782977e-03	4.216965034285813e+02	1.063296816187973e+02
9.819000e+08	  3	  2921	  1104	1.045096583265072e-03	4.216965034285813e+02	1.063846059643886e+02
9.820000e+08	  3	  2921	   653	1.802014612136667e-03	4.216965034285813e+02	1.064395703260048e+02
9.821000e+08	  3	  2921	  2797	2.078427805429582e-03	4.216965034285813e+02	1.064944537748920e+02
9.822000e+08	  3	  2921	  2533	2.020134326931836e-03	4.216965034285813e+02	1.065486178472854e+02
9.823000e+08	  3	  2921	  1857	1.294353096249715e-03	4.216965034285813e+02	1.066032358539438e+02
9.824000e+08	  3	  2921	  1365	1.447671662029662e-03	4.216965034285813e+02	1.066576154418972e+02
9.825000e+08	  3	  2921	  1145	1.758967258428528e-03	4.216965034285813e+02	1.067121360023321e+02
9.826000e+08	  3	  2921	  1640	1.285083543110895e-03	4.216965034285813e+02	1.067665544772337e+02
9.827000e+08	  3	  2921	  1144	1.450601115047329e-03	4.216965034285813e+02	1.068209078463565e+02
9.828000e+08	  3	  2921	   240	1.329478741120428e-03	4.216965034285813e+02	1.068751472442057e+02
9.829000e+08	  3	  2921	  2254	1.201083896583844e-03	4.216965034285813e+02	1.069293754720836e+02
9.830000e+08	  3	  2921	  2558	1.097064963735004e-03	4.216965034285813e+02	1.069836609472021e+02
9.831000e+08	  3	  2921	  2575	1.523010344366634e-03	4.216965034285813e+02	1.070379854684792e+02
9.832000e+08	  3	  2921	   881	1.433111973800209e-03	4.216965034285813e+02	1.070924831520727e+02
9.833000e+08	  3	  2921	   935	1.912906417578603e-03	4.216965034285813e+02	1.071471592613489e+02
9.834000e+08	  3	  2921	   892	2.116344489871728e-03	4.216965034285813e+02	1.072019304106538e+02
9.835000e+08	  3	  2921	   330	1.844118277178427e-03	4.216965034285813e+02	1.072567605721924e+02
9.836000e+08	  3	  2921	  2610	1.115503406724416e-03	4.216965034285813e+02	1.073116626436868e+02
9.837000e+08	  3	  2921	   742	1.676147425147081e-03	4.216965034285813e+02	1.073665641964594e+02
9.838000e+08	  3	  2921	  2874	1.697918192318478e-03	4.216965034285813e+02	1.074214240818919e+02
9.839000e+08	  3	  2921	  1768	1.583420171698753e-03	4.216965034285813e+02	1.074761491018002e+02
9.840000e+08	  3	  2921	   738	1.346373402252666e-03	4.216965034285813e+02	1.075308142710341e+02
9.841000e+08	  3	  2921	  1744	1.508598893773503e-03	4.216965034285813e+02	1.075852645026721e+02
9.842000e+08	  3	  2921	  2314	1.150485456735286e-03	4.216965034285813e+02	1.076391930257346e+02
9.843000e+08	  3	  2921	  1843	1.535977669403968e-03	4.216965034285813e+02	1.076936368830857e+02
9.844000e+08	  3	  2921	  2285	1.659219526357100e-03	4.216965034285813e+02	1.077481402123091e+02
9.845000e+08	  3	  2921	  2240	1.340764242718607e-03	4.216965034285813e+02	1.078026471418614e+02
9.846000e+08	  3	  2921	  1893	2.624652218993015e-03	4.216965034285813e+02	1.078572120950292e+02
9.847000e+08	  3	  2921	  2591	1.540016571659749e-03	4.216965034285813e+02	1.079118086065469e+02
9.848000e+08	  3	  2921	  2440	1.446304083606549e-03	4.216965034285813e+02	1.079664887013101e+02
9.849000e+08	  3	  2921	  1959	1.491866500339956e-03	4.216965034285813e+02	1.080211989875586e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
9.850000e+08	  3	  2921	   696	1.306413606522450e-03	4.216965034285813e+02	1.080755141141059e+02
9.851000e+08	  3	  2921	   908	1.422775866303042e-03	4.216965034285813e+02	1.081301778405036e+02
9.852000e+08	  3	  2921	  1000	1.769184939765336e-03	4.216965034285813e+02	1.081848996224300e+02
9.853000e+08	  3	  2921	  2200	2.011953390803254e-03	4.216965034285813e+02	1.082395762618937e+02
9.854000e+08	  3	  2921	  2024	1.044259553607195e-03	4.216965034285813e+02	1.082942683568320e+02
9.855000e+08	  3	  2921	   830	1.132925421388192e-03	4.216965034285813e+02	1.083488392195404e+02
9.856000e+08	  3	  2921	   204	1.662724405137701e-03	4.216965034285813e+02	1.084032899165666e+02
9.857000e+08	  3	  2921	   729	1.584912352431440e-03	4.216965034285813e+02	1.084576833566967e+02
9.858000e+08	  3	  2921	    98	1.341800407555684e-03	4.216965034285813e+02	1.085116971336063e+02
9.859000e+08	  3	  2921	  2388	1.321528100546055e-03	4.216965034285813e+02	1.085662537177986e+02
9.860000e+08	  3	  2921	  1072	9.497402620460989e-04	4.216965034285813e+02	1.086207345349480e+02
9.861000e+08	  3	  2921	  2802	1.091140516161011e-03	4.216965034285813e+02	1.086748913516417e+02
9.862000e+08	  3	  2921	   408	1.881071382708315e-03	4.216965034285813e+02	1.087292740826633e+02
9.863000e+08	  3	  2921	  2910	1.377401486974650e-03	4.216965034285813e+02	1.087833140358819e+02
9.864000e+08	  3	  2921	  2348	1.419679741625414e-03	4.216965034285813e+02	1.088378825084953e+02
9.865000e+08	  3	  2921	    44	1.471005839140323e-03	4.216965034285813e+02	1.088925389280005e+02
9.866000e+08	  3	  2921	  1111	1.716510231486956e-03	4.216965034285813e+02	1.089472002233824e+02
9.867000e+08	  3	  2921	  1135	1.650165230222078e-03	4.216965034285813e+02	1.090018181736248e+02
9.868000e+08	  3	  2921	  2461	1.650393224043662e-03	4.216965034285813e+02	1.090564821353833e+02
9.869000e+08	  3	  2921	  2712	1.595865380200671e-03	4.216965034285813e+02	1.091111720660283e+02
9.870000e+08	  3	  2921	   908	9.865276688434451e-04	4.216965034285813e+02	1.091659062311662e+02
9.871000e+08	  3	  2921	  2041	8.643212385532783e-04	4.216965034285813e+02	1.092206560937604e+02
9.872000e+08	  3	  2921	  1249	1.876797195347702e-03	4.216965034285813e+02	1.092752918477988e+02
9.873000e+08	  3	  2921	   511	1.758610725650994e-03	4.216965034285813e+02	1.093299148686340e+02
9.874000e+08	  3	  2921	  2447	1.603989824875403e-03	4.216965034285813e+02	1.093840430112006e+02
9.875000e+08	  3	  2921	  2332	1.190229617986082e-03	4.216965034285813e+02	1.094381139550525e+02
9.876000e+08	  3	  2921	  2691	1.120361229284858e-03	4.216965034285813e+02	1.094919829492517e+02
9.877000e+08	  3	  2921	  2455	1.832781893703180e-03	4.216965034285813e+02	1.095465014159873e+02
9.878000e+08	  3	  2921	   548	1.420047143084774e-03	4.216965034285813e+02	1.096010171610906e+02
9.879000e+08	  3	  2921	   427	1.291308090809976e-03	4.216965034285813e+02	1.096555418210641e+02
9.880000e+08	  3	  2921	   475	1.574237119101973e-03	4.216965034285813e+02	1.097099899226460e+02
9.881000e+08	  3	  2921	  1549	1.992875155474156e-03	4.216965034285813e+02	1.097644370071333e+02
9.882000e+08	  3	  2921	    33	1.448465362663691e-03	4.216965034285813e+02	1.098190182997871e+02
9.883000e+08	  3	  2921	   199	1.515181485731467e-03	4.216965034285813e+02	1.098736584628548e+02
9.884000e+08	  3	  2921	  1893	1.831765264772957e-03	4.216965034285813e+02	1.099282977119448e+02
9.885000e+08	  3	  2921	   871	1.761169102272560e-03	4.216965034285813e+02	1.099830208765171e+02
9.886000e+08	  3	  2921	     1	1.277945530705636e-03	4.216965034285813e+02	1.100376965491297e+02
9.887000e+08	  3	  2921	   534	1.521336212495811e-03	4.216965034285813e+02	1.100923369289280e+02
9.888000e+08	  3	  2921	   305	2.096625226186504e-03	4.216965034285813e+02	1.101471080345756e+02
9.889000e+08	  3	  2921	  1772	1.930381761146523e-03	4.216965034285813e+02	1.102018181227580e+02
9.890000e+08	  3	  2921	  2547	1.696597760940907e-03	4.216965034285813e+02	1.102563077486849e+02
9.891000e+08	  3	  2921	   499	1.298703060444056e-03	4.216965034285813e+02	1.103108452641887e+02
9.892000e+08	  3	  2921	    84	1.283817309749209e-03	4.216965034285813e+02	1.103654059786257e+02
9.893000e+08	  3	  2921	   510	1.461815804053800e-03	4.216965034285813e+02	1.104198786589412e+02
9.894000e+08	  3	  2921	   775	1.578157408110498e-03	4.216965034285813e+02	1.104743287952994e+02
9.895000e+08	  3	  2921	   667	1.289035711676471e-03	4.216965034285813e+02	1.105288497237122e+02
9.896000e+08	  3	  2921	  1526	1.916092688126389e-03	4.216965034285813e+02	1.105833854444862e+02
9.897000e+08	  3	  2921	    59	1.287276644489694e-03	4.216965034285813e+02	1.106379439202462e+02
9.898000e+08	  3	  2921	  1444	2.139938239739734e-03	4.216965034285813e+02	1.106925652722517e+02
9.899000e+08	  3	  2921	   502	1.197491482744345e-03	4.216965034285813e+02	1.107472067462496e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
9.900000e+08	  3	  2921	  1878	1.699593324726034e-03	4.216965034285813e+02	1.108017326299048e+02
9.901000e+08	  3	  2921	   363	1.620374784126165e-03	4.216965034285813e+02	1.108564150336844e+02
9.902000e+08	  3	  2921	  2595	1.949087614182800e-03	4.216965034285813e+02	1.109111679908512e+02
9.903000e+08	  3	  2921	   953	1.153645014420848e-03	4.216965034285813e+02	1.109658968628211e+02
9.904000e+08	  3	  2921	  2222	1.869801935484679e-03	4.216965034285813e+02	1.110206142670443e+02
9.905000e+08	  3	  2921	  1026	1.892752737642425e-03	4.216965034285813e+02	1.110753384060748e+02
9.906000e+08	  3	  2921	   924	1.692499472807493e-03	4.216965034285813e+02	1.111300299011893e+02
9.907000e+08	  3	  2921	  2005	1.248560674750997e-03	4.216965034285813e+02	1.111846965731774e+02
9.908000e+08	  3	  2921	    25	1.837882417629920e-03	4.216965034285813e+02	1.112392774161082e+02
9.909000e+08	  3	  2921	    94	9.860734398927948e-04	4.216965034285813e+02	1.112939058070516e+02
9.910000e+08	  3	  2921	   831	1.664157148272643e-03	4.216965034285813e+02	1.113484933340454e+02
9.911000e+08	  3	  2921	  2904	1.277859223474105e-03	4.216965034285813e+02	1.114030286844065e+02
9.912000e+08	  3	  2921	    97	1.942315698281534e-03	4.216965034285813e+02	1.114575894699928e+02
9.913000e+08	  3	  2921	  1294	1.330636507545681e-03	4.216965034285813e+02	1.115121015671568e+02
9.914000e+08	  3	  2921	  2609	1.419932044617140e-03	4.216965034285813e+02	1.115665430578017e+02
9.915000e+08	  3	  2921	    25	1.924841654256978e-03	4.216965034285813e+02	1.116209783945047e+02
9.916000e+08	  3	  2921	  1222	1.560441973529170e-03	4.216965034285813e+02	1.116754978432515e+02
9.917000e+08	  3	  2921	  1937	1.659434768749905e-03	4.216965034285813e+02	1.117300335642486e+02
9.918000e+08	  3	  2921	  2018	1.225274663250430e-03	4.216965034285813e+02	1.117829009651019e+02
9.919000e+08	  3	  2921	  2199	1.771918717731980e-03	4.216965034285813e+02	1.118374311048252e+02
9.920000e+08	  3	  2921	  1927	1.881578109791752e-03	4.216965034285813e+02	1.118920113966464e+02
9.921000e+08	  3	  2921	  2225	1.711664286911047e-03	4.216965034285813e+02	1.119467456836907e+02
9.922000e+08	  3	  2921	   427	1.292255969951790e-03	4.216965034285813e+02	1.120015520564851e+02
9.923000e+08	  3	  2921	  1824	2.092802403204295e-03	4.216965034285813e+02	1.120563849945985e+02
9.924000e+08	  3	  2921	  1777	2.392358342741551e-03	4.216965034285813e+02	1.121112108392459e+02
9.925000e+08	  3	  2921	    90	1.932674765423979e-03	4.216965034285813e+02	1.121660148558428e+02
9.926000e+08	  3	  2921	  1563	1.643346495233884e-03	4.216965034285813e+02	1.122207280944040e+02
9.927000e+08	  3	  2921	  1100	1.389862152794342e-03	4.216965034285813e+02	1.122747516123207e+02
9.928000e+08	  3	  2921	  2579	1.743789709739573e-03	4.216965034285813e+02	1.123291215325601e+02
9.929000e+08	  3	  2921	  1250	1.188160898395116e-03	4.216965034285813e+02	1.123835907070747e+02
9.930000e+08	  3	  2921	   850	2.186551806190063e-03	4.216965034285813e+02	1.124380505922389e+02
9.931000e+08	  3	  2921	    51	1.486413472724180e-03	4.216965034285813e+02	1.124924150663020e+02
9.932000e+08	  3	  2921	  1218	1.757508843306670e-03	4.216965034285813e+02	1.125461111154008e+02
9.933000e+08	  3	  2921	   669	1.610933678415400e-03	4.216965034285813e+02	1.125989977254827e+02
9.934000e+08	  3	  2921	   454	1.189443112654714e-03	4.216965034285813e+02	1.126534986197986e+02
9.935000e+08	  3	  2921	  1493	1.756900298985492e-03	4.216965034285813e+02	1.127081227967838e+02
9.936000e+08	  3	  2921	  2446	1.351774293458062e-03	4.216965034285813e+02	1.127628023335930e+02
9.937000e+08	  3	  2921	  1288	1.327406746495010e-03	4.216965034285813e+02	1.128175254197168e+02
9.938000e+08	  3	  2921	  1795	1.622219595224340e-03	4.216965034285813e+02	1.128720283850931e+02
9.939000e+08	  3	  2921	  1975	1.904712890485180e-03	4.216965034285813e+02	1.129267990208498e+02
9.940000e+08	  3	  2921	   547	1.333282571727977e-03	4.216965034285813e+02	1.129815996516862e+02
9.941000e+08	  3	  2921	  1834	1.423424710870256e-03	4.216965034285813e+02	1.130361567987948e+02
9.942000e+08	  3	  2921	  2888	1.712915078511340e-03	4.216965034285813e+02	1.130906539771173e+02
