myid = 8	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/rand09/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*1.0)
PLANET_INC	((0.01*1.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*1.0)
INC_RMS	((0.01*1.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.731000e+09	  1	  1000	   322	1.398104758585459e-03	5.623413251903478e+03	1.786394942306824e+03
4.732000e+09	  1	  1000	   123	1.390209184177155e-03	5.623413251903478e+03	1.787962220536307e+03
4.733000e+09	  1	  1000	    58	1.505711863156140e-03	5.623413251903478e+03	1.789533514406716e+03
4.734000e+09	  1	  1000	   591	1.657906003155484e-03	5.623413251903478e+03	1.791101353978931e+03
4.735000e+09	  1	  1000	   656	1.480688792131313e-03	5.623413251903478e+03	1.792671061561777e+03
4.736000e+09	  1	  1000	   111	1.629048021383576e-03	5.623413251903478e+03	1.794240987556051e+03
4.737000e+09	  1	  1000	   238	1.467463117414825e-03	5.623413251903478e+03	1.795801801367743e+03
4.738000e+09	  1	  1000	   470	2.190789579721537e-03	5.623413251903478e+03	1.797372371016797e+03
4.739000e+09	  1	  1000	   671	1.899879606958648e-03	5.623413251903478e+03	1.798942660284002e+03
4.740000e+09	  1	  1000	   378	1.204940369557766e-03	5.623413251903478e+03	1.800513072224266e+03
4.741000e+09	  1	  1000	   666	1.838844756472565e-03	5.623413251903478e+03	1.802079708022408e+03
4.742000e+09	  1	  1000	    12	1.211908363776450e-03	5.623413251903478e+03	1.803648124000931e+03
4.743000e+09	  1	  1000	   241	1.757862885034421e-03	5.623413251903478e+03	1.805218532510173e+03
4.744000e+09	  1	  1000	   542	2.344352110881793e-03	5.623413251903478e+03	1.806785712505757e+03
4.745000e+09	  1	  1000	   982	1.536420535549818e-03	5.623413251903478e+03	1.808354348590975e+03
4.746000e+09	  1	  1000	   932	1.511259482413275e-03	5.623413251903478e+03	1.809922217372570e+03
4.747000e+09	  1	  1000	   410	1.626912094500019e-03	5.623413251903478e+03	1.811491379581980e+03
4.748000e+09	  1	  1000	   480	1.388975050122278e-03	5.623413251903478e+03	1.813057605419883e+03
4.749000e+09	  1	  1000	   275	1.442236040344826e-03	5.623413251903478e+03	1.814628582060192e+03
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.750000e+09	  1	  1000	  1000	1.207775365761307e-03	5.623413251903478e+03	1.816198091365694e+03
4.751000e+09	  1	  1000	   966	1.541242425419385e-03	5.623413251903478e+03	1.817763992456656e+03
4.752000e+09	  1	  1000	   574	1.766325881066315e-03	5.623413251903478e+03	1.819334680302384e+03
4.753000e+09	  1	  1000	   225	2.320078307400178e-03	5.623413251903478e+03	1.820900280723338e+03
4.754000e+09	  1	  1000	   776	1.774855449574824e-03	5.623413251903478e+03	1.822468961078368e+03
4.755000e+09	  1	  1000	   472	1.527433088476446e-03	5.623413251903478e+03	1.824036106328280e+03
4.756000e+09	  1	  1000	   193	1.639807682510609e-03	5.623413251903478e+03	1.825603745809366e+03
4.757000e+09	  1	  1000	   815	1.609702007313513e-03	5.623413251903478e+03	1.827171800774147e+03
4.758000e+09	  1	  1000	   418	2.041647413587311e-03	5.623413251903478e+03	1.828740259010434e+03
4.759000e+09	  1	  1000	   528	1.771130693187385e-03	5.623413251903478e+03	1.830308079793302e+03
4.760000e+09	  1	  1000	   720	2.728517488237741e-03	5.623413251903478e+03	1.831876415931496e+03
4.761000e+09	  1	  1000	   646	1.696155839213106e-03	5.623413251903478e+03	1.833444632372069e+03
4.762000e+09	  1	  1000	   793	1.563587278391339e-03	5.623413251903478e+03	1.835011670617741e+03
4.763000e+09	  1	  1000	   975	1.153790602895895e-03	5.623413251903478e+03	1.836577562611636e+03
4.764000e+09	  1	  1000	   724	1.683584974657581e-03	5.623413251903478e+03	1.838146078759888e+03
4.765000e+09	  1	  1000	     5	1.378683660756662e-03	5.623413251903478e+03	1.839709378179645e+03
4.766000e+09	  1	  1000	    24	1.127352325767798e-03	5.623413251903478e+03	1.841275338683955e+03
4.767000e+09	  1	  1000	   187	1.453502848211948e-03	5.623413251903478e+03	1.842839080620003e+03
4.768000e+09	  1	  1000	    14	1.537911815260643e-03	5.623413251903478e+03	1.844405441590368e+03
4.769000e+09	  1	  1000	   203	1.545615172971150e-03	5.623413251903478e+03	1.845971690632130e+03
4.770000e+09	  1	  1000	    42	1.415437159841105e-03	5.623413251903478e+03	1.847539388392897e+03
4.771000e+09	  1	  1000	   823	1.470870738852550e-03	5.623413251903478e+03	1.849103789707206e+03
4.772000e+09	  1	  1000	   820	1.538534280075761e-03	5.623413251903478e+03	1.850667254554353e+03
4.773000e+09	  1	  1000	   760	1.785002709955903e-03	5.623413251903478e+03	1.852233553819389e+03
4.774000e+09	  1	  1000	   160	1.861312456147549e-03	5.623413251903478e+03	1.853801712695101e+03
4.775000e+09	  1	  1000	   269	9.950414058189591e-04	5.623413251903478e+03	1.855364537313840e+03
4.776000e+09	  1	  1000	     7	1.702060640313263e-03	5.623413251903478e+03	1.856930673606452e+03
4.777000e+09	  1	  1000	   737	1.951760430086041e-03	5.623413251903478e+03	1.858497717358383e+03
4.778000e+09	  1	  1000	   185	1.349094850142844e-03	5.623413251903478e+03	1.860059932613372e+03
4.779000e+09	  1	  1000	   824	1.963986714662253e-03	5.623413251903478e+03	1.861627360080859e+03
4.780000e+09	  1	  1000	   625	1.560885121437047e-03	5.623413251903478e+03	1.863193631639002e+03
4.781000e+09	  1	  1000	   885	1.284309322930294e-03	5.623413251903478e+03	1.864760568812939e+03
4.782000e+09	  1	  1000	   106	1.492006921170853e-03	5.623413251903478e+03	1.866327130519657e+03
4.783000e+09	  1	  1000	   413	1.371399922271460e-03	5.623413251903478e+03	1.867894106135469e+03
4.784000e+09	  1	  1000	   337	1.416290768903586e-03	5.623413251903478e+03	1.869460089300241e+03
4.785000e+09	  1	  1000	   278	1.496622776467082e-03	5.623413251903478e+03	1.871027507455451e+03
4.786000e+09	  1	  1000	   140	2.252753113481668e-03	5.623413251903478e+03	1.872593467063335e+03
4.787000e+09	  1	  1000	   360	1.627239540196916e-03	5.623413251903478e+03	1.874160987428237e+03
4.788000e+09	  1	  1000	   947	1.705789293407217e-03	7.498942093324542e+03	1.948321731473566e-01
4.789000e+09	  1	  1000	   879	1.996189038985939e-03	7.498942093324542e+03	1.762053254632192e+00
4.790000e+09	  1	  1000	   657	2.133886263936641e-03	7.498942093324542e+03	3.321994492639639e+00
4.791000e+09	  1	  1000	   378	1.220262950968866e-03	7.498942093324542e+03	4.892253159145819e+00
4.792000e+09	  1	  1000	   717	1.412018903888622e-03	7.498942093324542e+03	6.456922465903721e+00
4.793000e+09	  1	  1000	     7	1.479275479863078e-03	7.498942093324542e+03	8.024746909238866e+00
4.794000e+09	  1	  1000	   712	2.214102509966761e-03	7.498942093324542e+03	9.592180004064730e+00
4.795000e+09	  1	  1000	   255	1.932126116090643e-03	7.498942093324542e+03	1.115971397627151e+01
4.796000e+09	  1	  1000	   182	1.388583631133509e-03	7.498942093324542e+03	1.272601175512746e+01
4.797000e+09	  1	  1000	   405	2.079814008555603e-03	7.498942093324542e+03	1.429243972260029e+01
4.798000e+09	  1	  1000	   381	1.518702890509853e-03	7.498942093324542e+03	1.586030677804670e+01
4.799000e+09	  1	  1000	   117	1.609664373486225e-03	7.498942093324542e+03	1.742623051418978e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.800000e+09	  1	  1000	   252	8.784599592052722e-04	7.498942093324542e+03	1.899357165071802e+01
4.801000e+09	  1	  1000	   461	1.906675835455220e-03	7.498942093324542e+03	2.055809200505895e+01
4.802000e+09	  1	  1000	   155	1.529019899075203e-03	7.498942093324542e+03	2.212304650934092e+01
4.803000e+09	  1	  1000	   332	1.718536865085953e-03	7.498942093324542e+03	2.369102321732982e+01
4.804000e+09	  1	  1000	   556	1.413150014327737e-03	7.498942093324542e+03	2.525482944274175e+01
4.805000e+09	  1	  1000	   907	1.515863527808005e-03	7.498942093324542e+03	2.682271698823463e+01
4.806000e+09	  1	  1000	   546	2.006491694259440e-03	7.498942093324542e+03	2.838970145860179e+01
4.807000e+09	  1	  1000	   519	1.397502259057876e-03	7.498942093324542e+03	2.995913446749730e+01
4.808000e+09	  1	  1000	   721	1.774242188789218e-03	7.498942093324542e+03	3.152384760554408e+01
4.809000e+09	  1	  1000	   626	1.142819245360590e-03	7.498942093324542e+03	3.308897592572782e+01
4.810000e+09	  1	  1000	   517	1.611078602718041e-03	7.498942093324542e+03	3.465811330285041e+01
4.811000e+09	  1	  1000	   328	9.951105891264935e-04	7.498942093324542e+03	3.621853736560428e+01
4.812000e+09	  1	  1000	   439	2.010944415053378e-03	7.498942093324542e+03	3.778469052650478e+01
collision No.70	7.538184e+03[yr]	i=1, j=62	r_ij=6.337302827385524e-05	radius[1]+radius[62]=6.338481524341289e-05
4.813000e+09	  1	  1000	   598	1.528655771706183e-03	7.498942093324542e+03	3.934772503108103e+01
4.814000e+09	  1	  1000	   312	1.400924972819445e-03	7.498942093324542e+03	4.091159047742070e+01
4.815000e+09	  1	  1000	   984	1.364501933837465e-03	7.498942093324542e+03	4.247630795278621e+01
4.816000e+09	  1	  1000	   514	9.340734415134361e-04	7.498942093324542e+03	4.404208898579152e+01
4.817000e+09	  1	  1000	   236	1.425560820517407e-03	7.498942093324542e+03	4.560866826289357e+01
4.818000e+09	  1	  1000	   650	8.888949591912068e-04	7.498942093324542e+03	4.717375421771772e+01
4.819000e+09	  1	  1000	   738	2.440205303652123e-03	7.498942093324542e+03	4.873710449316975e+01
4.820000e+09	  1	  1000	   157	1.736075888364276e-03	7.498942093324542e+03	5.030401150689104e+01
4.821000e+09	  1	  1000	   135	1.620119604414631e-03	7.498942093324542e+03	5.187145205232336e+01
4.822000e+09	  1	  1000	   660	1.660063204337620e-03	7.498942093324542e+03	5.343827002260498e+01
4.823000e+09	  1	  1000	   277	1.418452209360195e-03	7.498942093324542e+03	5.500318701326062e+01
4.824000e+09	  1	  1000	   612	1.441815575561917e-03	7.498942093324542e+03	5.657150608333080e+01
4.825000e+09	  1	  1000	   809	1.740363773421105e-03	7.498942093324542e+03	5.813617207155197e+01
4.826000e+09	  1	  1000	   271	1.373230616446532e-03	7.498942093324542e+03	5.970465809433006e+01
4.827000e+09	  1	  1000	   156	2.175034364126550e-03	7.498942093324542e+03	6.126684538605224e+01
4.828000e+09	  1	  1000	   191	1.682037780952595e-03	7.498942093324542e+03	6.283249133438080e+01
4.829000e+09	  1	  1000	   615	1.179487805220319e-03	7.498942093324542e+03	6.439650568231760e+01
4.830000e+09	  1	  1000	   297	1.343656737751938e-03	7.498942093324542e+03	6.596055692664828e+01
4.831000e+09	  1	  1000	   179	1.655759981222764e-03	7.498942093324542e+03	6.752550884559254e+01
4.832000e+09	  1	  1000	   748	1.215878364091116e-03	7.498942093324542e+03	6.909362304967730e+01
4.833000e+09	  1	  1000	   479	1.109671853392272e-03	7.498942093324542e+03	7.065944785731328e+01
4.834000e+09	  1	  1000	   804	1.182442156405603e-03	7.498942093324542e+03	7.222575610739501e+01
4.835000e+09	  1	  1000	    20	1.253720569246653e-03	7.498942093324542e+03	7.378869423848059e+01
4.836000e+09	  1	  1000	   905	1.842680244597718e-03	7.498942093324542e+03	7.535666696461972e+01
4.837000e+09	  1	  1000	   451	1.472739988510803e-03	7.498942093324542e+03	7.692453585581929e+01
4.838000e+09	  1	  1000	   126	1.442152264823021e-03	7.498942093324542e+03	7.848936109977475e+01
4.839000e+09	  1	  1000	   156	1.004264073234755e-03	7.498942093324542e+03	8.005547827128370e+01
4.840000e+09	  1	  1000	   300	1.997630213769508e-03	7.498942093324542e+03	8.162288623578767e+01
4.841000e+09	  1	  1000	   931	1.904023175433380e-03	7.498942093324542e+03	8.318496769563872e+01
4.842000e+09	  1	  1000	    33	1.479451854509580e-03	7.498942093324542e+03	8.475174451580040e+01
4.843000e+09	  1	  1000	   501	1.940797529426861e-03	7.498942093324542e+03	8.631807967539622e+01
4.844000e+09	  1	  1000	   640	1.635871486464300e-03	7.498942093324542e+03	8.788292996081913e+01
4.845000e+09	  1	  1000	   499	1.578141052813808e-03	7.498942093324542e+03	8.944600674923041e+01
4.846000e+09	  1	  1000	   626	1.165551970112914e-03	7.498942093324542e+03	9.101400502473743e+01
4.847000e+09	  1	  1000	   889	1.529873466468946e-03	7.498942093324542e+03	9.258131039837262e+01
4.848000e+09	  1	  1000	   601	1.561167038877238e-03	7.498942093324542e+03	9.414748954002317e+01
4.849000e+09	  1	  1000	   764	1.058506391205064e-03	7.498942093324542e+03	9.571423725209316e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.850000e+09	  1	  1000	   699	1.102167145873965e-03	7.498942093324542e+03	9.728051189670059e+01
4.851000e+09	  1	  1000	   483	1.452565885083401e-03	7.498942093324542e+03	9.884413993887389e+01
4.852000e+09	  1	  1000	   620	2.090071047187296e-03	7.498942093324542e+03	1.004115971299439e+02
4.853000e+09	  1	  1000	   791	1.449677290446623e-03	7.498942093324542e+03	1.019748555169312e+02
4.854000e+09	  1	  1000	   168	1.358715987151029e-03	7.498942093324542e+03	1.035449981399692e+02
4.855000e+09	  1	  1000	   858	8.169535155781109e-04	7.498942093324542e+03	1.051111660217721e+02
4.856000e+09	  1	  1000	   341	2.009932269932542e-03	7.498942093324542e+03	1.066774047328662e+02
4.857000e+09	  1	  1000	   566	1.520428950735792e-03	7.498942093324542e+03	1.082428656759753e+02
4.858000e+09	  1	  1000	   344	1.549207177521646e-03	7.498942093324542e+03	1.098100391258036e+02
4.859000e+09	  1	  1000	   575	1.729677218927970e-03	7.498942093324542e+03	1.113791407120096e+02
4.860000e+09	  1	  1000	   349	1.822357159940284e-03	7.498942093324542e+03	1.129429610564744e+02
4.861000e+09	  1	  1000	   637	1.859352680750841e-03	7.498942093324542e+03	1.145067558309822e+02
4.862000e+09	  1	  1000	   600	1.950126514402588e-03	7.498942093324542e+03	1.160751302813241e+02
4.863000e+09	  1	  1000	   858	9.414386579146697e-04	7.498942093324542e+03	1.176384467024686e+02
4.864000e+09	  1	  1000	   315	2.052293121753456e-03	7.498942093324542e+03	1.191954720839688e+02
4.865000e+09	  1	  1000	   920	1.348619879356215e-03	7.498942093324542e+03	1.207627134837736e+02
4.866000e+09	  1	  1000	    63	1.787955916293245e-03	7.498942093324542e+03	1.223262114316223e+02
4.867000e+09	  1	  1000	   477	1.905229001854444e-03	7.498942093324542e+03	1.238927723206623e+02
4.868000e+09	  1	  1000	   427	1.666176489457520e-03	7.498942093324542e+03	1.254536329514367e+02
4.869000e+09	  1	  1000	   269	1.105792991282100e-03	7.498942093324542e+03	1.270159179385816e+02
4.870000e+09	  1	  1000	   368	1.467661733204084e-03	7.498942093324542e+03	1.285817771251723e+02
4.871000e+09	  1	  1000	   552	1.190704494322308e-03	7.498942093324542e+03	1.301417130342294e+02
4.872000e+09	  1	  1000	   548	1.552443961832047e-03	7.498942093324542e+03	1.317080487824929e+02
4.873000e+09	  1	  1000	   873	9.944319395676054e-04	7.498942093324542e+03	1.332764592837752e+02
4.874000e+09	  1	  1000	   212	1.819218176763066e-03	7.498942093324542e+03	1.348409906141261e+02
4.875000e+09	  1	  1000	   769	1.587207090559917e-03	7.498942093324542e+03	1.364079612623701e+02
4.876000e+09	  1	  1000	   266	1.538406685014711e-03	7.498942093324542e+03	1.379747643870608e+02
4.877000e+09	  1	  1000	   539	1.550735249091285e-03	7.498942093324542e+03	1.395395196994509e+02
4.878000e+09	  1	  1000	   859	2.002640894742800e-03	7.498942093324542e+03	1.411018626011131e+02
4.879000e+09	  1	  1000	   267	1.846724481729599e-03	7.498942093324542e+03	1.426683879452042e+02
4.880000e+09	  1	  1000	   171	2.044846861336218e-03	7.498942093324542e+03	1.442341305487201e+02
4.881000e+09	  1	  1000	   507	1.228699588954321e-03	7.498942093324542e+03	1.458001286161078e+02
4.882000e+09	  1	  1000	   564	1.922185172479981e-03	7.498942093324542e+03	1.473628764413815e+02
4.883000e+09	  1	  1000	   978	1.613751627702051e-03	7.498942093324542e+03	1.489307177444381e+02
4.884000e+09	  1	  1000	   543	1.590534391968195e-03	7.498942093324542e+03	1.504960525195634e+02
4.885000e+09	  1	  1000	   513	1.609151617880956e-03	7.498942093324542e+03	1.520620928417411e+02
4.886000e+09	  1	  1000	   412	1.297940213681634e-03	7.498942093324542e+03	1.536265905923028e+02
4.887000e+09	  1	  1000	    52	1.629942921802445e-03	7.498942093324542e+03	1.551899746362492e+02
4.888000e+09	  1	  1000	   477	1.292001407827406e-03	7.498942093324542e+03	1.567533181740089e+02
4.889000e+09	  1	  1000	   580	1.689458703244431e-03	7.498942093324542e+03	1.583187181333161e+02
4.890000e+09	  1	  1000	    41	1.676914141274700e-03	7.498942093324542e+03	1.598810022298752e+02
4.891000e+09	  1	  1000	   799	1.339503512392570e-03	7.498942093324542e+03	1.614464294547409e+02
4.892000e+09	  1	  1000	    72	1.809130805868106e-03	7.498942093324542e+03	1.630091721269422e+02
4.893000e+09	  1	  1000	   733	1.541166499867565e-03	7.498942093324542e+03	1.645723813578874e+02
4.894000e+09	  1	  1000	   384	1.177495784996630e-03	7.498942093324542e+03	1.661353399302873e+02
4.895000e+09	  1	  1000	   637	1.784142724690316e-03	7.498942093324542e+03	1.676990687747002e+02
4.896000e+09	  1	  1000	    80	2.541709677438765e-03	7.498942093324542e+03	1.692629895242536e+02
4.897000e+09	  1	  1000	   464	1.431223969533984e-03	7.498942093324542e+03	1.708275340696255e+02
4.898000e+09	  1	  1000	   856	2.592930638178303e-03	7.498942093324542e+03	1.723935761414116e+02
4.899000e+09	  1	  1000	   100	1.667669402094241e-03	7.498942093324542e+03	1.739553676474009e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.900000e+09	  1	  1000	   765	1.580089668229935e-03	7.498942093324542e+03	1.755217171139755e+02
4.901000e+09	  1	  1000	   767	2.373855427701123e-03	7.498942093324542e+03	1.770878839759354e+02
4.902000e+09	  1	  1000	   608	1.793435680498656e-03	7.498942093324542e+03	1.786529716601506e+02
4.903000e+09	  1	  1000	   323	1.154472666834200e-03	7.498942093324542e+03	1.802112920708092e+02
4.904000e+09	  1	  1000	   894	1.444549202124571e-03	7.498942093324542e+03	1.817750254378526e+02
4.905000e+09	  1	  1000	   926	1.684160788082524e-03	7.498942093324542e+03	1.833408865435677e+02
4.906000e+09	  1	  1000	   645	2.758643427478677e-03	7.498942093324542e+03	1.849042522235797e+02
4.907000e+09	  1	  1000	    26	1.786879893772653e-03	7.498942093324542e+03	1.864634808941581e+02
4.908000e+09	  1	  1000	   524	1.435509839620460e-03	7.498942093324542e+03	1.880308735855226e+02
4.909000e+09	  1	  1000	   793	1.770701944991859e-03	7.498942093324542e+03	1.895913139963859e+02
4.910000e+09	  1	  1000	   793	1.431962829546989e-03	7.498942093324542e+03	1.911525161505041e+02
4.911000e+09	  1	  1000	   183	1.571662340977012e-03	7.498942093324542e+03	1.927190207406588e+02
4.912000e+09	  1	  1000	   211	1.214333956764137e-03	7.498942093324542e+03	1.942794946060811e+02
4.913000e+09	  1	  1000	   294	1.557650751321510e-03	7.498942093324542e+03	1.958409487026054e+02
4.914000e+09	  1	  1000	   660	1.433530353755840e-03	7.498942093324542e+03	1.974035541474571e+02
4.915000e+09	  1	  1000	   453	1.730820181027721e-03	7.498942093324542e+03	1.989598057160232e+02
4.916000e+09	  1	  1000	   387	1.541069979624517e-03	7.498942093324542e+03	2.005190004179335e+02
4.917000e+09	  1	  1000	   480	1.581460118038821e-03	7.498942093324542e+03	2.020843864146596e+02
4.918000e+09	  1	  1000	   736	1.199992857943749e-03	7.498942093324542e+03	2.036490267585178e+02
4.919000e+09	  1	  1000	   755	1.856569410883520e-03	7.498942093324542e+03	2.052096076236187e+02
4.920000e+09	  1	  1000	   988	1.623734281362860e-03	7.498942093324542e+03	2.067776825783111e+02
4.921000e+09	  1	  1000	   161	1.523365971989488e-03	7.498942093324542e+03	2.083413566886657e+02
4.922000e+09	  1	  1000	   944	1.218922214962337e-03	7.498942093324542e+03	2.099066306724649e+02
4.923000e+09	  1	  1000	   541	1.641799091464211e-03	7.498942093324542e+03	2.114711086993616e+02
collision No.71	7.711488e+03[yr]	i=1, j=17	r_ij=6.337520866047474e-05	radius[1]+radius[17]=6.338481524341289e-05
4.924000e+09	  1	  1000	     1	2.908154066122054e-05	7.498942093324542e+03	2.130307856640980e+02
4.925000e+09	  1	  1000	   163	1.828769383063273e-03	7.498942093324542e+03	2.145912811737196e+02
4.926000e+09	  1	  1000	   288	1.463870071652841e-03	7.498942093324542e+03	2.161546259118211e+02
4.927000e+09	  1	  1000	   264	1.377232793321722e-03	7.498942093324542e+03	2.177197648842929e+02
4.928000e+09	  1	  1000	   549	1.507959084206116e-03	7.498942093324542e+03	2.192831317406317e+02
4.929000e+09	  1	  1000	   565	1.262226792373283e-03	7.498942093324542e+03	2.208445156079658e+02
4.930000e+09	  1	  1000	   867	1.609534242045390e-03	7.498942093324542e+03	2.224023580130096e+02
4.931000e+09	  1	  1000	   448	1.991026393093624e-03	7.498942093324542e+03	2.239647001677273e+02
4.932000e+09	  1	  1000	   863	1.515138730213440e-03	7.498942093324542e+03	2.255291460096658e+02
4.933000e+09	  1	  1000	   949	1.019659156117403e-03	7.498942093324542e+03	2.270944853284155e+02
4.934000e+09	  1	  1000	   507	1.265785067478537e-03	7.498942093324542e+03	2.286539926059211e+02
4.935000e+09	  1	  1000	    39	1.248866865058666e-03	7.498942093324542e+03	2.302188827505315e+02
4.936000e+09	  1	  1000	   297	1.881542006870382e-03	7.498942093324542e+03	2.317824805976784e+02
4.937000e+09	  1	  1000	   615	9.812301529772056e-04	7.498942093324542e+03	2.333446183822533e+02
4.938000e+09	  1	  1000	   882	1.083259682596963e-03	7.498942093324542e+03	2.349085930985010e+02
4.939000e+09	  1	  1000	   871	1.489141436803716e-03	7.498942093324542e+03	2.364711234335041e+02
4.940000e+09	  1	  1000	    51	1.793483343879144e-03	7.498942093324542e+03	2.380346651107613e+02
4.941000e+09	  1	  1000	     1	1.753998909204346e-03	7.498942093324542e+03	2.395972588537252e+02
4.942000e+09	  1	  1000	   965	1.587700073772608e-03	7.498942093324542e+03	2.411614381236236e+02
4.943000e+09	  1	  1000	   676	2.100723979093764e-03	7.498942093324542e+03	2.427220395809571e+02
4.944000e+09	  1	  1000	   217	1.320683067386518e-03	7.498942093324542e+03	2.442853028317020e+02
4.945000e+09	  1	  1000	   723	1.459187239016595e-03	7.498942093324542e+03	2.458483551033630e+02
4.946000e+09	  1	  1000	   524	1.618986255167708e-03	7.498942093324542e+03	2.474128721992279e+02
4.947000e+09	  1	  1000	   654	1.893223390513298e-03	7.498942093324542e+03	2.489749164746390e+02
4.948000e+09	  1	  1000	   924	1.216252039948076e-03	7.498942093324542e+03	2.505376322138771e+02
4.949000e+09	  1	  1000	   772	2.146119770140525e-03	7.498942093324542e+03	2.521018947755477e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.950000e+09	  1	  1000	    42	1.413673263260355e-03	7.498942093324542e+03	2.536615585028780e+02
4.951000e+09	  1	  1000	   228	1.815822853174818e-03	7.498942093324542e+03	2.552270257302198e+02
4.952000e+09	  1	  1000	   220	1.373948292637734e-03	7.498942093324542e+03	2.567884753511041e+02
4.953000e+09	  1	  1000	   609	1.811665855079616e-03	7.498942093324542e+03	2.583512362793971e+02
4.954000e+09	  1	  1000	   661	1.687740114503634e-03	7.498942093324542e+03	2.599149897990527e+02
4.955000e+09	  1	  1000	   888	1.534950537304856e-03	7.498942093324542e+03	2.614758123168207e+02
4.956000e+09	  1	  1000	   930	1.855565071763944e-03	7.498942093324542e+03	2.630355004576505e+02
4.957000e+09	  1	  1000	   334	1.959944546815146e-03	7.498942093324542e+03	2.645955850469649e+02
4.958000e+09	  1	  1000	   316	2.065228313368117e-03	7.498942093324542e+03	2.661576286517684e+02
4.959000e+09	  1	  1000	   625	1.772954186664969e-03	7.498942093324542e+03	2.677209026284635e+02
4.960000e+09	  1	  1000	   253	1.738557093844856e-03	7.498942093324542e+03	2.692864909466614e+02
4.961000e+09	  1	  1000	   159	1.540689304456818e-03	7.498942093324542e+03	2.708487400894377e+02
4.962000e+09	  1	  1000	   826	1.405092366505380e-03	7.498942093324542e+03	2.724126131597098e+02
4.963000e+09	  1	  1000	   607	1.218815994279467e-03	7.498942093324542e+03	2.739778020153167e+02
4.964000e+09	  1	  1000	    12	1.381605754108184e-03	7.498942093324542e+03	2.755390528621625e+02
4.965000e+09	  1	  1000	   418	2.301833962106204e-03	7.498942093324542e+03	2.771025354113274e+02
4.966000e+09	  1	  1000	   757	1.541684592659789e-03	7.498942093324542e+03	2.786648449399634e+02
4.967000e+09	  1	  1000	   540	1.485389910028068e-03	7.498942093324542e+03	2.802295406927317e+02
4.968000e+09	  1	  1000	   673	1.469869003663768e-03	7.498942093324542e+03	2.817920906196374e+02
4.969000e+09	  1	  1000	   389	1.299953562257153e-03	7.498942093324542e+03	2.833492860393714e+02
4.970000e+09	  1	  1000	   201	9.196243853723042e-04	7.498942093324542e+03	2.849096631156560e+02
4.971000e+09	  1	  1000	   972	1.532889079451314e-03	7.498942093324542e+03	2.864691248371323e+02
4.972000e+09	  1	  1000	   587	1.276812779945940e-03	7.498942093324542e+03	2.880313054190204e+02
4.973000e+09	  1	  1000	   952	1.979240405358472e-03	7.498942093324542e+03	2.895952318417075e+02
4.974000e+09	  1	  1000	   774	1.353993231851679e-03	7.498942093324542e+03	2.911599972504662e+02
4.975000e+09	  1	  1000	   275	1.211984537977753e-03	7.498942093324542e+03	2.927218607315752e+02
4.976000e+09	  1	  1000	   973	1.659137214263360e-03	7.498942093324542e+03	2.942866418949661e+02
4.977000e+09	  1	  1000	    59	1.551516265955218e-03	7.498942093324542e+03	2.958506131227032e+02
4.978000e+09	  1	  1000	   523	1.775485233064830e-03	7.498942093324542e+03	2.974129633930044e+02
4.979000e+09	  1	  1000	   341	1.023585646796330e-03	7.498942093324542e+03	2.989758511926624e+02
4.980000e+09	  1	  1000	   482	1.225295397076676e-03	7.498942093324542e+03	3.005398059355011e+02
4.981000e+09	  1	  1000	   867	1.554706756926111e-03	7.498942093324542e+03	3.021026867377474e+02
