9.950000e+08	  3	  3000	   139	1.222046795688380e-03	4.216965034285815e+02	9.773042222960449e+01
9.960000e+08	  3	  3000	  1994	2.498636296398827e-03	4.216965034285815e+02	9.825211470442586e+01
9.970000e+08	  3	  3000	  1113	1.490058266420105e-03	4.216965034285815e+02	9.877326528388008e+01
9.980000e+08	  3	  3000	  2450	1.829456196731810e-03	4.216965034285815e+02	9.929303932669031e+01
9.990000e+08	  3	  3000	  2776	1.072303392466572e-03	4.216965034285815e+02	9.981594756266068e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+09	  3	  3000	   884	1.821753008370112e-03	4.216965034285815e+02	1.003344383950332e+02
1.001000e+09	  3	  3000	   818	1.813430889873663e-03	4.216965034285815e+02	1.008567202428491e+02
1.002000e+09	  3	  3000	  1274	1.441422860520610e-03	4.216965034285815e+02	1.013781996159916e+02
1.003000e+09	  3	  3000	   845	1.149636367045950e-03	4.216965034285815e+02	1.018977979474504e+02
1.004000e+09	  3	  3000	   863	1.325301024714468e-03	4.216965034285815e+02	1.024212895519066e+02
1.005000e+09	  3	  3000	  1353	1.388159277136631e-03	4.216965034285815e+02	1.029380570458203e+02
1.006000e+09	  3	  3000	  2764	1.542798105512660e-03	4.216965034285815e+02	1.034616528660419e+02
1.007000e+09	  3	  3000	   316	1.675054807230460e-03	4.216965034285815e+02	1.039812267321622e+02
1.008000e+09	  3	  3000	  2679	1.478743654560418e-03	4.216965034285815e+02	1.045030798064454e+02
1.009000e+09	  3	  3000	  1589	1.124047939602666e-03	4.216965034285815e+02	1.050231472824082e+02
1.010000e+09	  3	  3000	  2095	1.966757605712179e-03	4.216965034285815e+02	1.055438371120709e+02
1.011000e+09	  3	  3000	  1257	1.404751658154750e-03	4.216965034285815e+02	1.060662351346171e+02
1.012000e+09	  3	  3000	  1070	1.129308552927362e-03	4.216965034285815e+02	1.065859163587397e+02
1.013000e+09	  3	  3000	  2584	1.912573419179491e-03	4.216965034285815e+02	1.071065115993547e+02
1.014000e+09	  3	  3000	   872	1.756472380090572e-03	4.216965034285815e+02	1.076288214980542e+02
1.015000e+09	  3	  3000	  1012	1.149892788298702e-03	4.216965034285815e+02	1.081498291170600e+02
1.016000e+09	  3	  3000	   932	1.330607663214684e-03	4.216965034285815e+02	1.086706919268077e+02
1.017000e+09	  3	  3000	  2937	1.168721964582589e-03	4.216965034285815e+02	1.091891461853203e+02
1.018000e+09	  3	  3000	  2225	1.242689683625033e-03	4.216965034285815e+02	1.097124282379049e+02
1.019000e+09	  3	  3000	  1929	1.941341945403612e-03	4.216965034285815e+02	1.102326328027833e+02
1.020000e+09	  3	  3000	  1646	1.448544984673149e-03	4.216965034285815e+02	1.107519839010538e+02
1.021000e+09	  3	  3000	  2436	1.789516243018701e-03	4.216965034285815e+02	1.112719050422876e+02
1.022000e+09	  3	  3000	  2714	1.109026680217120e-03	4.216965034285815e+02	1.117930984320001e+02
1.023000e+09	  3	  3000	  1399	1.200701005543991e-03	4.216965034285815e+02	1.123138241719551e+02
1.024000e+09	  3	  3000	  2141	1.376777074578607e-03	4.216965034285815e+02	1.128354770477289e+02
1.025000e+09	  3	  3000	  2306	1.625034989636068e-03	4.216965034285815e+02	1.133571213746737e+02
1.026000e+09	  3	  3000	  1579	1.245370252949240e-03	4.216965034285815e+02	1.138786142121783e+02
1.027000e+09	  3	  3000	   408	2.136794131273627e-03	4.216965034285815e+02	1.143996799534187e+02
1.028000e+09	  3	  3000	  2585	1.433746638089101e-03	4.216965034285815e+02	1.149206058336684e+02
1.029000e+09	  3	  3000	  1608	1.317345570639346e-03	4.216965034285815e+02	1.154388554182295e+02
1.030000e+09	  3	  3000	  2719	1.820246212087984e-03	4.216965034285815e+02	1.159606584437228e+02
1.031000e+09	  3	  3000	  1606	1.412819677227281e-03	4.216965034285815e+02	1.164821108420840e+02
1.032000e+09	  3	  3000	   819	1.136885548441250e-03	4.216965034285815e+02	1.170023292343839e+02
1.033000e+09	  3	  3000	  1996	1.718594442211207e-03	4.216965034285815e+02	1.175244284541747e+02
1.034000e+09	  3	  3000	   487	9.873878455906890e-04	4.216965034285815e+02	1.180464387149057e+02
1.035000e+09	  3	  3000	  2667	1.430241052283181e-03	4.216965034285815e+02	1.185669399724085e+02
1.036000e+09	  3	  3000	  2892	1.402062874603799e-03	4.216965034285815e+02	1.190884827160232e+02
1.037000e+09	  3	  3000	  3003	1.400908998543314e-03	4.216965034285815e+02	1.196084978249339e+02
1.038000e+09	  3	  3000	  2782	1.563136045771579e-03	4.216965034285815e+02	1.201294949123791e+02
1.039000e+09	  3	  3000	   140	2.246927304010780e-03	4.216965034285815e+02	1.206488285806606e+02
1.040000e+09	  3	  3000	  2708	1.549380749416406e-03	4.216965034285815e+02	1.211705013499137e+02
1.041000e+09	  3	  3000	    13	2.448468210841731e-03	4.216965034285815e+02	1.216916948829682e+02
1.042000e+09	  3	  3000	    77	1.821831138239064e-03	4.216965034285815e+02	1.222137370721349e+02
1.043000e+09	  3	  3000	  2938	1.259403228916045e-03	4.216965034285815e+02	1.227338212574013e+02
1.044000e+09	  3	  3000	  2488	1.899167182856213e-03	4.216965034285815e+02	1.232554395337868e+02
1.045000e+09	  3	  3000	   695	1.469592118651722e-03	4.216965034285815e+02	1.237778115635205e+02
1.046000e+09	  3	  3000	    81	1.353396927016757e-03	4.216965034285815e+02	1.242976827290502e+02
1.047000e+09	  3	  3000	  1304	1.607819598098474e-03	4.216965034285815e+02	1.248209706112767e+02
1.048000e+09	  3	  3000	  1444	1.260878764450529e-03	4.216965034285815e+02	1.253419122895562e+02
1.049000e+09	  3	  3000	  1492	1.406304711253574e-03	4.216965034285815e+02	1.258632839073517e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.050000e+09	  3	  3000	  1115	2.085315022402480e-03	4.216965034285815e+02	1.263861511229967e+02
1.051000e+09	  3	  3000	  1020	1.105319401780872e-03	4.216965034285815e+02	1.269047332790271e+02
1.052000e+09	  3	  3000	  2309	1.512283891683237e-03	4.216965034285815e+02	1.274283940324757e+02
1.053000e+09	  3	  3000	  2010	1.931723120530990e-03	4.216965034285815e+02	1.279486143326138e+02
1.054000e+09	  3	  3000	  2440	1.515654755822440e-03	4.216965034285815e+02	1.284720434990561e+02
1.055000e+09	  3	  3000	   290	1.672296108434316e-03	4.216965034285815e+02	1.289921986057344e+02
1.056000e+09	  3	  3000	   124	1.046860299979987e-03	4.216965034285815e+02	1.295141236920556e+02
1.057000e+09	  3	  3000	  2961	1.300260570509046e-03	4.216965034285815e+02	1.300345990545709e+02
1.058000e+09	  3	  3000	   705	1.385382924503804e-03	4.216965034285815e+02	1.305563475480585e+02
1.059000e+09	  3	  3000	  1173	1.559506754733443e-03	4.216965034285815e+02	1.310775357832454e+02
1.060000e+09	  3	  3000	   736	1.895195933011735e-03	4.216965034285815e+02	1.315989415100408e+02
1.061000e+09	  3	  3000	   922	1.042214750492531e-03	4.216965034285815e+02	1.321211146015624e+02
1.062000e+09	  3	  3000	  2625	2.118113747900778e-03	4.216965034285815e+02	1.326402292522413e+02
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[2625]	= 1.330850e-02
E_error	= 1.220952898168077e-04
L_error	= -nan
dE_correct	= 0.000000000000000e+00
step	= 1.062000000000000e+09
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14123.755389[s]
user time	= 41672.712000[s]
system time	= 696.344000[s]
Execution Time	(total	= 1.412376e+04 [s])
Corrector		= 6.750785e+03 [s]	47.80 [%]
Predictor		= 3.625879e+03 [s]	25.67 [%]
Iteration		= 2.836055e+03 [s]	20.08 [%]
Collision_Judgement	= 3.551793e+00 [s]	 0.03 [%]
Energy			= 2.350300e-02 [s]	 0.00 [%]
Orbital_Elements	= 2.872000e-03 [s]	 0.00 [%]
Fragmentation		= 0.000000e+00 [s]	 0.00 [%]
Others			= 9.074577e+02 [s]	 6.43 [%]
-----
myid = 0	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_noacc/rand01/tempread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.062000e+09	  3	  3000	  2625	2.118113747900778e-03	4.216965034285815e+02	1.326402292522413e+02
1.063000e+09	  3	  3000	  1136	1.319207760187899e-03	4.216965034285815e+02	1.331607331884190e+02
1.064000e+09	  3	  3000	  2572	1.969710766951959e-03	4.216965034285815e+02	1.336820949703182e+02
1.065000e+09	  3	  3000	  1815	1.297624995530511e-03	4.216965034285815e+02	1.342045805148654e+02
1.066000e+09	  3	  3000	  2965	1.356444466110967e-03	4.216965034285815e+02	1.347255232035301e+02
1.067000e+09	  3	  3000	  2600	2.116846714243289e-03	4.216965034285815e+02	1.352474914946369e+02
1.068000e+09	  3	  3000	   674	1.871199748411013e-03	4.216965034285815e+02	1.357678571959948e+02
1.069000e+09	  3	  3000	  2112	1.631741347347801e-03	4.216965034285815e+02	1.362900276962280e+02
1.070000e+09	  3	  3000	   510	1.430692330754454e-03	4.216965034285815e+02	1.368103710968928e+02
1.071000e+09	  3	  3000	   767	2.225235758363334e-03	4.216965034285815e+02	1.373308792672402e+02
1.072000e+09	  3	  3000	   320	1.239377382350972e-03	4.216965034285815e+02	1.378518591558036e+02
1.073000e+09	  3	  3000	  1887	1.580134698539999e-03	4.216965034285815e+02	1.383738036302362e+02
1.074000e+09	  3	  3000	  2051	2.096385539746935e-03	4.216965034285815e+02	1.388931736477732e+02
1.075000e+09	  3	  3000	  2059	1.481987714544572e-03	4.216965034285815e+02	1.394152256802081e+02
1.076000e+09	  3	  3000	   326	1.987181415501755e-03	4.216965034285815e+02	1.399365232644246e+02
1.077000e+09	  3	  3000	  1599	1.883205704464708e-03	4.216965034285815e+02	1.404559127479749e+02
1.078000e+09	  3	  3000	  1519	1.825638011141407e-03	5.623413251903479e+02	3.320376612692566e-01
1.079000e+09	  3	  3000	   161	1.512958470986792e-03	5.623413251903479e+02	8.518325333619163e-01
1.080000e+09	  3	  3000	  2940	1.744541247463764e-03	5.623413251903479e+02	1.373650955007702e+00
1.081000e+09	  3	  3000	  2814	1.527056816858449e-03	5.623413251903479e+02	1.894332538473022e+00
1.082000e+09	  3	  3000	   934	1.447407994268116e-03	5.623413251903479e+02	2.415387181244359e+00
1.083000e+09	  3	  3000	  2613	9.923386940344299e-04	5.623413251903479e+02	2.937991558922140e+00
1.084000e+09	  3	  3000	  1994	1.575765931663024e-03	5.623413251903479e+02	3.458349238974849e+00
1.085000e+09	  3	  3000	   459	1.729352521751172e-03	5.623413251903479e+02	3.981439345509905e+00
1.086000e+09	  3	  3000	   478	2.143568979305969e-03	5.623413251903479e+02	4.501638275071159e+00
1.087000e+09	  3	  3000	  2930	1.079587197073425e-03	5.623413251903479e+02	5.024411517233712e+00
1.088000e+09	  3	  3000	  2767	2.116705651556799e-03	5.623413251903479e+02	5.543883330228982e+00
1.089000e+09	  3	  3000	   491	1.529362085232016e-03	5.623413251903479e+02	6.065821941284635e+00
1.090000e+09	  3	  3000	  2735	1.794765065428007e-03	5.623413251903479e+02	6.586869860400240e+00
1.091000e+09	  3	  3000	   625	1.379029056946961e-03	5.623413251903479e+02	7.108105441809847e+00
1.092000e+09	  3	  3000	  2779	1.612558559664115e-03	5.623413251903479e+02	7.630329536039717e+00
1.093000e+09	  3	  3000	  2103	1.263135281746290e-03	5.623413251903479e+02	8.150974122366557e+00
1.094000e+09	  3	  3000	  2317	1.023418955558754e-03	5.623413251903479e+02	8.671440103079229e+00
1.095000e+09	  3	  3000	   825	1.698211592882477e-03	5.623413251903479e+02	9.193188892033396e+00
1.096000e+09	  3	  3000	   126	2.079606908378270e-03	5.623413251903479e+02	9.714025760660208e+00
1.097000e+09	  3	  3000	  1821	1.128896307256591e-03	5.623413251903479e+02	1.023299865232872e+01
1.098000e+09	  3	  3000	   265	1.717942732892906e-03	5.623413251903479e+02	1.075589538190276e+01
1.099000e+09	  3	  3000	  2665	1.677203488733651e-03	5.623413251903479e+02	1.127633693566873e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.100000e+09	  3	  3000	  2261	2.055992115125418e-03	5.623413251903479e+02	1.179797221876430e+01
1.101000e+09	  3	  3000	  1948	1.573462257624400e-03	5.623413251903479e+02	1.231969121498840e+01
collision No.19	5.747473e+02[yr]	i=2, j=2292	r_ij=6.325070951993245e-05	radius[2]+radius[2292]=6.338481524341289e-05
1.102000e+09	  3	  3000	  2293	1.229880177690510e-03	5.623413251903479e+02	1.284012031084936e+01
1.103000e+09	  3	  3000	   223	1.151230043789366e-03	5.623413251903479e+02	1.336267074018649e+01
1.104000e+09	  3	  3000	  2276	1.412740979875460e-03	5.623413251903479e+02	1.388337479167604e+01
1.105000e+09	  3	  3000	   704	1.425148729247835e-03	5.623413251903479e+02	1.440583503696550e+01
1.106000e+09	  3	  3000	  1085	1.733890264483406e-03	5.623413251903479e+02	1.492524978156342e+01
1.107000e+09	  3	  3000	  2073	1.573214440186058e-03	5.623413251903479e+02	1.544859660872239e+01
1.108000e+09	  3	  3000	  2841	1.808033774579893e-03	5.623413251903479e+02	1.596793025758348e+01
1.109000e+09	  3	  3000	   528	1.262528930137564e-03	5.623413251903479e+02	1.648985546794395e+01
1.110000e+09	  3	  3000	  2817	1.840234530064574e-03	5.623413251903479e+02	1.701125207380828e+01
1.111000e+09	  3	  3000	  2447	2.502567443293635e-03	5.623413251903479e+02	1.753136105783090e+01
1.112000e+09	  3	  3000	    61	1.127393795786703e-03	5.623413251903479e+02	1.805274656423082e+01
1.113000e+09	  3	  3000	  2915	1.537024946676281e-03	5.623413251903479e+02	1.857472337777400e+01
1.114000e+09	  3	  3000	  1985	1.893184965300766e-03	5.623413251903479e+02	1.909631614198734e+01
1.115000e+09	  3	  3000	  1675	1.274814457718956e-03	5.623413251903479e+02	1.961695049000750e+01
1.116000e+09	  3	  3000	  2585	2.602385733851770e-03	5.623413251903479e+02	2.013924007290181e+01
1.117000e+09	  3	  3000	  1335	1.188345578120175e-03	5.623413251903479e+02	2.065976760533450e+01
1.118000e+09	  3	  3000	   229	1.157719659357695e-03	5.623413251903479e+02	2.118163057364831e+01
1.119000e+09	  3	  3000	  1128	1.808153745348753e-03	5.623413251903479e+02	2.170264519029589e+01
1.120000e+09	  3	  3000	  2665	1.246554702172813e-03	5.623413251903479e+02	2.222349684272142e+01
1.121000e+09	  3	  3000	   137	1.300204604948764e-03	5.623413251903479e+02	2.274393806242502e+01
1.122000e+09	  3	  3000	  2010	2.498423451049193e-03	5.623413251903479e+02	2.326505126856562e+01
1.123000e+09	  3	  3000	   815	1.286048979880842e-03	5.623413251903479e+02	2.378606336965563e+01
1.124000e+09	  3	  3000	   898	1.581390661411948e-03	5.623413251903479e+02	2.430825030386540e+01
1.125000e+09	  3	  3000	  2157	1.910050571221389e-03	5.623413251903479e+02	2.482926458886678e+01
1.126000e+09	  3	  3000	   566	2.182136818015753e-03	5.623413251903479e+02	2.535050357444289e+01
1.127000e+09	  3	  3000	  1885	1.586921743512975e-03	5.623413251903479e+02	2.587229418559904e+01
1.128000e+09	  3	  3000	   860	1.515477580364743e-03	5.623413251903479e+02	2.639371453858557e+01
1.129000e+09	  3	  3000	  2472	1.349276080888792e-03	5.623413251903479e+02	2.691514466299838e+01
1.130000e+09	  3	  3000	  2592	1.874623582692887e-03	5.623413251903479e+02	2.743603003046090e+01
1.131000e+09	  3	  3000	  1875	1.591930784654099e-03	5.623413251903479e+02	2.795683880791422e+01
1.132000e+09	  3	  3000	  2183	1.761370482242598e-03	5.623413251903479e+02	2.847763519123405e+01
1.133000e+09	  3	  3000	  1679	2.251174720578407e-03	5.623413251903479e+02	2.899845611761481e+01
1.134000e+09	  3	  3000	   539	1.631352342498629e-03	5.623413251903479e+02	2.952092726596705e+01
1.135000e+09	  3	  3000	  1419	2.301941024299720e-03	5.623413251903479e+02	3.004188317598148e+01
1.136000e+09	  3	  3000	   355	1.209932103259890e-03	5.623413251903479e+02	3.056334008018022e+01
1.137000e+09	  3	  3000	  2603	1.215004030174137e-03	5.623413251903479e+02	3.108518026031038e+01
1.138000e+09	  3	  3000	  1244	1.448952471501834e-03	5.623413251903479e+02	3.160562253649436e+01
1.139000e+09	  3	  3000	  2413	1.579277258225149e-03	5.623413251903479e+02	3.212742745900756e+01
1.140000e+09	  3	  3000	   512	1.258986296614136e-03	5.623413251903479e+02	3.264672625106557e+01
1.141000e+09	  3	  3000	  1270	1.216566029014097e-03	5.623413251903479e+02	3.316916055552756e+01
1.142000e+09	  3	  3000	  2432	1.630775908126529e-03	5.623413251903479e+02	3.369049581160892e+01
1.143000e+09	  3	  3000	  1267	1.802512615235510e-03	5.623413251903479e+02	3.421020617877383e+01
1.144000e+09	  3	  3000	   866	1.199816234720596e-03	5.623413251903479e+02	3.473255186027863e+01
1.145000e+09	  3	  3000	  1683	1.275269275478265e-03	5.623413251903479e+02	3.525293503603902e+01
1.146000e+09	  3	  3000	  1003	1.686146235877048e-03	5.623413251903479e+02	3.577576186210285e+01
1.147000e+09	  3	  3000	  2119	1.490673896768659e-03	5.623413251903479e+02	3.629491997140854e+01
1.148000e+09	  3	  3000	  2275	1.120501887090358e-03	5.623413251903479e+02	3.681876652880467e+01
1.149000e+09	  3	  3000	   406	1.251910536491945e-03	5.623413251903479e+02	3.733778326543659e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.150000e+09	  3	  3000	   408	1.199636280262163e-03	5.623413251903479e+02	3.786169184055264e+01
1.151000e+09	  3	  3000	   174	1.362325615604592e-03	5.623413251903479e+02	3.837810177214936e+01
1.152000e+09	  3	  3000	   296	1.321473900473452e-03	5.623413251903479e+02	3.890148055523255e+01
1.153000e+09	  3	  3000	   938	2.488300901859909e-03	5.623413251903479e+02	3.942047595250581e+01
1.154000e+09	  3	  3000	  1092	1.183490618103002e-03	5.623413251903479e+02	3.994406584743223e+01
1.155000e+09	  3	  3000	   743	2.068087600401264e-03	5.623413251903479e+02	4.046420908251123e+01
1.156000e+09	  3	  3000	  1900	1.588669463699836e-03	5.623413251903479e+02	4.098712690599337e+01
1.157000e+09	  3	  3000	  2054	1.066439500839694e-03	5.623413251903479e+02	4.150411062562124e+01
1.158000e+09	  3	  3000	  2142	1.391323736918450e-03	5.623413251903479e+02	4.202804424120841e+01
1.159000e+09	  3	  3000	  2662	1.407113600761552e-03	5.623413251903479e+02	4.254759494367354e+01
1.160000e+09	  3	  3000	  1793	1.510898212722582e-03	5.623413251903479e+02	4.307079948494545e+01
1.161000e+09	  3	  3000	  2482	1.994308720711988e-03	5.623413251903479e+02	4.359069759984956e+01
1.162000e+09	  3	  3000	  1829	1.185517442956487e-03	5.623413251903479e+02	4.411352004885858e+01
1.163000e+09	  3	  3000	  2525	1.708546928431325e-03	5.623413251903479e+02	4.463331092791310e+01
1.164000e+09	  3	  3000	  1909	1.602967566815804e-03	5.623413251903479e+02	4.515751142366677e+01
1.165000e+09	  3	  3000	     6	1.168605208063378e-03	5.623413251903479e+02	4.567656800882435e+01
1.166000e+09	  3	  3000	   197	1.443044016466989e-03	5.623413251903479e+02	4.619923418649522e+01
1.167000e+09	  3	  3000	   985	1.776636629170955e-03	5.623413251903479e+02	4.671932521990963e+01
1.168000e+09	  3	  3000	   498	1.521636431062823e-03	5.623413251903479e+02	4.724126166904758e+01
collision No.20	6.096520e+02[yr]	i=1, j=2360	r_ij=6.331518866007367e-05	radius[1]+radius[2360]=6.338481524341289e-05
1.169000e+09	  3	  3000	  1376	1.501920383950882e-03	5.623413251903479e+02	4.776125923065754e+01
1.170000e+09	  3	  3000	  1014	2.362620573979838e-03	5.623413251903479e+02	4.828449496204684e+01
1.171000e+09	  3	  3000	   101	1.718206321928026e-03	5.623413251903479e+02	4.880469195258209e+01
1.172000e+09	  3	  3000	  2416	1.588415592266012e-03	5.623413251903479e+02	4.932599148029903e+01
1.173000e+09	  3	  3000	  2280	2.499796384827605e-03	5.623413251903479e+02	4.984729772661374e+01
1.174000e+09	  3	  3000	  2745	1.338700862391617e-03	5.623413251903479e+02	5.036691226561461e+01
1.175000e+09	  3	  3000	  2623	1.615493203479824e-03	5.623413251903479e+02	5.088847307878200e+01
1.176000e+09	  3	  3000	  1869	3.031056892281280e-03	5.623413251903479e+02	5.140842913418851e+01
1.177000e+09	  3	  3000	   172	1.423806787527090e-03	5.623413251903479e+02	5.192911769778028e+01
1.178000e+09	  3	  3000	  2302	8.831733977287039e-04	5.623413251903479e+02	5.244932975745417e+01
1.179000e+09	  3	  3000	  1436	1.655506975679066e-03	5.623413251903479e+02	5.297078459669471e+01
1.180000e+09	  3	  3000	  1447	1.651018567754937e-03	5.623413251903479e+02	5.349116257802239e+01
1.181000e+09	  3	  3000	   475	1.461261639078377e-03	5.623413251903479e+02	5.401357600680981e+01
1.182000e+09	  3	  3000	  2429	1.403016520825640e-03	5.623413251903479e+02	5.453462797221911e+01
1.183000e+09	  3	  3000	  1756	1.585721209595216e-03	5.623413251903479e+02	5.505620000461538e+01
1.184000e+09	  3	  3000	  2053	1.534864019183523e-03	5.623413251903479e+02	5.557673796607589e+01
1.185000e+09	  3	  3000	  2125	1.458113483274250e-03	5.623413251903479e+02	5.609805133776515e+01
1.186000e+09	  3	  3000	  2867	1.706988238134122e-03	5.623413251903479e+02	5.661833399115275e+01
1.187000e+09	  3	  3000	   483	1.400280089702264e-03	5.623413251903479e+02	5.713884167517741e+01
1.188000e+09	  3	  3000	   395	1.333946744340877e-03	5.623413251903479e+02	5.766132142509868e+01
1.189000e+09	  3	  3000	  1590	1.345650938169669e-03	5.623413251903479e+02	5.818140459803596e+01
1.190000e+09	  3	  3000	  1473	1.614417654595541e-03	5.623413251903479e+02	5.870495066939150e+01
1.191000e+09	  3	  3000	  2423	1.922605997224284e-03	5.623413251903479e+02	5.922505788057876e+01
1.192000e+09	  3	  3000	   976	1.361713801970691e-03	5.623413251903479e+02	5.974674145328732e+01
1.193000e+09	  3	  3000	  2411	1.601382578013187e-03	5.623413251903479e+02	6.026691608841677e+01
1.194000e+09	  3	  3000	   136	1.533900745866325e-03	5.623413251903479e+02	6.078962731961423e+01
1.195000e+09	  3	  3000	  1812	1.905468221066529e-03	5.623413251903479e+02	6.130967758533163e+01
1.196000e+09	  3	  3000	  1975	1.017833581995709e-03	5.623413251903479e+02	6.183135027286159e+01
1.197000e+09	  3	  3000	  2935	2.331008297358126e-03	5.623413251903479e+02	6.235357691152581e+01
1.198000e+09	  3	  3000	  2598	1.912301797489670e-03	5.623413251903479e+02	6.287344231798580e+01
1.199000e+09	  3	  3000	  2140	3.236966169601731e-03	5.623413251903479e+02	6.339654314797691e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.200000e+09	  3	  3000	   892	1.353479433583893e-03	5.623413251903479e+02	6.391668220938221e+01
1.201000e+09	  3	  3000	  2532	1.691422865684629e-03	5.623413251903479e+02	6.443940782808518e+01
1.202000e+09	  3	  3000	  2901	1.888810929811384e-03	5.623413251903479e+02	6.495748624392394e+01
1.203000e+09	  3	  3000	   748	1.066909943232898e-03	5.623413251903479e+02	6.548020530900347e+01
1.204000e+09	  3	  3000	  1619	1.302833480047988e-03	5.623413251903479e+02	6.599963532790173e+01
1.205000e+09	  3	  3000	  2221	1.401832441913224e-03	5.623413251903479e+02	6.652075300409555e+01
1.206000e+09	  3	  3000	  2564	3.022691755109325e-03	5.623413251903479e+02	6.704333844432099e+01
1.207000e+09	  3	  3000	  1344	1.883565934925141e-03	5.623413251903479e+02	6.756356492091753e+01
1.208000e+09	  3	  3000	  1869	1.625846837183331e-03	5.623413251903479e+02	6.808553945493729e+01
1.209000e+09	  3	  3000	  1478	1.170000153357006e-03	5.623413251903479e+02	6.860700781068937e+01
1.210000e+09	  3	  3000	   254	1.481473072969551e-03	5.623413251903479e+02	6.912695794443394e+01
1.211000e+09	  3	  3000	  1813	1.205454309500673e-03	5.623413251903479e+02	6.964899576945459e+01
1.212000e+09	  3	  3000	   185	1.071096960210296e-03	5.623413251903479e+02	7.016994277306028e+01
1.213000e+09	  3	  3000	   940	1.416528953870578e-03	5.623413251903479e+02	7.069194916847587e+01
1.214000e+09	  3	  3000	  1540	1.246068496213297e-03	5.623413251903479e+02	7.121376154470383e+01
1.215000e+09	  3	  3000	  1103	1.567861399658811e-03	5.623413251903479e+02	7.173267792822236e+01
1.216000e+09	  3	  3000	  1707	1.031967938808030e-03	5.623413251903479e+02	7.225499601533176e+01
1.217000e+09	  3	  3000	  2002	1.929814083413513e-03	5.623413251903479e+02	7.277465077397339e+01
1.218000e+09	  3	  3000	   724	1.976351214565894e-03	5.623413251903479e+02	7.329514313615648e+01
1.219000e+09	  3	  3000	  2450	1.650489843612753e-03	5.623413251903479e+02	7.381539074525280e+01
1.220000e+09	  3	  3000	  2296	1.220983564613823e-03	5.623413251903479e+02	7.433686679939542e+01
1.221000e+09	  3	  3000	   785	2.589556136413296e-03	5.623413251903479e+02	7.485651996456174e+01
1.222000e+09	  3	  3000	   467	1.107244037644193e-03	5.623413251903479e+02	7.537839973620611e+01
1.223000e+09	  3	  3000	  1802	1.354100169478990e-03	5.623413251903479e+02	7.589862817580843e+01
1.224000e+09	  3	  3000	  2766	1.373877384371027e-03	5.623413251903479e+02	7.641927045551049e+01
1.225000e+09	  3	  3000	  2334	1.205684239893762e-03	5.623413251903479e+02	7.693924391278091e+01
1.226000e+09	  3	  3000	    60	1.229802394695744e-03	5.623413251903479e+02	7.746069519969849e+01
1.227000e+09	  3	  3000	  2202	1.350818478372932e-03	5.623413251903479e+02	7.798111459894925e+01
1.228000e+09	  3	  3000	  2091	1.018566282623202e-03	5.623413251903479e+02	7.850250795436980e+01
1.229000e+09	  3	  3000	   823	1.807425272487305e-03	5.623413251903479e+02	7.902363953768517e+01
1.230000e+09	  3	  3000	   184	1.704031913879493e-03	5.623413251903479e+02	7.954459832862014e+01
1.231000e+09	  3	  3000	   219	1.382420967855010e-03	5.623413251903479e+02	8.006533105393666e+01
1.232000e+09	  3	  3000	  1023	1.700932091033023e-03	5.623413251903479e+02	8.058648344757725e+01
1.233000e+09	  3	  3000	  1467	1.025283340995719e-03	5.623413251903479e+02	8.110952765441313e+01
1.234000e+09	  3	  3000	  2237	1.153721290540552e-03	5.623413251903479e+02	8.162782316856028e+01
1.235000e+09	  3	  3000	   598	1.834855633407814e-03	5.623413251903479e+02	8.214894440577253e+01
1.236000e+09	  3	  3000	  2490	1.437476283831773e-03	5.623413251903479e+02	8.266938173240224e+01
1.237000e+09	  3	  3000	  2622	2.246323253811691e-03	5.623413251903479e+02	8.318975488947883e+01
1.238000e+09	  3	  3000	  1310	1.354996410604964e-03	5.623413251903479e+02	8.371184662870967e+01
1.239000e+09	  3	  3000	   576	1.521979492010286e-03	5.623413251903479e+02	8.423224111941109e+01
1.240000e+09	  3	  3000	  1658	1.664332747022767e-03	5.623413251903479e+02	8.475444514747677e+01
1.241000e+09	  3	  3000	  2278	1.735833017581048e-03	5.623413251903479e+02	8.527496512675008e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[2278]	= 1.090656e-02
E_error	= 3.246080093060670e-04
L_error	= -nan
dE_correct	= 0.000000000000000e+00
step	= 1.241000000000000e+09
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14160.043674[s]
user time	= 41790.428000[s]
system time	= 644.116000[s]
